# s W_0 W_1 W_2 W_3 W_4 W_5 W_6 W_7 W_8
41.212500 0.910942 0.037997 -0.001941 -0.000424 0.022679 0.005408 -0.012580 -0.002420 0.026254
42.172400 0.908124 0.038742 0.000210 -0.000340 0.022867 0.004969 0.001869 -0.001253 0.023690
43.154800 0.904688 0.039526 -0.002450 -0.000539 0.024016 0.005358 -0.001307 -0.002199 0.038694
44.160000 0.900647 0.040303 -0.006207 -0.000722 0.024991 0.005651 -0.000381 -0.002597 0.037360
45.188600 0.900296 0.041168 -0.001472 -0.000627 0.029698 0.006908 -0.000020 -0.001928 0.031204
46.241200 0.898274 0.042062 -0.003760 -0.000735 0.028891 0.006517 0.005041 -0.001311 0.031970
47.318300 0.894593 0.042878 -0.004715 -0.000738 0.025127 0.006510 -0.007636 -0.002151 0.024143
48.420400 0.893074 0.043818 -0.006835 -0.000924 0.027905 0.007058 -0.002292 -0.002585 0.036446
49.548300 0.890819 0.044728 -0.005026 -0.000788 0.026656 0.006510 0.002191 -0.001941 0.031736
50.702400 0.887527 0.045588 -0.005080 -0.000755 0.025566 0.006469 0.000110 -0.002539 0.036113
51.883400 0.884976 0.046522 -0.004900 -0.000997 0.030836 0.009523 -0.018642 -0.004365 0.034113
53.092000 0.882496 0.047470 -0.004561 -0.000945 0.029854 0.009669 -0.024390 -0.005154 0.032251
54.328600 0.880960 0.048480 -0.005040 -0.000936 0.029518 0.008282 -0.004282 -0.003070 0.036333
55.594100 0.878068 0.049490 -0.008227 -0.001295 0.031891 0.009805 -0.009219 -0.004474 0.041518
56.889100 0.874955 0.050465 -0.008685 -0.001292 0.030986 0.009585 -0.007573 -0.003558 0.032180
58.214200 0.873043 0.051497 -0.005916 -0.001135 0.030710 0.009726 -0.009036 -0.003454 0.033502
59.570200 0.869675 0.052498 -0.006489 -0.001317 0.033787 0.010811 -0.003537 -0.003580 0.037470
60.957700 0.866639 0.053566 -0.008623 -0.001437 0.032626 0.010539 -0.004063 -0.003936 0.040530
62.377600 0.864420 0.054661 -0.007348 -0.001359 0.032906 0.011434 -0.012411 -0.004925 0.037322
63.830600 0.861094 0.055738 -0.008326 -0.001527 0.034212 0.011613 -0.004282 -0.003863 0.037893
65.317400 0.857253 0.056782 -0.009430 -0.001576 0.033236 0.011547 -0.008672 -0.004194 0.037473
66.838800 0.854118 0.057896 -0.008878 -0.001673 0.034958 0.012218 -0.004766 -0.003860 0.038824
68.395700 0.851853 0.059093 -0.008811 -0.001674 0.034881 0.012777 -0.006588 -0.004151 0.032473
69.988800 0.848583 0.060231 -0.008467 -0.001689 0.034900 0.013190 -0.009644 -0.004396 0.032258
71.619100 0.845000 0.061371 -0.008737 -0.001793 0.036114 0.013530 -0.003561 -0.004760 0.043018
73.287300 0.842280 0.062626 -0.010795 -0.001911 0.034105 0.013235 -0.005551 -0.004585 0.036306
74.994400 0.838426 0.063792 -0.010640 -0.002052 0.037072 0.014601 -0.004907 -0.005669 0.044838
76.741200 0.834726 0.065008 -0.011228 -0.002132 0.036129 0.015647 -0.018668 -0.008049 0.046020
78.528800 0.831859 0.066287 -0.010724 -0.002207 0.038009 0.016296 -0.013434 -0.006666 0.042041
80.357900 0.827867 0.067523 -0.012162 -0.002386 0.038010 0.016299 -0.009642 -0.005282 0.036413
82.229700 0.824735 0.068838 -0.011987 -0.002519 0.039652 0.017702 -0.012908 -0.007970 0.049880
84.145100 0.820897 0.070118 -0.012479 -0.002582 0.039405 0.018306 -0.016122 -0.008393 0.046343
86.105100 0.816862 0.071407 -0.012839 -0.002718 0.039870 0.018666 -0.012415 -0.007337 0.043336
88.110700 0.813122 0.072746 -0.013366 -0.002958 0.042697 0.020463 -0.013862 -0.008403 0.047853
90.163100 0.809059 0.074055 -0.012800 -0.002936 0.042563 0.020316 -0.009255 -0.007597 0.048334
92.263300 0.804861 0.075416 -0.013738 -0.003116 0.042497 0.021220 -0.012458 -0.007989 0.043132
94.412300 0.800515 0.076768 -0.014580 -0.003279 0.042790 0.021850 -0.011650 -0.008839 0.049248
96.611500 0.796778 0.078195 -0.014419 -0.003386 0.043808 0.022456 -0.009340 -0.007651 0.045196
98.861900 0.792722 0.079626 -0.014682 -0.003635 0.045135 0.024777 -0.016220 -0.009915 0.047042
101.165000 0.788305 0.081036 -0.014804 -0.003684 0.045049 0.024642 -0.012173 -0.009382 0.049348
103.521000 0.784061 0.082479 -0.015268 -0.003822 0.045292 0.025576 -0.013900 -0.010193 0.048390
105.932000 0.779381 0.083909 -0.015161 -0.003992 0.046651 0.027186 -0.016219 -0.011123 0.050565
108.400000 0.774928 0.085392 -0.015717 -0.004230 0.047344 0.028301 -0.015919 -0.011001 0.049108
110.925000 0.770241 0.086873 -0.016523 -0.004415 0.047463 0.029180 -0.015841 -0.012355 0.052710
113.509000 0.765502 0.088360 -0.016313 -0.004612 0.048683 0.030648 -0.017748 -0.012673 0.053196
116.153000 0.760582 0.089850 -0.016473 -0.004792 0.049790 0.031737 -0.015506 -0.013143 0.056556
118.858000 0.755821 0.091376 -0.016825 -0.005010 0.050593 0.033077 -0.017288 -0.013356 0.053759
121.627000 0.750981 0.092918 -0.016985 -0.005187 0.051405 0.034320 -0.016608 -0.014213 0.056243
124.460000 0.745806 0.094445 -0.017229 -0.005386 0.051670 0.035642 -0.018823 -0.015134 0.056274
127.359000 0.740756 0.095999 -0.017327 -0.005585 0.052795 0.037025 -0.018847 -0.015044 0.055042
130.325000 0.735563 0.097570 -0.017836 -0.005865 0.053336 0.038489 -0.019463 -0.015936 0.056286
133.361000 0.730301 0.099127 -0.017380 -0.006024 0.054569 0.039847 -0.016335 -0.015042 0.054645
136.467000 0.724871 0.100692 -0.017529 -0.006251 0.055344 0.041623 -0.018527 -0.016515 0.056399
139.646000 0.719364 0.102278 -0.017793 -0.006494 0.055870 0.042897 -0.018063 -0.016670 0.055618
142.899000 0.713967 0.103874 -0.017433 -0.006621 0.056433 0.044436 -0.019253 -0.018336 0.059231
146.227000 0.708239 0.105455 -0.017399 -0.006887 0.057605 0.046711 -0.020245 -0.019610 0.060345
149.633000 0.702504 0.107062 -0.017738 -0.007203 0.058455 0.048837 -0.022476 -0.019425 0.055820
153.119000 0.696594 0.108629 -0.017091 -0.007354 0.059391 0.050540 -0.020861 -0.020607 0.059816
156.685000 0.690810 0.110254 -0.017292 -0.007669 0.060341 0.052669 -0.021206 -0.021583 0.060413
160.335000 0.684836 0.111865 -0.017205 -0.007924 0.061162 0.055130 -0.023826 -0.023886 0.063390
164.070000 0.678720 0.113446 -0.016784 -0.008100 0.061872 0.056815 -0.022610 -0.023919 0.062052
167.892000 0.672602 0.115071 -0.017112 -0.008498 0.062954 0.059189 -0.022634 -0.024593 0.062052
171.802000 0.666406 0.116692 -0.017090 -0.008760 0.063362 0.061289 -0.024205 -0.025953 0.061860
175.804000 0.660063 0.118274 -0.016718 -0.009021 0.064515 0.063796 -0.023909 -0.027081 0.063503
179.899000 0.653794 0.119893 -0.016350 -0.009311 0.065481 0.066038 -0.022612 -0.027316 0.063019
184.089000 0.647367 0.121499 -0.016413 -0.009616 0.066053 0.068163 -0.023326 -0.028587 0.063738
188.377000 0.640631 0.123055 -0.016130 -0.009922 0.066685 0.070478 -0.022850 -0.029276 0.063283
192.765000 0.634014 0.124646 -0.016076 -0.010271 0.067433 0.073206 -0.023970 -0.032008 0.066475
197.255000 0.627140 0.126175 -0.015570 -0.010622 0.068645 0.076316 -0.023357 -0.032505 0.065087
201.850000 0.620400 0.127748 -0.015409 -0.010945 0.069128 0.078854 -0.023931 -0.033938 0.065270
206.552000 0.613467 0.129286 -0.015174 -0.011312 0.069838 0.081675 -0.024081 -0.034516 0.063846
211.363000 0.606386 0.130775 -0.014449 -0.011531 0.070368 0.084171 -0.023731 -0.035699 0.064534
216.286000 0.599265 0.132280 -0.014332 -0.011972 0.071194 0.087419 -0.024249 -0.037320 0.064630
221.324000 0.592222 0.133789 -0.013917 -0.012354 0.071954 0.090393 -0.023561 -0.038578 0.065745
226.479000 0.584886 0.135239 -0.013604 -0.012782 0.072760 0.093550 -0.022674 -0.039137 0.064865
231.755000 0.577556 0.136666 -0.012917 -0.013070 0.073225 0.096270 -0.021792 -0.039814 0.064443
237.153000 0.570141 0.138083 -0.012620 -0.013411 0.073255 0.098629 -0.021272 -0.040747 0.063970
242.677000 0.562451 0.139427 -0.012168 -0.013817 0.073860 0.102190 -0.021731 -0.042716 0.064259
248.330000 0.554943 0.140810 -0.011916 -0.014272 0.074196 0.105179 -0.021126 -0.043768 0.063975
254.114000 0.547224 0.142112 -0.011271 -0.014588 0.074348 0.107964 -0.020640 -0.044688 0.063553
260.033000 0.539341 0.143375 -0.011063 -0.014970 0.074051 0.110422 -0.020583 -0.046205 0.063086
266.090000 0.531384 0.144596 -0.010767 -0.015412 0.074033 0.113467 -0.020651 -0.048210 0.062983
272.288000 0.523332 0.145781 -0.010596 -0.015918 0.074187 0.116832 -0.020995 -0.049467 0.061714
278.631000 0.515213 0.146905 -0.010260 -0.016300 0.073898 0.119212 -0.019982 -0.051131 0.062345
285.121000 0.507109 0.148025 -0.010140 -0.016839 0.073884 0.122485 -0.019626 -0.052486 0.061302
291.762000 0.498771 0.149049 -0.010027 -0.017283 0.073288 0.125057 -0.019830 -0.054107 0.059845
298.558000 0.490369 0.150042 -0.010227 -0.017863 0.072705 0.127310 -0.018959 -0.055679 0.059904
305.512000 0.481933 0.150965 -0.010183 -0.018365 0.072194 0.129545 -0.017625 -0.057021 0.059788
312.629000 0.473303 0.151807 -0.010317 -0.018876 0.071313 0.131462 -0.016934 -0.058701 0.059077
319.911000 0.464628 0.152595 -0.010567 -0.019490 0.070583 0.133491 -0.015689 -0.059989 0.058253
327.362000 0.455851 0.153304 -0.010897 -0.020073 0.069560 0.134770 -0.013992 -0.060917 0.057640
334.988000 0.447012 0.153948 -0.011335 -0.020727 0.068524 0.136301 -0.012751 -0.062215 0.056649
342.791000 0.438060 0.154508 -0.011879 -0.021416 0.067314 0.137554 -0.011595 -0.063529 0.055242
350.775000 0.428985 0.154968 -0.012486 -0.022123 0.066113 0.138490 -0.009994 -0.064565 0.054042
358.946000 0.419799 0.155322 -0.013135 -0.022839 0.064719 0.138985 -0.008224 -0.065431 0.052879
367.307000 0.410585 0.155609 -0.013907 -0.023612 0.063234 0.139284 -0.006589 -0.066517 0.051723
375.862000 0.401218 0.155759 -0.014690 -0.024371 0.061631 0.139062 -0.004779 -0.067146 0.050334
384.617000 0.391802 0.155822 -0.015545 -0.025181 0.059993 0.138777 -0.002774 -0.068016 0.049133
393.576000 0.382225 0.155724 -0.016363 -0.025949 0.058237 0.138045 -0.001128 -0.068672 0.047543
402.744000 0.372597 0.155517 -0.017186 -0.026737 0.056460 0.136724 0.001231 -0.068427 0.046014
412.125000 0.362886 0.155186 -0.018156 -0.027589 0.054577 0.135629 0.002555 -0.068793 0.043651
421.724000 0.353030 0.154687 -0.019054 -0.028393 0.052548 0.133924 0.004118 -0.069327 0.041625
431.548000 0.343094 0.154046 -0.019964 -0.029234 0.050574 0.131940 0.005822 -0.069373 0.039686
441.600000 0.333042 0.153232 -0.020852 -0.030062 0.048508 0.129829 0.007182 -0.069550 0.037149
451.886000 0.322885 0.152240 -0.021666 -0.030827 0.046286 0.127323 0.008146 -0.069721 0.034392
462.412000 0.312694 0.151104 -0.022479 -0.031678 0.044270 0.125074 0.009435 -0.070028 0.031941
473.183000 0.302413 0.149772 -0.023175 -0.032452 0.042150 0.122478 0.010445 -0.070254 0.029184
484.204000 0.292096 0.148273 -0.023780 -0.033225 0.040120 0.119782 0.011843 -0.070278 0.026560
495.483000 0.281669 0.146552 -0.024320 -0.033970 0.038104 0.117075 0.012892 -0.069899 0.023381
507.024000 0.271211 0.144650 -0.024803 -0.034733 0.036115 0.114670 0.013680 -0.069737 0.019828
518.834000 0.260741 0.142570 -0.025273 -0.035451 0.034010 0.112060 0.013856 -0.069600 0.015780
530.920000 0.250227 0.140286 -0.025739 -0.036184 0.031870 0.109717 0.013761 -0.069721 0.011358
543.286000 0.239683 0.137800 -0.026184 -0.036922 0.029701 0.107247 0.013572 -0.069731 0.007072
555.941000 0.229154 0.135115 -0.026525 -0.037601 0.027551 0.104774 0.013432 -0.070027 0.002679
568.891000 0.218653 0.132252 -0.026920 -0.038319 0.025326 0.102197 0.013014 -0.070171 -0.001892
582.142000 0.208126 0.129165 -0.027349 -0.039009 0.022933 0.099538 0.011999 -0.070692 -0.007315
595.702000 0.197644 0.125901 -0.027860 -0.039701 0.020327 0.096646 0.010349 -0.071706 -0.013172
609.577000 0.187155 0.122411 -0.028402 -0.040368 0.017582 0.093256 0.008603 -0.073160 -0.018995
623.776000 0.176741 0.118758 -0.029074 -0.041130 0.014704 0.089405 0.006740 -0.074901 -0.024828
638.306000 0.166367 0.114896 -0.029782 -0.041840 0.011624 0.085084 0.004299 -0.077165 -0.031406
653.174000 0.156064 0.110863 -0.030685 -0.042613 0.008263 0.080171 0.001111 -0.079949 -0.038968
668.388000 0.145816 0.106641 -0.031746 -0.043422 0.004619 0.074395 -0.002793 -0.083294 -0.047012
683.957000 0.135661 0.102252 -0.033005 -0.044294 0.000693 0.067796 -0.007413 -0.087394 -0.055759
699.888000 0.125601 0.097700 -0.034489 -0.045233 -0.003542 0.059942 -0.012803 -0.092292 -0.065028
716.191000 0.115679 0.093011 -0.036195 -0.046308 -0.008001 0.051119 -0.018618 -0.097914 -0.074808
732.873000 0.105907 0.088188 -0.038119 -0.047495 -0.012695 0.041032 -0.025108 -0.104042 -0.085078
749.944000 0.096336 0.083246 -0.040111 -0.048836 -0.017313 0.029881 -0.031030 -0.110419 -0.094516
767.412000 0.087255 0.078235 -0.041071 -0.050241 -0.020066 0.018694 -0.029594 -0.114286 -0.095645
785.288000 0.078760 0.073189 -0.040698 -0.051461 -0.020893 0.009792 -0.022735 -0.111762 -0.092667
803.579000 0.070844 0.068164 -0.039374 -0.052351 -0.020696 0.004178 -0.015067 -0.102851 -0.089550
822.297000 0.063507 0.063217 -0.037361 -0.052806 -0.020036 0.002002 -0.008269 -0.089752 -0.086299
841.451000 0.056723 0.058371 -0.034861 -0.052748 -0.019247 0.002714 -0.002725 -0.074777 -0.081867
861.051000 0.050484 0.053664 -0.032037 -0.052130 -0.018529 0.005488 0.001841 -0.060043 -0.075851
881.107000 0.044777 0.049131 -0.029034 -0.050978 -0.017977 0.009466 0.005819 -0.046880 -0.068218
901.631000 0.039584 0.044796 -0.025957 -0.049304 -0.017609 0.013881 0.009711 -0.036002 -0.059881
922.633000 0.034868 0.040665 -0.022890 -0.047145 -0.017389 0.018041 0.013735 -0.027433 -0.051588
944.123000 0.030614 0.036763 -0.019916 -0.044583 -0.017268 0.021375 0.017880 -0.020789 -0.043977
966.115000 0.026792 0.033097 -0.017099 -0.041710 -0.017186 0.023578 0.022074 -0.015499 -0.037576
988.619000 0.023374 0.029679 -0.014483 -0.038617 -0.017075 0.024508 0.026029 -0.011100 -0.032564
1011.650000 0.020324 0.026502 -0.012098 -0.035405 -0.016892 0.024295 0.029663 -0.007135 -0.028950
1035.210000 0.017601 0.023550 -0.009958 -0.032144 -0.016599 0.023044 0.032716 -0.003273 -0.026339
1059.320000 0.015173 0.020814 -0.008063 -0.028897 -0.016169 0.020951 0.034988 0.000608 -0.024303
1084.000000 0.013011 0.018287 -0.006409 -0.025720 -0.015592 0.018221 0.036316 0.004479 -0.022426
1109.250000 0.011085 0.015952 -0.004984 -0.022647 -0.014864 0.015072 0.036639 0.008264 -0.020380
1135.090000 0.009382 0.013813 -0.003776 -0.019718 -0.013989 0.011703 0.035890 0.011756 -0.017935
1161.530000 0.007880 0.011862 -0.002772 -0.016971 -0.012995 0.008339 0.034209 0.014810 -0.015006
1188.580000 0.006555 0.010081 -0.001959 -0.014434 -0.011912 0.005189 0.031842 0.017357 -0.011643
1216.270000 0.005385 0.008457 -0.001316 -0.012107 -0.010754 0.002376 0.028906 0.019249 -0.007976
1244.600000 0.004364 0.006992 -0.000823 -0.010002 -0.009542 0.000014 0.025545 0.020334 -0.004248
1273.590000 0.003482 0.005688 -0.000459 -0.008118 -0.008297 -0.001832 0.021872 0.020463 -0.000745
1303.250000 0.002733 0.004548 -0.000200 -0.006457 -0.007047 -0.003123 0.018052 0.019578 0.002210
1333.610000 0.002105 0.003564 -0.000025 -0.005014 -0.005825 -0.003872 0.014274 0.017774 0.004381
1364.670000 0.001586 0.002733 0.000083 -0.003789 -0.004673 -0.004135 0.010765 0.015309 0.005652
1396.460000 0.001167 0.002044 0.000140 -0.002779 -0.003631 -0.004009 0.007707 0.012515 0.006071
1428.990000 0.000835 0.001487 0.000161 -0.001971 -0.002724 -0.003599 0.005208 0.009707 0.005791
1462.270000 0.000579 0.001048 0.000156 -0.001345 -0.001965 -0.003017 0.003293 0.007123 0.005022
1496.330000 0.000387 0.000712 0.000136 -0.000879 -0.001358 -0.002375 0.001923 0.004938 0.004020
1531.190000 0.000249 0.000465 0.000109 -0.000548 -0.000896 -0.001757 0.001018 0.003225 0.002984
1566.850000 0.000153 0.000290 0.000081 -0.000324 -0.000561 -0.001219 0.000472 0.001976 0.002056
1603.350000 0.000089 0.000171 0.000055 -0.000181 -0.000332 -0.000788 0.000178 0.001128 0.001308
1640.700000 0.000048 0.000094 0.000034 -0.000093 -0.000181 -0.000466 0.000042 0.000589 0.000758
1678.920000 0.000023 0.000046 0.000019 -0.000043 -0.000088 -0.000244 -0.000006 0.000272 0.000386
1718.020000 0.000009 0.000019 0.000008 -0.000016 -0.000035 -0.000103 -0.000013 0.000101 0.000158
1758.040000 0.000003 0.000005 0.000002 -0.000004 -0.000010 -0.000030 -0.000007 0.000025 0.000044
1798.990000 0.000000 0.000001 0.000000 -0.000000 -0.000001 -0.000004 -0.000001 0.000003 0.000005
1840.890000 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000
1883.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1927.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1972.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2018.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2065.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2113.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2162.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2213.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2264.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2317.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2371.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2426.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2483.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2541.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2600.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2660.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2722.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2786.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2851.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2917.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2985.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3055.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3126.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3199.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3273.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3349.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3427.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3507.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3589.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3673.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3758.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3846.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3935.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4027.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4121.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4217.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4315.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4416.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4518.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4624.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4731.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4842.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4954.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5070.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5188.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5309.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5432.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5559.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5688.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5821.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5957.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6095.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6237.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6383.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6531.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6683.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6839.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6998.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7161.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7328.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7499.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7674.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7852.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
8035.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
8222.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
8414.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
8610.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
8811.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9016.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9226.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9441.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9661.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9886.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
