0.1 7906.45 0.532021 0.000428062 9.19082e-08 3.73745e-08 5.24836 0.00017562 -5.52227e-08 4.9258e-11 2.59951e-11 0.00308547 -3.48226e-09 -2.87804e-10 3.92638e-14 1.82598e-14
0.101158 7906.45 0.538181 0.000438032 9.5138e-08 3.91359e-08 5.24836 0.000177654 -5.65091e-08 5.0989e-11 2.72202e-11 0.00308547 -3.52258e-09 -2.94508e-10 4.06436e-14 1.91203e-14
0.102329 7906.45 0.544413 0.000448235 9.84813e-08 4.09803e-08 5.24836 0.000179711 -5.78255e-08 5.27808e-11 2.85031e-11 0.00308547 -3.56337e-09 -3.01368e-10 4.20719e-14 2.00214e-14
0.103514 7906.45 0.550717 0.000458675 1.01942e-07 4.29116e-08 5.24836 0.000181792 -5.91725e-08 5.46356e-11 2.98464e-11 0.00308547 -3.60463e-09 -3.08388e-10 4.35504e-14 2.0965e-14
0.104713 7906.45 0.557094 0.000469359 1.05524e-07 4.4934e-08 5.24836 0.000183897 -6.0551e-08 5.65555e-11 3.1253e-11 0.00308547 -3.64637e-09 -3.15571e-10 4.50808e-14 2.19531e-14
0.105925 7906.45 0.563545 0.000480291 1.09233e-07 4.70517e-08 5.24836 0.000186027 -6.19616e-08 5.8543e-11 3.27259e-11 0.00308547 -3.68859e-09 -3.22922e-10 4.6665e-14 2.29877e-14
0.107152 7906.45 0.57007 0.000491478 1.13071e-07 4.92691e-08 5.24836 0.000188181 -6.3405e-08 6.06003e-11 3.42682e-11 0.00308547 -3.7313e-09 -3.30443e-10 4.83049e-14 2.4071e-14
0.108393 7906.45 0.576671 0.000502926 1.17045e-07 5.15911e-08 5.24836 0.00019036 -6.48821e-08 6.27298e-11 3.58832e-11 0.00308547 -3.77451e-09 -3.3814e-10 5.00024e-14 2.52055e-14
0.109648 7906.44 0.583349 0.00051464 1.21158e-07 5.40225e-08 5.24836 0.000192564 -6.63935e-08 6.49342e-11 3.75743e-11 0.00308547 -3.81821e-09 -3.46017e-10 5.17595e-14 2.63933e-14
0.110917 7906.44 0.590104 0.000526627 1.25416e-07 5.65685e-08 5.24836 0.000194794 -6.79402e-08 6.72161e-11 3.93451e-11 0.00308547 -3.86243e-09 -3.54077e-10 5.35784e-14 2.76372e-14
0.112202 7906.44 0.596937 0.000538893 1.29823e-07 5.92344e-08 5.24836 0.000197049 -6.95229e-08 6.95782e-11 4.11994e-11 0.00308547 -3.90715e-09 -3.62324e-10 5.54612e-14 2.89397e-14
0.113501 7906.44 0.603849 0.000551445 1.34385e-07 6.2026e-08 5.24836 0.000199331 -7.11425e-08 7.20232e-11 4.3141e-11 0.00308547 -3.95239e-09 -3.70764e-10 5.74102e-14 3.03036e-14
0.114815 7906.44 0.610841 0.00056429 1.39108e-07 6.49492e-08 5.24836 0.000201639 -7.27999e-08 7.45542e-11 4.51742e-11 0.00308547 -3.99816e-09 -3.794e-10 5.94277e-14 3.17317e-14
0.116145 7906.44 0.617914 0.000577433 1.43996e-07 6.80102e-08 5.24836 0.000203974 -7.44958e-08 7.71741e-11 4.73032e-11 0.00308547 -4.04445e-09 -3.88238e-10 6.1516e-14 3.32272e-14
0.11749 7906.44 0.625069 0.000590883 1.49056e-07 7.12154e-08 5.24836 0.000206336 -7.62313e-08 7.98861e-11 4.95325e-11 0.00308547 -4.09128e-09 -3.97281e-10 6.36778e-14 3.47931e-14
0.11885 7906.44 0.632307 0.000604646 1.54294e-07 7.45716e-08 5.24836 0.000208725 -7.80072e-08 8.26934e-11 5.18669e-11 0.00308547 -4.13866e-09 -4.06535e-10 6.59155e-14 3.64329e-14
0.120226 7906.44 0.639629 0.000618729 1.59716e-07 7.8086e-08 5.24836 0.000211142 -7.98244e-08 8.55994e-11 5.43112e-11 0.00308547 -4.18658e-09 -4.16004e-10 6.82319e-14 3.81499e-14
0.121619 7906.44 0.647036 0.00063314 1.65329e-07 8.17661e-08 5.24836 0.000213587 -8.16841e-08 8.86074e-11 5.68708e-11 0.00308547 -4.23506e-09 -4.25694e-10 7.06296e-14 3.99478e-14
0.123027 7906.44 0.654528 0.000647887 1.71139e-07 8.56196e-08 5.24836 0.00021606 -8.3587e-08 9.17212e-11 5.95511e-11 0.00308547 -4.2841e-09 -4.3561e-10 7.31116e-14 4.18305e-14
0.124451 7906.44 0.662107 0.000662978 1.77153e-07 8.96546e-08 5.24836 0.000218562 -8.55343e-08 9.49443e-11 6.23576e-11 0.00308547 -4.3337e-09 -4.45757e-10 7.56808e-14 4.38019e-14
0.125893 7906.44 0.669774 0.00067842 1.83378e-07 9.38799e-08 5.24836 0.000221093 -8.75269e-08 9.82808e-11 6.52964e-11 0.00308547 -4.38388e-09 -4.5614e-10 7.83403e-14 4.58662e-14
0.12735 7906.44 0.677529 0.000694222 1.89822e-07 9.83043e-08 5.24835 0.000223653 -8.9566e-08 1.01734e-10 6.83737e-11 0.00308547 -4.43465e-09 -4.66765e-10 8.10933e-14 4.80278e-14
0.128825 7906.44 0.685375 0.000710391 1.96493e-07 1.02937e-07 5.24835 0.000226243 -9.16526e-08 1.0531e-10 7.1596e-11 0.00308547 -4.486e-09 -4.77637e-10 8.3943e-14 5.02912e-14
0.130317 7906.44 0.693311 0.000726938 2.03398e-07 1.07788e-07 5.24835 0.000228862 -9.37878e-08 1.0901e-10 7.49702e-11 0.00308547 -4.53794e-09 -4.88763e-10 8.68928e-14 5.26614e-14
0.131826 7906.44 0.701339 0.000743869 2.10546e-07 1.12868e-07 5.24835 0.000231513 -9.59728e-08 1.12841e-10 7.85034e-11 0.00308547 -4.59049e-09 -5.00148e-10 8.99463e-14 5.51432e-14
0.133352 7906.44 0.70946 0.000761195 2.17944e-07 1.18188e-07 5.24835 0.000234193 -9.82087e-08 1.16806e-10 8.22031e-11 0.00308547 -4.64364e-09 -5.11798e-10 9.31071e-14 5.7742e-14
0.134896 7906.44 0.717675 0.000778925 2.25603e-07 1.23757e-07 5.24835 0.000236905 -1.00497e-07 1.20911e-10 8.60772e-11 0.00308547 -4.69741e-09 -5.23719e-10 9.6379e-14 6.04632e-14
0.136458 7906.43 0.725986 0.000797067 2.33531e-07 1.2959e-07 5.24835 0.000239648 -1.02838e-07 1.2516e-10 9.01338e-11 0.00308547 -4.7518e-09 -5.35918e-10 9.97658e-14 6.33128e-14
0.138038 7906.43 0.734392 0.000815632 2.41738e-07 1.35697e-07 5.24835 0.000242423 -1.05234e-07 1.29558e-10 9.43816e-11 0.00308547 -4.80682e-09 -5.48401e-10 1.03272e-13 6.62966e-14
0.139637 7906.43 0.742896 0.00083463 2.50232e-07 1.42092e-07 5.24835 0.00024523 -1.07685e-07 1.34111e-10 9.88297e-11 0.00308547 -4.86248e-09 -5.61175e-10 1.06901e-13 6.9421e-14
0.141254 7906.43 0.751498 0.00085407 2.59026e-07 1.48789e-07 5.24835 0.00024807 -1.10194e-07 1.38824e-10 1.03487e-10 0.00308547 -4.91879e-09 -5.74247e-10 1.10657e-13 7.26927e-14
0.142889 7906.43 0.7602 0.000873962 2.68128e-07 1.55801e-07 5.24835 0.000250943 -1.12761e-07 1.43702e-10 1.08364e-10 0.00308547 -4.97574e-09 -5.87623e-10 1.14546e-13 7.61185e-14
0.144544 7906.43 0.769003 0.000894318 2.77551e-07 1.63144e-07 5.24835 0.000253848 -1.15389e-07 1.48752e-10 1.13471e-10 0.00308547 -5.03336e-09 -6.0131e-10 1.18571e-13 7.97058e-14
0.146218 7906.43 0.777907 0.000915148 2.87304e-07 1.70832e-07 5.24835 0.000256788 -1.18077e-07 1.53979e-10 1.18819e-10 0.00308547 -5.09164e-09 -6.15317e-10 1.22738e-13 8.34622e-14
0.147911 7906.43 0.786915 0.000936464 2.974e-07 1.78883e-07 5.24835 0.000259761 -1.20828e-07 1.5939e-10 1.24419e-10 0.00308547 -5.15059e-09 -6.2965e-10 1.27051e-13 8.73956e-14
0.149624 7906.43 0.796027 0.000958275 3.07851e-07 1.87314e-07 5.24835 0.000262769 -1.23643e-07 1.64991e-10 1.30282e-10 0.00308547 -5.21023e-09 -6.44316e-10 1.31516e-13 9.15144e-14
0.151356 7906.43 0.805244 0.000980595 3.18669e-07 1.96141e-07 5.24835 0.000265812 -1.26523e-07 1.70789e-10 1.36422e-10 0.00308547 -5.27056e-09 -6.59324e-10 1.36137e-13 9.58273e-14
0.153109 7906.43 0.814569 0.00100343 3.29867e-07 2.05385e-07 5.24835 0.00026889 -1.29471e-07 1.7679e-10 1.42852e-10 0.00308547 -5.33159e-09 -6.74682e-10 1.40921e-13 1.00343e-13
0.154882 7906.43 0.824001 0.00102681 3.41459e-07 2.15064e-07 5.24835 0.000272003 -1.32488e-07 1.83003e-10 1.49584e-10 0.00308547 -5.39333e-09 -6.90398e-10 1.45873e-13 1.05072e-13
