# s W_0 W_1 W_2 W_3 W_4
14.454400 0.979270 0.010785 -0.006680 -0.000088 0.001494
14.621800 0.978881 0.010907 -0.006818 -0.000091 0.001556
14.791100 0.978487 0.011030 -0.006959 -0.000094 0.001620
14.962400 0.978088 0.011154 -0.007102 -0.000097 0.001686
15.135600 0.977685 0.011280 -0.007248 -0.000100 0.001755
15.310900 0.977273 0.011407 -0.007396 -0.000104 0.001827
15.488200 0.976860 0.011536 -0.007547 -0.000107 0.001901
15.667500 0.976439 0.011666 -0.007701 -0.000110 0.001979
15.848900 0.976012 0.011797 -0.007857 -0.000114 0.002059
16.032500 0.975582 0.011930 -0.008016 -0.000118 0.002141
16.218100 0.975146 0.012064 -0.008178 -0.000122 0.002227
16.405900 0.974707 0.012200 -0.008342 -0.000126 0.002316
16.595900 0.974262 0.012337 -0.008509 -0.000130 0.002408
16.788000 0.973813 0.012476 -0.008679 -0.000134 0.002503
16.982400 0.973355 0.012616 -0.008852 -0.000138 0.002602
17.179100 0.972897 0.012757 -0.009028 -0.000143 0.002704
17.378000 0.972429 0.012901 -0.009207 -0.000148 0.002810
17.579200 0.971962 0.013045 -0.009388 -0.000152 0.002919
17.782800 0.971490 0.013192 -0.009573 -0.000157 0.003032
17.988700 0.971009 0.013339 -0.009760 -0.000162 0.003148
18.197000 0.970528 0.013489 -0.009950 -0.000168 0.003269
18.407700 0.970042 0.013640 -0.010144 -0.000173 0.003393
18.620900 0.969552 0.013792 -0.010340 -0.000179 0.003522
18.836500 0.969057 0.013947 -0.010540 -0.000184 0.003654
19.054600 0.968557 0.014102 -0.010742 -0.000190 0.003791
19.275200 0.968058 0.014260 -0.010947 -0.000196 0.003932
19.498400 0.967549 0.014419 -0.011156 -0.000202 0.004077
19.724200 0.967041 0.014580 -0.011368 -0.000209 0.004227
19.952600 0.966527 0.014743 -0.011583 -0.000216 0.004381
20.183700 0.966014 0.014907 -0.011801 -0.000222 0.004540
20.417400 0.965496 0.015074 -0.012022 -0.000229 0.004704
20.653800 0.964974 0.015242 -0.012246 -0.000237 0.004872
20.893000 0.964447 0.015411 -0.012474 -0.000244 0.005045
21.134900 0.963920 0.015583 -0.012704 -0.000252 0.005222
21.379600 0.963393 0.015756 -0.012938 -0.000260 0.005405
21.627200 0.962862 0.015932 -0.013175 -0.000268 0.005592
21.877600 0.962326 0.016109 -0.013416 -0.000276 0.005785
22.130900 0.961794 0.016288 -0.013659 -0.000285 0.005982
22.387200 0.961253 0.016469 -0.013906 -0.000293 0.006184
22.646400 0.960717 0.016651 -0.014156 -0.000302 0.006391
22.908700 0.960177 0.016836 -0.014409 -0.000312 0.006603
23.173900 0.959636 0.017023 -0.014666 -0.000321 0.006820
23.442300 0.959091 0.017212 -0.014926 -0.000331 0.007042
23.713700 0.958550 0.017403 -0.015189 -0.000341 0.007269
23.988300 0.958005 0.017596 -0.015455 -0.000352 0.007501
24.266100 0.957459 0.017790 -0.015725 -0.000362 0.007738
24.547100 0.956914 0.017987 -0.015998 -0.000373 0.007979
24.831300 0.956369 0.018187 -0.016274 -0.000385 0.008225
25.118900 0.955823 0.018388 -0.016554 -0.000396 0.008476
25.409700 0.955278 0.018591 -0.016837 -0.000408 0.008731
25.704000 0.954733 0.018797 -0.017123 -0.000421 0.008990
26.001600 0.954188 0.019005 -0.017413 -0.000433 0.009254
26.302700 0.953647 0.019215 -0.017705 -0.000446 0.009522
26.607300 0.953102 0.019427 -0.018002 -0.000459 0.009793
26.915300 0.952556 0.019641 -0.018301 -0.000473 0.010069
27.227000 0.952016 0.019858 -0.018604 -0.000487 0.010348
27.542300 0.951470 0.020077 -0.018910 -0.000501 0.010630
27.861200 0.950930 0.020299 -0.019220 -0.000516 0.010915
28.183800 0.950389 0.020523 -0.019533 -0.000531 0.011203
28.510200 0.949848 0.020749 -0.019849 -0.000546 0.011494
28.840300 0.949308 0.020978 -0.020169 -0.000562 0.011787
29.174300 0.948772 0.021209 -0.020492 -0.000579 0.012082
29.512100 0.948231 0.021443 -0.020818 -0.000595 0.012379
29.853800 0.947695 0.021679 -0.021149 -0.000612 0.012677
30.199500 0.947159 0.021918 -0.021482 -0.000630 0.012976
30.549200 0.946622 0.022159 -0.021819 -0.000648 0.013276
30.903000 0.946086 0.022403 -0.022160 -0.000666 0.013575
31.260800 0.945546 0.022650 -0.022504 -0.000685 0.013875
31.622800 0.945010 0.022899 -0.022852 -0.000705 0.014174
31.989000 0.944473 0.023151 -0.023203 -0.000724 0.014472
32.359400 0.943933 0.023406 -0.023558 -0.000745 0.014769
32.734100 0.943397 0.023663 -0.023917 -0.000766 0.015064
33.113100 0.942856 0.023924 -0.024280 -0.000787 0.015357
33.496500 0.942315 0.024187 -0.024646 -0.000809 0.015647
33.884400 0.941770 0.024452 -0.025016 -0.000831 0.015933
34.276800 0.941220 0.024721 -0.025391 -0.000854 0.016216
34.673700 0.940675 0.024993 -0.025769 -0.000878 0.016495
35.075200 0.940120 0.025267 -0.026151 -0.000902 0.016770
35.481300 0.939566 0.025545 -0.026538 -0.000926 0.017039
35.892200 0.939002 0.025825 -0.026929 -0.000951 0.017304
36.307800 0.938439 0.026108 -0.027324 -0.000977 0.017562
36.728200 0.937866 0.026395 -0.027724 -0.001004 0.017814
37.153500 0.937293 0.026684 -0.028128 -0.001031 0.018060
37.583700 0.936707 0.026977 -0.028536 -0.001058 0.018299
38.018900 0.936120 0.027273 -0.028950 -0.001087 0.018530
38.459200 0.935525 0.027572 -0.029368 -0.001116 0.018754
38.904500 0.934920 0.027874 -0.029791 -0.001145 0.018971
39.355000 0.934306 0.028179 -0.030219 -0.001176 0.019179
39.810700 0.933682 0.028487 -0.030653 -0.001207 0.019380
40.271700 0.933050 0.028799 -0.031092 -0.001239 0.019572
40.738000 0.932409 0.029114 -0.031536 -0.001271 0.019757
41.209800 0.931753 0.029432 -0.031985 -0.001305 0.019933
41.686900 0.931094 0.029754 -0.032441 -0.001339 0.020101
42.169700 0.930415 0.030079 -0.032902 -0.001374 0.020261
42.658000 0.929728 0.030407 -0.033369 -0.001409 0.020414
43.151900 0.929027 0.030739 -0.033843 -0.001446 0.020558
43.651600 0.928317 0.031074 -0.034322 -0.001484 0.020696
44.157000 0.927593 0.031413 -0.034808 -0.001522 0.020827
44.668400 0.926851 0.031755 -0.035301 -0.001561 0.020952
45.185600 0.926099 0.032100 -0.035800 -0.001601 0.021072
45.708800 0.925334 0.032449 -0.036306 -0.001643 0.021186
46.238100 0.924555 0.032802 -0.036819 -0.001685 0.021296
46.773500 0.923758 0.033158 -0.037339 -0.001728 0.021402
47.315100 0.922951 0.033518 -0.037867 -0.001772 0.021506
47.863000 0.922131 0.033881 -0.038402 -0.001818 0.021608
48.417200 0.921297 0.034248 -0.038945 -0.001864 0.021709
48.977900 0.920449 0.034619 -0.039495 -0.001912 0.021810
49.545000 0.919588 0.034993 -0.040053 -0.001961 0.021912
50.118700 0.918713 0.035371 -0.040620 -0.002010 0.022017
50.699100 0.917828 0.035753 -0.041194 -0.002062 0.022124
51.286100 0.916930 0.036139 -0.041777 -0.002114 0.022236
51.880000 0.916018 0.036528 -0.042369 -0.002168 0.022353
52.480700 0.915097 0.036921 -0.042969 -0.002223 0.022477
53.088400 0.914167 0.037319 -0.043577 -0.002280 0.022608
53.703200 0.913228 0.037720 -0.044195 -0.002338 0.022747
54.325000 0.912279 0.038125 -0.044822 -0.002397 0.022896
54.954100 0.911322 0.038534 -0.045457 -0.002458 0.023055
55.590400 0.910359 0.038947 -0.046102 -0.002521 0.023224
56.234100 0.909388 0.039363 -0.046757 -0.002585 0.023405
56.885300 0.908412 0.039785 -0.047421 -0.002650 0.023598
57.544000 0.907427 0.040210 -0.048095 -0.002718 0.023803
58.210300 0.906437 0.040639 -0.048779 -0.002787 0.024021
58.884400 0.905443 0.041073 -0.049473 -0.002858 0.024252
59.566200 0.904444 0.041511 -0.050176 -0.002931 0.024495
60.256000 0.903440 0.041953 -0.050891 -0.003006 0.024750
60.953700 0.902432 0.042399 -0.051615 -0.003082 0.025017
61.659500 0.901420 0.042850 -0.052350 -0.003161 0.025295
62.373500 0.900407 0.043305 -0.053096 -0.003241 0.025584
63.095700 0.899385 0.043765 -0.053853 -0.003324 0.025882
63.826300 0.898363 0.044229 -0.054621 -0.003409 0.026189
64.565400 0.897332 0.044697 -0.055400 -0.003496 0.026502
65.313100 0.896297 0.045171 -0.056190 -0.003585 0.026822
66.069300 0.895257 0.045649 -0.056991 -0.003677 0.027145
66.834400 0.894207 0.046131 -0.057805 -0.003771 0.027472
67.608300 0.893149 0.046618 -0.058630 -0.003867 0.027800
68.391200 0.892086 0.047110 -0.059468 -0.003966 0.028127
69.183100 0.891009 0.047607 -0.060318 -0.004068 0.028452
69.984200 0.889923 0.048109 -0.061180 -0.004172 0.028773
70.794600 0.888823 0.048615 -0.062054 -0.004278 0.029089
71.614300 0.887710 0.049126 -0.062941 -0.004387 0.029399
72.443600 0.886583 0.049643 -0.063841 -0.004499 0.029701
73.282500 0.885442 0.050164 -0.064754 -0.004614 0.029995
74.131000 0.884282 0.050689 -0.065680 -0.004732 0.030279
74.989400 0.883105 0.051220 -0.066619 -0.004852 0.030553
75.857800 0.881909 0.051756 -0.067572 -0.004976 0.030817
76.736100 0.880699 0.052297 -0.068538 -0.005103 0.031071
77.624700 0.879462 0.052842 -0.069517 -0.005232 0.031316
78.523600 0.878211 0.053393 -0.070510 -0.005365 0.031551
79.432800 0.876937 0.053948 -0.071516 -0.005501 0.031779
80.352600 0.875645 0.054509 -0.072537 -0.005641 0.031999
81.283100 0.874334 0.055075 -0.073571 -0.005783 0.032214
82.224300 0.873001 0.055645 -0.074618 -0.005930 0.032426
83.176400 0.871649 0.056221 -0.075679 -0.006079 0.032636
84.139500 0.870279 0.056802 -0.076754 -0.006233 0.032846
85.113800 0.868895 0.057387 -0.077843 -0.006390 0.033058
86.099400 0.867493 0.057978 -0.078945 -0.006551 0.033275
87.096400 0.866073 0.058574 -0.080061 -0.006715 0.033498
88.104900 0.864643 0.059175 -0.081190 -0.006884 0.033729
89.125100 0.863195 0.059781 -0.082334 -0.007056 0.033969
90.157100 0.861738 0.060392 -0.083490 -0.007233 0.034220
91.201100 0.860267 0.061008 -0.084660 -0.007414 0.034483
92.257100 0.858783 0.061629 -0.085844 -0.007600 0.034758
93.325400 0.857289 0.062256 -0.087043 -0.007790 0.035045
94.406100 0.855786 0.062887 -0.088254 -0.007984 0.035344
95.499300 0.854265 0.063525 -0.089480 -0.008183 0.035654
96.605100 0.852734 0.064167 -0.090720 -0.008387 0.035974
97.723700 0.851190 0.064814 -0.091974 -0.008596 0.036302
98.855300 0.849632 0.065467 -0.093242 -0.008811 0.036636
100.000000 0.848056 0.066126 -0.094526 -0.009030 0.036975
101.158000 0.846466 0.066789 -0.095824 -0.009255 0.037316
102.329000 0.844853 0.067458 -0.097138 -0.009485 0.037657
103.514000 0.843222 0.068132 -0.098468 -0.009721 0.037997
104.713000 0.841567 0.068812 -0.099813 -0.009963 0.038332
105.925000 0.839890 0.069497 -0.101175 -0.010211 0.038663
107.152000 0.838190 0.070187 -0.102555 -0.010465 0.038987
108.393000 0.836458 0.070882 -0.103951 -0.010725 0.039304
109.648000 0.834708 0.071583 -0.105366 -0.010992 0.039615
110.917000 0.832926 0.072289 -0.106799 -0.011266 0.039919
112.202000 0.831116 0.073001 -0.108251 -0.011547 0.040218
113.501000 0.829283 0.073718 -0.109723 -0.011834 0.040514
114.815000 0.827422 0.074440 -0.111214 -0.012129 0.040809
116.145000 0.825539 0.075167 -0.112726 -0.012431 0.041104
117.490000 0.823633 0.075900 -0.114260 -0.012741 0.041402
118.850000 0.821704 0.076637 -0.115815 -0.013059 0.041706
120.226000 0.819752 0.077381 -0.117392 -0.013385 0.042017
121.619000 0.817782 0.078129 -0.118992 -0.013719 0.042338
123.027000 0.815793 0.078882 -0.120615 -0.014061 0.042669
124.451000 0.813790 0.079641 -0.122261 -0.014413 0.043011
125.893000 0.811765 0.080405 -0.123931 -0.014773 0.043364
127.350000 0.809721 0.081174 -0.125625 -0.015142 0.043727
128.825000 0.807660 0.081948 -0.127342 -0.015521 0.044098
130.317000 0.805579 0.082727 -0.129084 -0.015909 0.044476
131.826000 0.803476 0.083512 -0.130850 -0.016308 0.044857
133.352000 0.801345 0.084302 -0.132640 -0.016716 0.045239
134.896000 0.799192 0.085096 -0.134454 -0.017135 0.045620
136.458000 0.797011 0.085896 -0.136291 -0.017564 0.045997
138.038000 0.794797 0.086700 -0.138152 -0.018004 0.046370
139.637000 0.792552 0.087510 -0.140037 -0.018455 0.046736
141.254000 0.790275 0.088324 -0.141945 -0.018918 0.047096
142.889000 0.787965 0.089143 -0.143877 -0.019392 0.047450
144.544000 0.785619 0.089967 -0.145832 -0.019878 0.047801
146.218000 0.783246 0.090795 -0.147811 -0.020376 0.048150
147.911000 0.780836 0.091627 -0.149813 -0.020886 0.048499
149.624000 0.778402 0.092465 -0.151840 -0.021409 0.048853
151.356000 0.775937 0.093306 -0.153891 -0.021945 0.049214
153.109000 0.773445 0.094151 -0.155968 -0.022494 0.049582
154.882000 0.770929 0.095001 -0.158070 -0.023057 0.049961
156.675000 0.768386 0.095855 -0.160199 -0.023633 0.050349
158.489000 0.765820 0.096713 -0.162354 -0.024224 0.050746
160.325000 0.763226 0.097575 -0.164537 -0.024829 0.051149
162.181000 0.760605 0.098440 -0.166746 -0.025448 0.051556
164.059000 0.757952 0.099309 -0.168983 -0.026083 0.051964
165.959000 0.755272 0.100182 -0.171247 -0.026733 0.052370
167.880000 0.752555 0.101059 -0.173537 -0.027399 0.052770
169.824000 0.749801 0.101939 -0.175852 -0.028081 0.053163
171.791000 0.747010 0.102822 -0.178193 -0.028779 0.053548
173.780000 0.744178 0.103708 -0.180557 -0.029494 0.053927
175.792000 0.741305 0.104597 -0.182946 -0.030226 0.054301
177.828000 0.738396 0.105489 -0.185358 -0.030975 0.054673
179.887000 0.735445 0.106384 -0.187793 -0.031743 0.055048
181.970000 0.732462 0.107281 -0.190251 -0.032528 0.055428
184.077000 0.729442 0.108180 -0.192735 -0.033332 0.055816
186.209000 0.726390 0.109081 -0.195244 -0.034155 0.056214
188.365000 0.723311 0.109984 -0.197779 -0.034997 0.056623
190.546000 0.720200 0.110889 -0.200344 -0.035860 0.057037
192.752000 0.717052 0.111796 -0.202937 -0.036742 0.057456
194.984000 0.713872 0.112704 -0.205562 -0.037646 0.057873
197.242000 0.710655 0.113614 -0.208219 -0.038571 0.058282
199.526000 0.707393 0.114525 -0.210909 -0.039518 0.058680
201.837000 0.704094 0.115437 -0.213631 -0.040487 0.059064
204.174000 0.700744 0.116350 -0.216384 -0.041480 0.059433
206.538000 0.697349 0.117263 -0.219169 -0.042496 0.059789
208.930000 0.693912 0.118176 -0.221983 -0.043536 0.060138
211.349000 0.690430 0.119090 -0.224824 -0.044601 0.060487
213.796000 0.686906 0.120003 -0.227692 -0.045691 0.060842
216.272000 0.683346 0.120916 -0.230584 -0.046807 0.061211
218.776000 0.679749 0.121828 -0.233501 -0.047949 0.061597
221.309000 0.676120 0.122739 -0.236438 -0.049118 0.062005
223.872000 0.672454 0.123649 -0.239398 -0.050314 0.062431
226.464000 0.668752 0.124558 -0.242379 -0.051538 0.062874
229.087000 0.665013 0.125465 -0.245380 -0.052790 0.063325
231.739000 0.661228 0.126370 -0.248403 -0.054071 0.063779
234.423000 0.657397 0.127273 -0.251447 -0.055381 0.064231
237.137000 0.653520 0.128173 -0.254513 -0.056720 0.064675
239.883000 0.649598 0.129071 -0.257602 -0.058090 0.065110
242.661000 0.645630 0.129965 -0.260717 -0.059491 0.065537
245.471000 0.641616 0.130857 -0.263858 -0.060922 0.065957
248.313000 0.637561 0.131744 -0.267028 -0.062386 0.066373
251.189000 0.633469 0.132627 -0.270228 -0.063883 0.066785
254.097000 0.629336 0.133505 -0.273458 -0.065413 0.067194
257.040000 0.625162 0.134379 -0.276719 -0.066977 0.067596
260.016000 0.620946 0.135248 -0.280007 -0.068576 0.067991
263.027000 0.616685 0.136111 -0.283320 -0.070210 0.068378
266.073000 0.612377 0.136969 -0.286654 -0.071880 0.068756
269.153000 0.608020 0.137820 -0.290004 -0.073587 0.069130
272.270000 0.603616 0.138665 -0.293367 -0.075331 0.069506
275.423000 0.599167 0.139503 -0.296741 -0.077113 0.069892
278.612000 0.594676 0.140333 -0.300123 -0.078933 0.070291
281.838000 0.590149 0.141156 -0.303515 -0.080792 0.070707
285.102000 0.585585 0.141970 -0.306916 -0.082690 0.071137
288.403000 0.580985 0.142777 -0.310330 -0.084627 0.071574
291.743000 0.576343 0.143574 -0.313756 -0.086605 0.072009
295.121000 0.571656 0.144362 -0.317195 -0.088623 0.072433
298.538000 0.566927 0.145140 -0.320643 -0.090682 0.072842
301.995000 0.562143 0.145908 -0.324100 -0.092784 0.073237
305.492000 0.557318 0.146666 -0.327563 -0.094927 0.073624
309.030000 0.552452 0.147412 -0.331028 -0.097113 0.074009
312.608000 0.547549 0.148147 -0.334495 -0.099343 0.074399
316.228000 0.542614 0.148869 -0.337965 -0.101617 0.074794
319.890000 0.537642 0.149580 -0.341435 -0.103935 0.075191
323.594000 0.532630 0.150278 -0.344905 -0.106298 0.075582
327.341000 0.527580 0.150962 -0.348375 -0.108706 0.075958
331.131000 0.522485 0.151633 -0.351841 -0.111160 0.076314
334.965000 0.517348 0.152289 -0.355300 -0.113659 0.076653
338.844000 0.512166 0.152930 -0.358750 -0.116204 0.076981
342.768000 0.506951 0.153556 -0.362186 -0.118796 0.077306
346.737000 0.501709 0.154166 -0.365607 -0.121434 0.077635
350.752000 0.496435 0.154759 -0.369010 -0.124119 0.077969
354.813000 0.491129 0.155337 -0.372392 -0.126851 0.078305
358.922000 0.485791 0.155897 -0.375748 -0.129631 0.078636
363.078000 0.480416 0.156440 -0.379077 -0.132458 0.078955
367.282000 0.475004 0.156964 -0.382375 -0.135330 0.079258
371.535000 0.469561 0.157469 -0.385643 -0.138249 0.079546
375.837000 0.464090 0.157954 -0.388880 -0.141213 0.079820
380.189000 0.458591 0.158419 -0.392084 -0.144223 0.080080
384.592000 0.453071 0.158863 -0.395252 -0.147279 0.080326
389.045000 0.447522 0.159286 -0.398377 -0.150379 0.080557
393.550000 0.441943 0.159688 -0.401453 -0.153524 0.080769
398.107000 0.436334 0.160066 -0.404478 -0.156713 0.080957
402.717000 0.430697 0.160422 -0.407453 -0.159945 0.081116
407.380000 0.425037 0.160754 -0.410385 -0.163219 0.081239
412.098000 0.419357 0.161062 -0.413274 -0.166535 0.081320
416.869000 0.413657 0.161344 -0.416116 -0.169892 0.081362
421.697000 0.407934 0.161602 -0.418898 -0.173290 0.081370
426.580000 0.402188 0.161833 -0.421610 -0.176729 0.081349
431.519000 0.396418 0.162038 -0.424258 -0.180205 0.081282
436.516000 0.390624 0.162216 -0.426860 -0.183720 0.081136
441.570000 0.384807 0.162365 -0.429439 -0.187270 0.080878
446.684000 0.378970 0.162486 -0.431989 -0.190859 0.080515
451.856000 0.373119 0.162578 -0.434454 -0.194484 0.080138
457.088000 0.367272 0.162639 -0.436722 -0.198144 0.079922
462.381000 0.361460 0.162671 -0.438653 -0.201831 0.080082
467.735000 0.355711 0.162672 -0.440129 -0.205537 0.080784
473.151000 0.350046 0.162645 -0.441095 -0.209246 0.082075
478.630000 0.344467 0.162590 -0.441567 -0.212946 0.083866
484.172000 0.338962 0.162507 -0.441601 -0.216624 0.086002
489.779000 0.333517 0.162396 -0.441246 -0.220269 0.088344
495.450000 0.328133 0.162258 -0.440522 -0.223872 0.090831
501.187000 0.322816 0.162093 -0.439426 -0.227424 0.093448
506.991000 0.317576 0.161903 -0.437960 -0.230916 0.096171
512.861000 0.312406 0.161686 -0.436150 -0.234338 0.098932
518.800000 0.307298 0.161444 -0.434032 -0.237684 0.101646
524.807000 0.302247 0.161178 -0.431628 -0.240947 0.104256
530.884000 0.297255 0.160886 -0.428945 -0.244119 0.106754
537.032000 0.292331 0.160570 -0.425984 -0.247194 0.109142
543.250000 0.287474 0.160229 -0.422757 -0.250166 0.111390
549.541000 0.282674 0.159864 -0.419293 -0.253031 0.113442
555.904000 0.277925 0.159475 -0.415612 -0.255782 0.115259
562.341000 0.273232 0.159062 -0.411721 -0.258416 0.116845
568.853000 0.268601 0.158625 -0.407621 -0.260931 0.118216
575.440000 0.264032 0.158165 -0.403323 -0.263321 0.119356
582.103000 0.259516 0.157682 -0.398853 -0.265583 0.120225
588.844000 0.255048 0.157177 -0.394224 -0.267716 0.120803
595.662000 0.250633 0.156649 -0.389440 -0.269717 0.121110
602.560000 0.246277 0.156099 -0.384504 -0.271583 0.121165
609.537000 0.241978 0.155527 -0.379430 -0.273312 0.120950
616.595000 0.237724 0.154934 -0.374237 -0.274902 0.120438
623.735000 0.233517 0.154319 -0.368934 -0.276352 0.119635
630.957000 0.229364 0.153683 -0.363522 -0.277662 0.118571
638.263000 0.225267 0.153026 -0.358006 -0.278830 0.117253
645.654000 0.221217 0.152348 -0.352405 -0.279855 0.115657
653.131000 0.217209 0.151650 -0.346729 -0.280735 0.113779
660.693000 0.213249 0.150931 -0.340977 -0.281472 0.111651
668.344000 0.209343 0.150192 -0.335155 -0.282064 0.109290
676.083000 0.205481 0.149432 -0.329275 -0.282510 0.106682
683.912000 0.201659 0.148652 -0.323349 -0.282811 0.103819
691.831000 0.197882 0.147851 -0.317380 -0.282968 0.100733
699.842000 0.194155 0.147030 -0.311367 -0.282980 0.097448
707.946000 0.190471 0.146189 -0.305326 -0.282848 0.093951
716.143000 0.186823 0.145328 -0.299265 -0.282572 0.090239
724.436000 0.183219 0.144446 -0.293185 -0.282154 0.086346
732.825000 0.179661 0.143542 -0.287086 -0.281594 0.082291
741.310000 0.176141 0.142619 -0.280983 -0.280894 0.078062
749.894000 0.172655 0.141674 -0.274882 -0.280053 0.073665
758.578000 0.169212 0.140708 -0.268781 -0.279074 0.069136
767.361000 0.165811 0.139722 -0.262686 -0.277958 0.064484
776.247000 0.162442 0.138714 -0.256607 -0.276707 0.059697
785.236000 0.159108 0.137685 -0.250547 -0.275321 0.054797
794.328000 0.155816 0.136635 -0.244503 -0.273803 0.049817
803.526000 0.152559 0.135563 -0.238486 -0.272153 0.044747
812.831000 0.149331 0.134471 -0.232502 -0.270375 0.039591
822.243000 0.146142 0.133357 -0.226547 -0.268468 0.034385
831.764000 0.142989 0.132221 -0.220625 -0.266435 0.029136
841.395000 0.139864 0.131065 -0.214747 -0.264277 0.023834
851.138000 0.136775 0.129888 -0.208909 -0.261996 0.018511
860.994000 0.133722 0.128689 -0.203111 -0.259593 0.013188
870.964000 0.130697 0.127469 -0.197363 -0.257068 0.007852
881.049000 0.127704 0.126227 -0.191663 -0.254425 0.002525
891.251000 0.124746 0.124963 -0.186007 -0.251664 -0.002765
901.571000 0.121816 0.123678 -0.180405 -0.248787 -0.008031
912.011000 0.118915 0.122370 -0.174855 -0.245796 -0.013254
922.571000 0.116048 0.121040 -0.169354 -0.242693 -0.018406
933.254000 0.113208 0.119688 -0.163910 -0.239479 -0.023500
944.061000 0.110396 0.118315 -0.158524 -0.236158 -0.028518
954.993000 0.107619 0.116921 -0.153191 -0.232732 -0.033435
966.051000 0.104868 0.115506 -0.147921 -0.229202 -0.038264
977.237000 0.102146 0.114070 -0.142709 -0.225571 -0.042982
988.553000 0.099458 0.112614 -0.137555 -0.221841 -0.047571
1000.000000 0.096796 0.111137 -0.132467 -0.218016 -0.052041
1011.580000 0.094167 0.109640 -0.127439 -0.214097 -0.056364
1023.290000 0.091570 0.108124 -0.122475 -0.210087 -0.060533
1035.140000 0.089001 0.106588 -0.117579 -0.205988 -0.064555
1047.130000 0.086467 0.105034 -0.112746 -0.201804 -0.068401
1059.250000 0.083962 0.103461 -0.107982 -0.197539 -0.072081
1071.520000 0.081488 0.101870 -0.103287 -0.193195 -0.075586
1083.930000 0.079049 0.100260 -0.098660 -0.188776 -0.078897
1096.480000 0.076638 0.098632 -0.094108 -0.184286 -0.082029
1109.170000 0.074263 0.096986 -0.089626 -0.179729 -0.084955
1122.020000 0.071919 0.095322 -0.085220 -0.175107 -0.087682
1135.010000 0.069607 0.093640 -0.080889 -0.170426 -0.090205
1148.150000 0.067331 0.091939 -0.076633 -0.165689 -0.092509
1161.450000 0.065084 0.090221 -0.072457 -0.160900 -0.094607
1174.900000 0.062875 0.088486 -0.068357 -0.156064 -0.096476
1188.500000 0.060697 0.086732 -0.064339 -0.151184 -0.098130
1202.260000 0.058554 0.084962 -0.060401 -0.146265 -0.099555
1216.190000 0.056446 0.083175 -0.056545 -0.141311 -0.100755
1230.270000 0.054371 0.081372 -0.052775 -0.136327 -0.101730
1244.510000 0.052334 0.079554 -0.049090 -0.131318 -0.102473
1258.930000 0.050329 0.077721 -0.045497 -0.126289 -0.102996
1273.500000 0.048363 0.075875 -0.041992 -0.121246 -0.103286
1288.250000 0.046430 0.074019 -0.038582 -0.116193 -0.103362
1303.170000 0.044536 0.072153 -0.035266 -0.111136 -0.103211
1318.260000 0.042677 0.070281 -0.032052 -0.106081 -0.102854
1333.520000 0.040857 0.068404 -0.028937 -0.101036 -0.102282
1348.960000 0.039073 0.066525 -0.025927 -0.096006 -0.101518
1364.580000 0.037328 0.064646 -0.023022 -0.090999 -0.100553
1380.380000 0.035619 0.062771 -0.020228 -0.086023 -0.099410
1396.370000 0.033951 0.060901 -0.017541 -0.081084 -0.098084
1412.540000 0.032320 0.059040 -0.014971 -0.076192 -0.096596
1428.890000 0.030731 0.057191 -0.012515 -0.071356 -0.094942
1445.440000 0.029180 0.055357 -0.010180 -0.066583 -0.093147
1462.180000 0.027673 0.053540 -0.007964 -0.061884 -0.091208
1479.110000 0.026205 0.051745 -0.005872 -0.057267 -0.089150
1496.240000 0.024781 0.049973 -0.003902 -0.052743 -0.086970
1513.560000 0.023397 0.048226 -0.002055 -0.048320 -0.084691
1531.090000 0.022058 0.046508 -0.000329 -0.044006 -0.082316
1548.820000 0.020761 0.044820 0.001276 -0.039810 -0.079860
1566.750000 0.019505 0.043165 0.002760 -0.035737 -0.077335
1584.890000 0.018294 0.041542 0.004124 -0.031795 -0.074749
1603.250000 0.017121 0.039952 0.005368 -0.027988 -0.072120
1621.810000 0.015991 0.038396 0.006494 -0.024320 -0.069449
1640.590000 0.014898 0.036870 0.007501 -0.020795 -0.066754
1659.590000 0.013842 0.035375 0.008391 -0.017414 -0.064039
1678.800000 0.012822 0.033908 0.009169 -0.014179 -0.061311
1698.240000 0.011833 0.032468 0.009834 -0.011091 -0.058581
1717.910000 0.010877 0.031052 0.010394 -0.008148 -0.055849
1737.800000 0.009948 0.029658 0.010848 -0.005351 -0.053123
1757.920000 0.009046 0.028284 0.011200 -0.002701 -0.050406
1778.280000 0.008173 0.026927 0.011455 -0.000200 -0.047693
1798.870000 0.007324 0.025586 0.011618 0.002153 -0.044995
1819.700000 0.006499 0.024259 0.011693 0.004356 -0.042310
1840.770000 0.005701 0.022946 0.011687 0.006406 -0.039640
1862.090000 0.004928 0.021645 0.011602 0.008301 -0.036992
1883.650000 0.004182 0.020357 0.011446 0.010040 -0.034368
1905.460000 0.003464 0.019082 0.011224 0.011620 -0.031771
1927.520000 0.002775 0.017822 0.010942 0.013038 -0.029212
1949.840000 0.002116 0.016577 0.010608 0.014295 -0.026701
1972.420000 0.001487 0.015351 0.010232 0.015389 -0.024247
1995.260000 0.000889 0.014145 0.009821 0.016323 -0.021864
2018.370000 0.000321 0.012962 0.009382 0.017098 -0.019567
2041.740000 -0.000215 0.011806 0.008922 0.017719 -0.017362
2065.380000 -0.000718 0.010680 0.008446 0.018188 -0.015259
2089.300000 -0.001187 0.009588 0.007958 0.018512 -0.013272
