# s W00 W10 W20 W30 W40 W01 W11 W21 W31 W41 W02 W12 W22 W32 W42
0.1000000000000000 1.0000000000000000 0.0000677523008941 -0.0000002269206954 -0.0000000000103500 0.0000000000038608 0.0009663715464060 0.0000000325163204 -0.0000000002824171 -0.0000000000000090 0.0000000000000039 0.0000009338739657 -0.0000000000014470 -0.0000000000004852 -0.0000000000000000 0.0000000000000000 
0.1011580000000000 1.0000000000000000 0.0000685370910694 -0.0000002322064190 -0.0000000000107138 0.0000000000040428 0.0009663715464060 0.0000000328928456 -0.0000000002889952 -0.0000000000000093 0.0000000000000041 0.0000009338739657 -0.0000000000014638 -0.0000000000004965 -0.0000000000000000 0.0000000000000000 
0.1023290000000000 1.0000000000000000 0.0000693303248928 -0.0000002376150447 -0.0000000000110903 0.0000000000042333 0.0009663715464060 0.0000000332736689 -0.0000000002957268 -0.0000000000000097 0.0000000000000043 0.0000009338739657 -0.0000000000014807 -0.0000000000005081 -0.0000000000000000 0.0000000000000000 
0.1035140000000000 1.0000000000000000 0.0000701334096389 -0.0000002431498560 -0.0000000000114800 0.0000000000044328 0.0009663715464060 0.0000000336589949 -0.0000000003026154 -0.0000000000000100 0.0000000000000045 0.0000009338739657 -0.0000000000014979 -0.0000000000005199 -0.0000000000000000 0.0000000000000000 
0.1047130000000000 1.0000000000000000 0.0000709454071246 -0.0000002488136675 -0.0000000000118834 0.0000000000046417 0.0009663715464060 0.0000000340487555 -0.0000000003096642 -0.0000000000000104 0.0000000000000047 0.0000009338739657 -0.0000000000015152 -0.0000000000005320 -0.0000000000000000 0.0000000000000000 
0.1059250000000000 1.0000000000000000 0.0000717667864414 -0.0000002546088246 -0.0000000000123010 0.0000000000048605 0.0009663715464060 0.0000000344430189 -0.0000000003168768 -0.0000000000000107 0.0000000000000050 0.0000009338739657 -0.0000000000015327 -0.0000000000005444 -0.0000000000000000 0.0000000000000000 
0.1071520000000000 1.0000000000000000 0.0000725980166809 -0.0000002605395491 -0.0000000000127333 0.0000000000050895 0.0009663715464060 0.0000000348418531 -0.0000000003242579 -0.0000000000000111 0.0000000000000052 0.0000009338739657 -0.0000000000015505 -0.0000000000005571 -0.0000000000000000 0.0000000000000000 
0.1083930000000000 1.0000000000000000 0.0000734386287516 -0.0000002666081866 -0.0000000000131808 0.0000000000053294 0.0009663715464060 0.0000000352452584 -0.0000000003318109 -0.0000000000000115 0.0000000000000054 0.0000009338739657 -0.0000000000015684 -0.0000000000005701 -0.0000000000000000 0.0000000000000000 
0.1096480000000000 1.0000000000000000 0.0000742890917449 -0.0000002728184897 -0.0000000000136440 0.0000000000055806 0.0009663715464060 0.0000000356533711 -0.0000000003395392 -0.0000000000000119 0.0000000000000057 0.0000009338739657 -0.0000000000015866 -0.0000000000005833 -0.0000000000000000 0.0000000000000000 
0.1109170000000000 1.0000000000000000 0.0000751494056610 -0.0000002791732730 -0.0000000000141235 0.0000000000058436 0.0009663715464060 0.0000000360662594 -0.0000000003474484 -0.0000000000000123 0.0000000000000060 0.0000009338739657 -0.0000000000016050 -0.0000000000005969 -0.0000000000000000 0.0000000000000000 
0.1122020000000000 1.0000000000000000 0.0000760195704998 -0.0000002856758202 -0.0000000000146198 0.0000000000061190 0.0009663715464060 0.0000000364838552 -0.0000000003555417 -0.0000000000000127 0.0000000000000063 0.0000009338739657 -0.0000000000016236 -0.0000000000006108 -0.0000000000000000 0.0000000000000000 
0.1135010000000000 1.0000000000000000 0.0000768995862612 -0.0000002923298839 -0.0000000000151336 0.0000000000064074 0.0009663715464060 0.0000000369063630 -0.0000000003638227 -0.0000000000000132 0.0000000000000066 0.0000009338739657 -0.0000000000016424 -0.0000000000006251 -0.0000000000000000 0.0000000000000000 
0.1148150000000000 1.0000000000000000 0.0000777899220370 -0.0000002991392170 -0.0000000000156655 0.0000000000067093 0.0009663715464060 0.0000000373337147 -0.0000000003722974 -0.0000000000000137 0.0000000000000069 0.0000009338739657 -0.0000000000016614 -0.0000000000006396 -0.0000000000000000 0.0000000000000000 
0.1161450000000000 1.0000000000000000 0.0000786910469185 -0.0000003061071030 -0.0000000000162160 0.0000000000070255 0.0009663715464060 0.0000000377659785 -0.0000000003809693 -0.0000000000000141 0.0000000000000072 0.0000009338739657 -0.0000000000016806 -0.0000000000006545 -0.0000000000000000 0.0000000000000000 
0.1174900000000000 1.0000000000000000 0.0000796020227228 -0.0000003132372947 -0.0000000000167858 0.0000000000073566 0.0009663715464060 0.0000000382032908 -0.0000000003898431 -0.0000000000000146 0.0000000000000075 0.0000009338739657 -0.0000000000017001 -0.0000000000006698 -0.0000000000000000 0.0000000000000000 
0.1188500000000000 1.0000000000000000 0.0000805237876329 -0.0000003205335447 -0.0000000000173758 0.0000000000077033 0.0009663715464060 0.0000000386456517 -0.0000000003989237 -0.0000000000000151 0.0000000000000079 0.0000009338739657 -0.0000000000017198 -0.0000000000006854 -0.0000000000000000 0.0000000000000000 
0.1202260000000000 1.0000000000000000 0.0000814563416488 -0.0000003279996060 -0.0000000000179864 0.0000000000080664 0.0009663715464060 0.0000000390931975 -0.0000000004082157 -0.0000000000000157 0.0000000000000082 0.0000009338739657 -0.0000000000017397 -0.0000000000007013 -0.0000000000000000 0.0000000000000000 
0.1216190000000000 1.0000000000000000 0.0000823992156789 -0.0000003356397002 -0.0000000000186184 0.0000000000084465 0.0009663715464060 0.0000000395458601 -0.0000000004177240 -0.0000000000000162 0.0000000000000086 0.0000009338739657 -0.0000000000017598 -0.0000000000007177 -0.0000000000000000 0.0000000000000000 
0.1230270000000000 1.0000000000000000 0.0000833533479064 -0.0000003434575801 -0.0000000000192728 0.0000000000088446 0.0009663715464060 0.0000000400037759 -0.0000000004274540 -0.0000000000000168 0.0000000000000090 0.0000009338739657 -0.0000000000017802 -0.0000000000007344 -0.0000000000000000 0.0000000000000000 
0.1244510000000000 1.0000000000000000 0.0000843187383313 -0.0000003514574675 -0.0000000000199500 0.0000000000092614 0.0009663715464060 0.0000000404670132 -0.0000000004374106 -0.0000000000000174 0.0000000000000095 0.0000009338739657 -0.0000000000018008 -0.0000000000007515 -0.0000000000000000 0.0000000000000000 
0.1258930000000000 1.0000000000000000 0.0000852949178621 -0.0000003596440533 -0.0000000000206511 0.0000000000096979 0.0009663715464060 0.0000000409355718 -0.0000000004475991 -0.0000000000000180 0.0000000000000099 0.0000009338739657 -0.0000000000018217 -0.0000000000007690 -0.0000000000000000 0.0000000000000000 
0.1273500000000000 0.9999953090844271 0.0000862828246817 -0.0000003680210904 -0.0000000000213769 0.0000000000101549 0.0009663715464060 0.0000000414095884 -0.0000000004580250 -0.0000000000000186 0.0000000000000104 0.0000009338739657 -0.0000000000018427 -0.0000000000007869 -0.0000000000000000 0.0000000000000000 
0.1288250000000000 0.9999953090844271 0.0000872819896987 -0.0000003765932695 -0.0000000000221281 0.0000000000106335 0.0009663715464060 0.0000000418890628 -0.0000000004686937 -0.0000000000000193 0.0000000000000109 0.0000009338739657 -0.0000000000018641 -0.0000000000008052 -0.0000000000000000 0.0000000000000000 
0.1303170000000000 0.9999953090844271 0.0000882924129132 -0.0000003853652816 -0.0000000000229057 0.0000000000111346 0.0009663715464060 0.0000000423741315 -0.0000000004796109 -0.0000000000000200 0.0000000000000114 0.0000009338739657 -0.0000000000018857 -0.0000000000008240 -0.0000000000000000 0.0000000000000000 
0.1318260000000000 0.9999953090844271 0.0000893150325080 -0.0000003943413485 -0.0000000000237107 0.0000000000116594 0.0009663715464060 0.0000000428647946 -0.0000000004907825 -0.0000000000000207 0.0000000000000119 0.0000009338725594 -0.0000000000019075 -0.0000000000008432 -0.0000000000000000 0.0000000000000000 
0.1333520000000000 0.9999953090844271 0.0000903489103003 -0.0000004035266303 -0.0000000000245440 0.0000000000122089 0.0009663715464060 0.0000000433611202 -0.0000000005022140 -0.0000000000000214 0.0000000000000125 0.0000009338725594 -0.0000000000019296 -0.0000000000008628 -0.0000000000000000 0.0000000000000000 
0.1348960000000000 0.9999953090844271 0.0000913954535646 -0.0000004129258179 -0.0000000000254065 0.0000000000127842 0.0009663715464060 0.0000000438632448 -0.0000000005139123 -0.0000000000000221 0.0000000000000131 0.0000009338725594 -0.0000000000019519 -0.0000000000008829 -0.0000000000000000 0.0000000000000000 
0.1364580000000000 0.9999953090844271 0.0000924537241179 -0.0000004225440712 -0.0000000000262994 0.0000000000133867 0.0009663715464060 0.0000000443711684 -0.0000000005258821 -0.0000000000000229 0.0000000000000137 0.0000009338725594 -0.0000000000019745 -0.0000000000009035 -0.0000000000000000 0.0000000000000000 
0.1380380000000000 0.9999953090844271 0.0000935241910516 -0.0000004323865502 -0.0000000000272236 0.0000000000140177 0.0009663715464060 0.0000000448849592 -0.0000000005381316 -0.0000000000000237 0.0000000000000143 0.0000009338725594 -0.0000000000019974 -0.0000000000009245 -0.0000000000000000 0.0000000000000000 
0.1396370000000000 0.9999953090844271 0.0000946073234574 -0.0000004424579459 -0.0000000000281803 0.0000000000146783 0.0009663715464060 0.0000000454046855 -0.0000000005506663 -0.0000000000000246 0.0000000000000150 0.0000009338725594 -0.0000000000020205 -0.0000000000009461 -0.0000000000000000 0.0000000000000000 
0.1412540000000000 0.9999953090844271 0.0000957026522437 -0.0000004527638875 -0.0000000000291706 0.0000000000153700 0.0009663715464060 0.0000000459304154 -0.0000000005634930 -0.0000000000000254 0.0000000000000157 0.0000009338725594 -0.0000000000020439 -0.0000000000009681 -0.0000000000000000 0.0000000000000000 
0.1428890000000000 0.9999953090844271 0.0000968106465020 -0.0000004633100038 -0.0000000000301958 0.0000000000160944 0.0009663715464060 0.0000000464622854 -0.0000000005766178 -0.0000000000000263 0.0000000000000165 0.0000009338725594 -0.0000000000020676 -0.0000000000009907 -0.0000000000000000 0.0000000000000000 
0.1445440000000000 0.9999953090844271 0.0000979317753239 -0.0000004741014551 -0.0000000000312569 0.0000000000168529 0.0009663715464060 0.0000000470002956 -0.0000000005900489 -0.0000000000000272 0.0000000000000172 0.0000009338725594 -0.0000000000020915 -0.0000000000010137 -0.0000000000000000 0.0000000000000000 
0.1462180000000000 0.9999953090844271 0.0000990655696179 -0.0000004851438704 -0.0000000000323554 0.0000000000176471 0.0009663715464060 0.0000000475445140 -0.0000000006037926 -0.0000000000000282 0.0000000000000180 0.0000009338725594 -0.0000000000021157 -0.0000000000010373 -0.0000000000000000 0.0000000000000000 
0.1479110000000000 0.9999953090844271 0.0001002129675670 -0.0000004964442860 -0.0000000000334924 0.0000000000184788 0.0009663715464060 0.0000000480950773 -0.0000000006178568 -0.0000000000000292 0.0000000000000189 0.0000009338725594 -0.0000000000021402 -0.0000000000010615 -0.0000000000000000 0.0000000000000000 
0.1496240000000000 0.9999953090844271 0.0001013735000797 -0.0000005080073929 -0.0000000000346694 0.0000000000193497 0.0009663715464060 0.0000000486519853 -0.0000000006322486 -0.0000000000000302 0.0000000000000198 0.0000009338725594 -0.0000000000021650 -0.0000000000010862 -0.0000000000000000 0.0000000000000000 
0.1513560000000000 0.9999953090844271 0.0001025471671561 -0.0000005198425729 -0.0000000000358878 0.0000000000202616 0.0009663715464060 0.0000000492153746 -0.0000000006469753 -0.0000000000000313 0.0000000000000207 0.0000009338725594 -0.0000000000021901 -0.0000000000011115 -0.0000000000000000 0.0000000000000000 
0.1531090000000000 0.9999953090844271 0.0001037344378876 -0.0000005319498260 -0.0000000000371490 0.0000000000212164 0.0009663715464060 0.0000000497852451 -0.0000000006620445 -0.0000000000000324 0.0000000000000217 0.0000009338725594 -0.0000000000022154 -0.0000000000011374 -0.0000000000000000 0.0000000000000000 
0.1548820000000000 0.9999953090844271 0.0001049357813658 -0.0000005443432249 -0.0000000000384545 0.0000000000222164 0.0009663715464060 0.0000000503617332 -0.0000000006774657 -0.0000000000000335 0.0000000000000227 0.0000009338725594 -0.0000000000022411 -0.0000000000011639 -0.0000000000000000 0.0000000000000000 
