# s W_0 W_1 W_2 W_3 W_4 W_5 W_6 W_7 W_8
0.683957 0.817856 0.000295 1.064412 0.000033 1.801383 0.001066 7.867570 0.012638 -5.470570
0.699888 0.865444 0.000399 0.249247 -0.000120 0.856242 -0.000820 6.039380 0.003088 3.600520
0.716191 1.089509 0.000579 -1.135463 -0.000846 0.970560 0.002231 0.519056 0.008385 -11.035800
0.732873 1.028582 0.000531 -0.194554 0.000309 -1.094226 -0.005089 2.726120 -0.001117 4.779820
0.749944 0.980377 0.000372 1.213641 0.000449 0.680706 0.002717 -1.551690 0.007900 -11.681200
0.767412 0.650794 0.000461 -0.998919 -0.000982 0.875998 0.005039 -3.397230 -0.004223 0.221622
0.785288 1.192633 0.000570 0.364253 0.000057 0.610027 -0.002551 7.528690 0.006696 0.579262
0.803579 1.350651 0.000600 1.364342 0.000063 2.075566 -0.004130 17.365800 0.011909 9.165400
0.822297 1.037410 0.000628 -0.641036 -0.000221 -0.389744 -0.003707 4.142230 0.008343 -4.209030
0.841451 1.239199 0.000624 0.699687 -0.000673 3.084570 0.005007 8.440780 0.010594 -1.029950
0.861051 0.803004 0.000486 -0.146953 -0.000538 1.086548 0.005420 -2.498090 -0.003264 -0.064535
0.881107 0.852491 0.000554 -0.459951 -0.000364 0.175847 -0.002068 4.058600 0.006022 -1.162590
0.901631 0.814189 0.000498 -0.102533 0.000005 -0.149126 -0.006844 9.400660 0.017402 -5.568400
0.922633 0.640910 0.000485 -0.536775 -0.000241 -0.346789 -0.004297 3.715110 0.008737 -3.112910
0.944123 0.800010 0.000590 -0.728640 -0.000480 -0.183663 -0.003226 3.651960 0.007594 -2.747590
0.966115 1.022870 0.000648 0.196418 0.000011 0.170781 0.007923 -10.402100 -0.012789 -1.361580
0.988619 0.747638 0.000428 0.564173 0.000182 0.627614 0.000991 1.897670 0.002871 -0.312895
1.011650 1.044965 0.000728 -0.111135 0.000174 -0.624466 0.001562 -5.631680 -0.009674 1.871390
1.035210 1.315478 0.000781 1.009093 0.000719 0.136219 -0.001782 2.101170 0.014949 -10.775000
1.059320 1.002217 0.000731 -0.132560 0.000071 -0.262403 -0.002208 1.275240 -0.006528 6.631790
1.084000 0.899026 0.000628 0.093371 0.000253 -0.357503 -0.001314 -0.361592 -0.002913 1.977970
1.109250 1.057298 0.000825 -0.204896 -0.000544 0.752804 -0.000692 4.510460 0.004276 2.249540
1.135090 0.914199 0.000672 0.167456 0.000490 -0.616386 -0.003975 1.456150 0.003184 -0.888683
1.161530 1.387439 0.001155 -1.078122 -0.000580 -0.602070 -0.004670 2.611810 0.003789 -0.324615
1.188580 0.886072 0.000740 -0.192583 -0.000142 -0.140962 0.002306 -3.499190 -0.005184 -0.209011
1.216270 1.535708 0.001337 -0.942765 -0.000725 -0.244565 -0.000098 -1.035580 -0.006882 4.068910
1.244600 1.010208 0.000768 0.503897 0.000121 0.609021 0.005757 -3.247150 -0.001015 -3.812850
1.273590 0.803286 0.000728 -0.115261 -0.000293 0.259867 -0.000428 1.662830 0.007628 -3.253490
1.303250 0.790388 0.000715 -0.189956 -0.000961 1.432835 0.007976 -1.044440 -0.005905 2.920000
1.333610 1.236314 0.001242 -0.887765 -0.000972 0.074223 -0.001425 1.567190 -0.002333 4.409400
1.364670 0.919235 0.000819 0.026394 0.000762 -1.268373 -0.008297 2.035740 0.001721 0.961187
1.396460 0.909530 0.000882 -0.399684 -0.000320 -0.100712 -0.002003 1.487830 0.003771 -0.999442
1.428990 1.153572 0.001058 0.033715 0.000019 0.162845 0.003749 -2.309050 -0.006298 1.219490
1.462270 0.981346 0.000956 0.054347 -0.000041 0.116213 -0.000168 0.908773 0.002766 -0.393995
1.496330 1.194965 0.001045 0.679586 0.000748 -0.044374 0.003835 -3.388070 -0.000883 -4.004590
1.531190 1.209890 0.001186 0.158265 0.000073 0.120674 -0.000090 0.301758 0.006237 -3.596940
1.566850 1.001541 0.001056 -0.043473 -0.000040 -0.116364 -0.002629 2.235790 0.002253 1.730920
1.603350 1.089034 0.001106 0.164004 0.000132 0.155322 0.003594 -2.490270 -0.002829 -1.309220
1.640700 0.974665 0.001108 -0.172252 -0.000494 0.474963 -0.000506 2.717410 0.008674 -1.206920
1.678920 1.164411 0.001447 -0.730526 -0.001164 0.410096 0.005499 -2.701500 -0.008793 2.081910
1.718020 1.031570 0.001228 -0.292105 -0.000818 0.600011 0.003187 0.249717 0.005878 -2.768460
1.758040 0.903584 0.001010 0.248845 0.000374 -0.016653 0.000114 -0.013223 0.001893 -1.095240
1.798990 1.110120 0.001277 0.251684 0.000293 -0.081360 0.000175 -0.575689 -0.001315 0.429279
1.840890 1.025074 0.001246 0.115014 -0.000008 0.142348 0.003227 -1.361430 0.000671 -1.871090
1.883770 1.164034 0.001514 -0.271322 -0.000426 0.088127 -0.002866 2.504390 0.008022 -0.835577
1.927650 1.114083 0.001478 -0.293378 -0.000824 0.513846 0.001746 1.160020 0.001462 1.002320
1.972550 0.945522 0.001151 0.373350 0.000772 -0.263428 -0.001356 -0.444111 0.002200 -1.770120
2.018500 1.135007 0.001563 -0.132014 -0.000604 0.472408 0.004572 -0.671950 0.000317 -0.930910
2.065520 1.014805 0.001495 -0.349015 -0.000687 0.189963 0.002926 -1.314010 -0.003413 -0.038947
2.113630 0.856898 0.001216 0.009153 -0.000161 0.190991 0.002942 -1.073070 0.002139 -2.202620
2.162860 1.128858 0.001613 0.007620 -0.000051 0.109157 -0.002120 2.159590 0.007025 -0.729438
2.213240 0.894524 0.001313 0.077934 0.000396 -0.258881 -0.003807 0.909754 0.007576 -2.032910
2.264790 1.097061 0.001781 -0.447297 -0.000713 -0.048630 -0.001748 0.924474 0.009034 -2.772600
2.317550 1.008303 0.001643 -0.257739 -0.000679 0.251891 0.000845 0.869456 0.003132 -0.171087
2.371530 1.183634 0.001867 -0.008363 0.000019 -0.040411 -0.001103 0.670497 0.004226 -1.198560
2.426770 0.945999 0.001535 -0.048088 -0.000382 0.245262 0.000408 1.247050 0.004325 -0.224685
2.483300 1.101289 0.001783 0.099016 0.000431 -0.249866 -0.002596 0.298606 -0.000541 0.478094
2.541140 1.100881 0.001883 -0.095696 -0.000445 0.271228 0.002675 0.107384 0.003001 -1.148630
2.600330 1.029381 0.001759 0.069886 0.000043 0.091139 0.000699 0.059372 0.001966 -0.630444
2.660900 1.013375 0.001786 0.035600 0.000364 -0.313255 -0.002138 -0.376250 -0.000895 0.009100
2.722880 1.143579 0.001995 0.170522 0.000189 0.147124 0.001341 -0.077535 0.002501 -0.908687
2.786310 0.978103 0.001852 -0.094967 -0.000281 0.049795 0.000174 0.074184 0.002676 -0.731685
2.851210 1.002924 0.001966 -0.188766 -0.000447 0.046996 0.002208 -0.850880 -0.000668 -0.809452
2.917620 1.029099 0.001997 -0.015873 0.000172 -0.150404 -0.002624 0.587763 0.000975 0.403351
2.985580 1.113374 0.002111 0.278304 0.000770 -0.099616 0.000861 -0.939827 -0.002491 -0.362974
3.055120 1.032584 0.002112 -0.095171 0.000236 -0.345100 -0.004314 0.190306 -0.002814 1.060720
3.126290 0.994618 0.002102 -0.095153 -0.000149 -0.064315 -0.000428 -0.023465 -0.002062 0.720444
3.199110 1.035765 0.002176 0.089084 0.000229 -0.014561 -0.000061 0.036895 -0.001743 0.558456
3.273620 1.099409 0.002433 -0.118689 -0.000437 0.119352 0.001830 -0.181545 -0.006663 1.708330
3.349880 1.003868 0.002251 -0.013682 -0.000128 0.057441 0.000860 -0.045133 -0.000888 0.214314
3.427910 0.943698 0.002158 -0.004824 -0.000149 0.107165 -0.000541 0.546618 0.000537 0.639232
3.507750 0.937897 0.002203 -0.007209 -0.000248 0.151397 -0.001472 1.371210 0.008337 -0.468662
3.589460 0.999176 0.002298 0.168361 0.000576 -0.061025 0.000592 -0.597190 -0.001467 -0.393322
3.673070 1.012352 0.002508 -0.058560 -0.000173 0.016492 0.000521 -0.075075 -0.002120 0.289071
3.758620 1.044141 0.002590 0.047938 -0.000088 0.158148 -0.000767 1.041330 0.002085 0.737273
3.846170 0.958698 0.002430 0.093227 0.000402 -0.085143 -0.001204 -0.022218 -0.000703 0.130715
3.935760 1.073522 0.002803 0.039712 0.000298 -0.115171 0.001261 -1.064260 -0.005901 0.192559
4.027440 1.008046 0.002730 -0.044698 -0.000069 -0.045110 -0.000254 -0.162368 -0.001592 0.287517
4.121250 1.086048 0.002948 0.029743 0.000144 -0.024130 -0.001082 0.305682 0.001299 0.101637
4.217240 1.017581 0.002843 0.011374 0.000108 -0.055894 -0.001228 0.109699 0.001325 -0.178875
4.315480 0.991196 0.002853 -0.010466 0.000039 -0.064804 -0.002803 0.670837 0.004364 -0.158431
4.416000 1.018368 0.002970 0.052515 0.000284 -0.066258 0.000755 -0.542595 -0.007504 0.856577
4.518860 0.987303 0.003007 -0.032985 0.000176 -0.149994 -0.002465 0.032546 0.003569 -0.784504
4.624120 0.979075 0.003023 0.002280 -0.000094 0.050970 0.000591 0.048743 0.002245 -0.388172
4.731830 0.998989 0.003143 0.005894 0.000096 -0.043073 -0.000545 -0.029797 -0.000777 0.068531
4.842040 0.965723 0.003109 0.041431 0.000024 0.047669 0.001499 -0.065865 -0.004822 0.746423
4.954830 1.061175 0.003518 -0.058110 -0.000242 0.006900 0.001360 -0.270583 -0.001471 -0.061878
5.070240 0.966968 0.003234 0.068644 0.000413 -0.081404 -0.002274 0.184454 -0.000427 0.351101
5.188340 0.991361 0.003394 0.057625 0.000235 -0.000470 -0.000031 -0.012917 0.000530 -0.063455
5.309200 1.010895 0.003594 -0.031334 -0.000008 -0.060919 -0.000892 -0.027478 0.002288 -0.504101
5.432860 0.969339 0.003506 0.030868 0.000057 0.045247 0.001887 -0.332899 -0.000136 -0.387275
5.559410 1.015858 0.003765 -0.022271 -0.000156 0.035963 0.000915 -0.031023 0.002132 -0.449476
5.688910 1.019586 0.003847 0.005648 -0.000050 0.034542 0.000176 0.163923 -0.000774 0.298454
5.821420 1.012526 0.003899 0.031677 0.000148 -0.005325 -0.000048 -0.019317 -0.001980 0.331403
5.957020 0.987275 0.003906 0.010304 0.000013 0.017293 -0.001205 0.332811 0.004591 -0.289859
6.095770 0.957808 0.003806 0.112679 0.000590 -0.023473 -0.002493 0.431067 0.001983 0.211695
6.237760 0.999519 0.004115 0.050355 0.000349 -0.044959 -0.001646 0.114398 -0.001120 0.349066
6.383060 1.033358 0.004347 0.059232 0.000301 -0.005169 -0.002318 0.425869 0.001731 0.288296
6.531740 1.000712 0.004306 0.049740 0.000026 0.081524 0.002118 0.006462 -0.001925 0.227107
6.683880 0.996249 0.004435 0.005041 0.000149 -0.047999 0.000135 -0.322423 -0.003045 0.078084
6.839570 1.030797 0.004655 0.028702 -0.000132 0.102627 0.004374 -0.355493 -0.001084 -0.329704
6.998880 0.992495 0.004596 0.025743 0.000314 -0.065161 -0.000854 -0.126943 -0.004499 0.469326
7.161910 0.998567 0.004767 0.005809 0.000129 -0.042552 -0.002083 0.198512 0.003633 -0.227605
7.328730 0.988247 0.004793 0.030013 0.000078 0.022511 0.002554 -0.327706 -0.003231 0.017736
7.499440 1.022183 0.005087 0.009239 0.000087 -0.017620 -0.000056 -0.055860 -0.000127 -0.050522
7.674120 0.977400 0.004992 0.007782 0.000034 0.011938 -0.000508 0.137434 0.002032 -0.105501
7.852880 1.028858 0.005314 0.046383 0.000027 0.073331 0.003177 -0.143129 -0.002195 0.041757
8.035790 0.989683 0.005323 -0.035368 -0.000215 0.007758 -0.002057 0.383763 0.003156 0.140269
8.222970 0.983273 0.005380 0.002544 -0.000128 0.041890 0.001914 -0.071560 0.000346 -0.150019
8.414510 0.976193 0.005469 0.006713 -0.000051 0.023863 -0.000315 0.196950 -0.000265 0.265560
8.610510 0.986437 0.005585 0.059541 0.000445 -0.014730 -0.000287 -0.033897 0.002064 -0.277646
8.811070 0.978229 0.005716 0.009542 -0.000051 0.038424 0.002643 -0.201711 -0.000173 -0.242480
9.016310 1.002315 0.005980 0.028389 0.000111 0.012377 -0.000046 0.105491 0.000619 0.071668
9.226330 0.979477 0.005971 0.036576 0.000092 0.035209 0.000180 0.176776 0.002368 -0.015631
9.441230 0.986021 0.006207 -0.005422 -0.000063 -0.005207 0.000839 -0.120071 -0.002943 0.157803
9.661150 0.992199 0.006353 0.019456 0.000264 -0.029836 -0.001752 0.103680 -0.000179 0.149732
9.886190 0.999729 0.006603 -0.021685 -0.000033 -0.032338 -0.000607 -0.084416 -0.001784 0.055987
10.116500 0.982293 0.006589 0.018196 0.000110 0.009321 0.000470 -0.040874 -0.001214 0.067806
10.352100 0.991263 0.006827 0.001608 -0.000103 0.022654 0.001568 -0.084780 -0.002408 0.138947
10.593200 0.997908 0.007066 -0.026826 -0.000337 0.025035 0.001488 -0.060179 -0.000079 -0.078825
10.840000 0.983954 0.007073 0.017716 0.000185 -0.012479 -0.000945 0.068887 -0.000329 0.118976
11.092500 0.982533 0.007224 0.019781 0.000163 0.000928 0.000966 -0.120043 -0.002160 0.027112
11.350900 0.995092 0.007510 -0.005022 -0.000090 0.006788 0.000514 -0.028119 -0.001321 0.082392
11.615300 0.985842 0.007579 0.035625 0.000169 0.020559 0.000285 0.095716 -0.001575 0.251995
11.885800 0.996444 0.007835 0.026161 0.000001 0.040434 0.001637 0.030492 0.001446 -0.076010
12.162700 0.981131 0.007939 0.002575 -0.000103 0.017734 0.000306 0.076177 0.002182 -0.073492
12.446000 0.992688 0.008268 -0.031675 -0.000357 0.012298 -0.000287 0.080681 0.000125 0.106564
12.735900 0.993618 0.008398 0.009597 0.000132 -0.010116 0.000001 -0.056135 -0.002824 0.156081
13.032500 0.991668 0.008575 0.012720 0.000003 0.020663 0.001212 -0.012348 0.000646 -0.057154
13.336100 0.980611 0.008698 0.004162 0.000032 -0.001755 -0.001196 0.113889 0.001830 0.015592
13.646700 0.986052 0.008970 -0.013451 -0.000155 0.000492 0.000477 -0.038230 -0.002272 0.111591
13.964600 0.976950 0.009064 0.003767 0.000159 -0.018998 -0.002040 0.105139 0.000247 0.114604
14.289900 0.989264 0.009374 0.014293 0.000100 0.004563 -0.001204 0.157705 0.003192 -0.028893
14.622700 0.976676 0.009486 0.010738 0.000098 0.002951 -0.000362 0.046484 0.001442 -0.029208
14.963300 0.974601 0.009713 -0.004851 -0.000200 0.021031 0.001614 -0.037709 -0.000345 -0.028527
15.311900 0.978835 0.009979 -0.004275 -0.000191 0.017170 0.000970 0.004160 -0.001588 0.111920
15.668500 0.970828 0.010141 -0.012087 -0.000208 0.008306 -0.000755 0.116413 0.001095 0.057294
16.033500 0.973663 0.010373 0.006380 0.000083 -0.007697 -0.000855 0.048129 -0.000624 0.100344
16.407000 0.975755 0.010674 -0.012482 -0.000169 -0.005108 -0.000684 0.051480 0.000750 0.023046
16.789200 0.975721 0.010919 -0.015806 -0.000312 0.013041 0.000834 0.000499 -0.001202 0.070870
17.180200 0.979271 0.011180 0.002499 -0.000038 0.006905 -0.000208 0.050880 0.002436 -0.073899
17.580400 0.965217 0.011280 0.000915 -0.000093 0.010241 0.000854 -0.003418 -0.000068 0.001032
17.989900 0.970968 0.011580 0.018560 0.000192 0.002836 0.000864 -0.041020 -0.001717 0.028922
18.408900 0.968214 0.011850 0.001914 -0.000106 0.011277 0.000792 0.012373 0.001097 -0.042995
18.837700 0.976562 0.012223 -0.000656 -0.000007 -0.004166 -0.000354 0.015336 -0.001284 0.077447
19.276500 0.968339 0.012426 -0.006268 -0.000216 0.011100 0.001493 -0.044122 -0.002988 0.083250
19.725500 0.968817 0.012708 0.002930 -0.000113 0.011933 0.000528 0.038102 0.001516 -0.022829
20.185000 0.971361 0.013006 0.011170 0.000064 0.005972 0.000613 -0.000035 0.000575 -0.033157
20.655200 0.965047 0.013253 0.000291 -0.000044 0.000432 0.000331 -0.013080 -0.000620 0.011001
21.136300 0.965281 0.013573 -0.002388 -0.000275 0.022725 0.001203 0.044114 0.002265 -0.051802
21.628600 0.966440 0.013911 -0.005067 -0.000170 0.007189 0.000455 0.011867 -0.000579 0.031807
22.132400 0.963251 0.014199 -0.008606 -0.000214 0.002058 0.000509 -0.011322 -0.000828 0.014590
22.647900 0.960366 0.014491 -0.009026 -0.000336 0.013546 0.000961 0.018793 0.001214 -0.028672
23.175500 0.960321 0.014792 0.000422 -0.000125 0.008353 0.000445 0.021495 -0.000712 0.059789
23.715300 0.958905 0.015126 -0.004160 -0.000226 0.010328 0.000873 0.011911 -0.000236 0.017378
24.267700 0.960709 0.015508 -0.002799 -0.000291 0.016634 0.000889 0.046923 0.001405 -0.001204
24.833000 0.959003 0.015848 -0.004226 -0.000295 0.013595 0.002518 -0.053300 -0.002129 0.007213
25.411400 0.952202 0.016106 -0.003154 -0.000326 0.018460 0.001671 0.013383 -0.000760 0.048856
26.003300 0.954478 0.016471 0.008101 -0.000065 0.014766 0.001437 0.005835 -0.000366 0.019267
26.609000 0.952174 0.016853 -0.003961 -0.000275 0.011470 0.001627 -0.011703 -0.000515 -0.004390
27.228800 0.950959 0.017222 -0.001396 -0.000274 0.014226 0.002247 -0.035422 -0.000985 -0.009391
27.863100 0.954113 0.017687 -0.006119 -0.000291 0.008126 0.000626 0.015724 0.000109 0.014480
28.512100 0.949825 0.017991 0.002141 -0.000122 0.006669 0.001229 -0.015272 -0.001810 0.037467
29.176200 0.948161 0.018387 0.000313 -0.000266 0.014505 0.001770 0.003760 -0.000562 0.022231
29.855800 0.946351 0.018788 -0.002084 -0.000282 0.011076 0.001303 0.007433 -0.000575 0.027225
30.551200 0.944960 0.019182 0.000689 -0.000296 0.015910 0.001118 0.043567 0.000852 0.026021
31.262900 0.946217 0.019670 -0.002930 -0.000458 0.021498 0.002816 -0.000001 -0.000756 0.017118
31.991100 0.943595 0.020060 -0.000946 -0.000358 0.016952 0.002423 -0.005402 -0.002359 0.059178
32.736200 0.944005 0.020524 0.001595 -0.000183 0.008349 0.001509 -0.006869 -0.001734 0.034063
33.498800 0.939076 0.020919 -0.002704 -0.000489 0.020652 0.003505 -0.024249 -0.001952 0.019525
34.279100 0.941961 0.021468 -0.003856 -0.000545 0.023087 0.003381 -0.006912 -0.002092 0.045865
35.077500 0.937824 0.021888 -0.007199 -0.000569 0.016067 0.001764 0.027523 0.000939 0.004303
35.894600 0.935515 0.022357 -0.009971 -0.000624 0.014625 0.001695 0.024708 0.000007 0.027398
36.730700 0.934325 0.022838 -0.007382 -0.000605 0.015617 0.002163 0.016202 -0.000705 0.034739
37.586200 0.933621 0.023353 -0.008823 -0.000676 0.017078 0.003150 -0.012261 -0.001689 0.018008
38.461700 0.931323 0.023829 -0.006139 -0.000585 0.015346 0.002331 0.010526 0.000026 0.008493
39.357600 0.930150 0.024356 -0.008595 -0.000719 0.018081 0.003441 -0.012245 -0.001637 0.019646
40.274400 0.927569 0.024858 -0.008593 -0.000729 0.017967 0.003349 -0.006823 -0.002458 0.046461
41.212500 0.926614 0.025399 -0.006497 -0.000840 0.025735 0.004555 -0.007494 -0.001631 0.025774
42.172400 0.923561 0.025941 -0.013150 -0.000978 0.021115 0.003984 -0.009499 -0.001421 0.016797
43.154800 0.923776 0.026547 -0.013253 -0.001015 0.021163 0.004534 -0.020308 -0.002957 0.033791
