### header ###
fiducial parameters:
Omega_m = 0.31
Omega_nu = 0
Omega_de = 0.69
Omega_k = 0
H_0 = 100
w_de = -1
zeff = 0
beta = 0
fgrowth = 0
b_1 = 2
gamma = 0.55
Lx = 5000 Ly = 5000 Lz = 5000
nx = 600 ny = 600 nz = 600
xoffset = -685.371 yoffset = -31.899 zoffset = 571.181
bins = 300 dk = 0.001
kx_ny = 0.376991 ky_ny = 0.376991 kz_ny = 0.376991
############################
A(data) = 8.09235 (not used)
A(ran) = 8.09224 (used)
Ngal = 429199
weighted Ngal = 445278
Nran = 21653910
weighted Nran = 2.16539e+07
SN(data) = 3361.1
SN(ran) = 69.1565
SN(data+ran) = 3430.26
############################
9 columns: k_central k_mean P_0(k) P^img_1(k) P_2(k) P^img_3(k) P_4(k) sigma^{lin}_{P(k)} N_modes
### header ###
0.0005 0 0 0 0 0 0 0 0
0.0015 0.00160365 155966 -176562 58896.8 56126.2 49461.2 145563 9
0.0025 0.00262975 222528 -27127.7 52988.5 -62182.5 18512.5 115454 19
0.0035 0.00361107 205786 71033.6 33774 -116151 162231 72524.6 45
0.0045 0.00451235 146559 99158.3 30688.4 -86858.2 116055 59253.5 52
0.0055 0.00550002 81785.5 40552.1 52066.3 6422.05 37903 35377.3 105
0.0065 0.00656173 61066.3 9767.32 60463.9 61120.4 -33391.8 28990.3 139
0.0075 0.00751145 55719.1 -4746.42 37855.7 64755 -36414 27199.8 153
0.0085 0.00849615 62857.9 -15453.4 20208.3 55426.2 -22975.1 21600.8 253
0.0095 0.00951206 75378 -16418.5 18491.1 37016.6 -12211.4 21434.8 276
0.0105 0.0105054 83510.1 -7654.51 19207.1 5977.39 -4127.46 19497 349
0.0115 0.011559 87057.8 3407.65 21768.9 -4059.32 5873.73 16946.5 471
0.0125 0.0125983 82477.7 11948 30429.4 -24175.5 19301.3 16629.9 477
0.0135 0.0135178 76201.7 12126.4 42140.8 -22139.5 29247 15607.3 523
0.0145 0.014486 72746.2 7355.41 48977 -5341.97 30809.1 13456.4 690
0.0155 0.0155344 74538.7 -3163.4 44617.1 13437.3 24063.3 12615.7 793
0.0165 0.0165377 77103.7 -6960.19 41022.3 18225 10150.3 12324.2 843
0.0175 0.0175152 81588.4 -3080.24 35509.4 9518.05 2686.01 11761.2 949
0.0185 0.0184887 81047 5455.23 30347.4 6108.12 6321.11 11116.9 1059
0.0195 0.0194872 73402.5 7136.27 20809.9 6709.61 5370.24 10080.9 1234
0.0205 0.0205055 69648.4 95.0684 16491.3 4404.1 -3472.01 9589.34 1335
0.0215 0.0215274 70399.4 -2075.49 12909.9 3769.19 -11261.5 9026.93 1513
0.0225 0.0225206 70022.9 1544.1 10837.1 -7559.39 -17568.1 8906.1 1551
0.0235 0.0234887 66745.3 1652.07 16178.7 -7745.35 -12955.3 8474.85 1681
0.0245 0.0244871 65538.9 8247.97 14433.3 -78.2082 -11806.5 7793.49 1974
0.0255 0.0255182 57077.3 8572.65 10698.5 4373.5 -13216.1 7366.16 2103
0.0265 0.0265409 52056.8 367.991 7107.48 6863.71 -12711.7 6967.79 2281
0.0275 0.0275236 53992.7 -2729.3 4251.79 2616.42 -18190.1 7023.74 2271
0.0285 0.0285018 52636.7 -390.562 2459.15 -2035.94 -15982.6 6546.55 2593
0.0295 0.0295097 52615.3 2726.38 5969.23 -6207.16 -12842.6 6317.59 2784
0.0305 0.0304968 50309.1 3171.73 7616.22 -6669.58 -5494.56 6206.26 2845
0.0315 0.0314833 50087.6 803.381 11521.9 -1290.82 -5634.5 5913.95 3129
0.0325 0.0324995 51202.8 251 13656.5 2169.22 -3328.87 5640.48 3463
0.0335 0.0335076 51701.6 -286.972 13370.6 1044.69 -2305.81 5608.61 3513
0.0345 0.0344993 51684.6 1777.04 17892.1 -3331.05 -3117.78 5429.65 3748
0.0355 0.0354943 50146.1 2521.78 19268.2 -3442.32 -1530.61 5251.9 3969
0.0365 0.0365015 47996.7 2426.95 18357.1 -819.615 -1839.4 5020.53 4287
0.0375 0.0375128 46899 185.153 18713.2 2919.96 -7588.63 4889.89 4489
0.0385 0.0385007 46230.4 1542.9 18073 774.47 -9115.47 4846.56 4551
0.0395 0.0394922 44701.3 1768.41 15752 255.183 -9178.33 4601.28 5002
0.0405 0.040498 43122.2 1269.64 13453.8 995.307 -9592.55 4499.16 5181
0.0415 0.0414996 41778.5 737.664 12219.8 2802.66 -12846 4356.95 5479
0.0425 0.0425076 40277 2036.93 12012.9 -387.23 -14443.5 4226.26 5769
0.0435 0.0434957 38365.1 2571.85 11732 -3966.99 -14016.7 4175.83 5839
0.0445 0.0444851 36345.7 3069.19 13074.1 -5389.6 -10977.6 3996.6 6294
0.0455 0.0454959 34346.9 1462 15168.8 -1339.52 -6468.14 3865.68 6643
0.0465 0.046507 34584.6 -519.44 15097.2 3806.68 -5310.08 3800 6885
0.0475 0.0475122 35978.7 -1875.71 15714.5 6839.85 -4918.37 3738.35 7177
0.0485 0.0484973 37148.4 -1222.98 15133.4 5075.79 -4539.7 3736.83 7236
0.0495 0.0494906 37833.3 292.148 14577.3 2285.9 -2328.2 3591.1 7869
0.0505 0.0505067 36740.2 885.446 13987.9 563.614 -437.713 3507.73 8191
0.0515 0.0515075 36446.1 844.711 13851.7 67.5909 366.814 3481.18 8301
0.0525 0.0524969 35755.7 788.909 13202.6 1064.12 -32.2371 3405.76 8635
0.0535 0.0534964 34655.4 1570.8 12722.3 -502.066 -1773.68 3290.56 9186
0.0545 0.0545065 33764.7 1643.25 12380.4 -1333.84 -1428.23 3232.88 9463
0.0555 0.0554978 32264.1 1492.12 13030.5 -1294.25 -102.625 3215.08 9477
0.0565 0.0565002 31833.8 1447.06 14014.8 -496.845 2144.98 3060.61 10429
0.0575 0.0575117 30649.7 1203.23 14544.9 1237.41 4784.69 3052.24 10407
0.0585 0.0584975 29912.5 513.063 13661.1 3441.34 5453.68 3009.51 10654
0.0595 0.0594941 29919 44.9497 13527.7 3249.26 4424.23 2922.93 11295
0.0605 0.0605048 29692.1 -294.099 12600 1551.09 2727.5 2869.67 11701
0.0615 0.0615084 29752.3 -55.3323 11852.7 380.785 1913.99 2839.58 11955
0.0625 0.0625007 29878 529.809 11990 -1153.56 599.521 2809.18 12225
0.0635 0.0634839 29198.9 912.521 11426.4 -1788.87 328.964 2771.81 12502
0.0645 0.0644966 28624 704.508 10767.1 62.7449 -1296.14 2639.95 13731
