# s W_0 W_1 W_2 W_3 W_4 W_5 W_6 W_7 W_8
0.668388 0.674663 0.000241 0.780032 0.000637 -0.749786 -0.003115 -4.462750 -0.007889 4.723820
0.683957 1.268079 0.000454 1.422570 -0.000037 2.584389 0.015516 5.694170 -0.006470 16.333500
0.699888 0.989821 0.000428 0.449309 0.000086 0.410717 -0.001852 11.015700 0.001659 12.388000
0.716191 0.880753 0.000411 0.167831 -0.000298 1.205831 0.014594 -10.819200 -0.008884 -3.429890
0.732873 0.665261 0.000348 -0.067127 -0.000133 0.270370 0.006281 -7.353730 -0.004889 -2.982120
0.749944 1.425870 0.000793 -1.133448 -0.000593 0.253943 0.005049 -10.066800 -0.012128 5.240230
0.767412 0.581604 0.000295 0.125862 0.000346 -0.767997 -0.009197 4.521870 0.004101 0.705831
0.785288 0.649512 0.000320 0.166314 -0.000226 0.971658 0.006481 3.699540 0.013141 -12.204200
0.803579 0.788281 0.000429 0.026287 0.000001 0.084729 0.004906 -7.913030 -0.015330 8.520000
0.822297 1.005809 0.000506 0.279872 0.000488 -0.927047 -0.009385 4.960230 -0.000036 4.620570
0.841451 1.059319 0.000692 -0.882531 -0.000707 0.365439 0.001894 2.013170 0.000847 1.774110
0.861051 0.874346 0.000457 0.460465 0.000431 -0.355802 0.001945 -7.480200 -0.017066 7.984620
0.881107 1.231545 0.000706 0.044617 0.000023 -0.019488 0.000483 -0.668362 0.006915 -8.691370
0.901631 0.991834 0.000712 -1.109389 -0.001175 1.198383 0.021962 -17.782800 -0.035385 15.605000
0.922633 0.921498 0.000568 0.075609 -0.000132 0.395099 0.007729 -5.101860 -0.001019 -5.852850
0.944123 0.934219 0.000589 -0.009507 -0.000313 0.835639 0.011502 -6.186760 0.001352 -8.819390
0.966115 1.102851 0.000678 0.260773 0.000680 -1.115887 -0.013536 3.611390 0.010159 -5.937350
0.988619 1.120933 0.000656 0.570581 0.000063 0.864521 0.003300 8.111190 0.008705 2.814360
1.011650 1.104189 0.000695 0.497273 -0.000057 0.867076 0.000021 12.165600 0.014585 0.212649
1.035210 1.614402 0.000915 1.337100 0.000804 0.677378 0.002698 6.938100 -0.001722 10.472900
1.059320 1.060014 0.000696 0.210624 0.000514 -0.864761 -0.005290 -3.111310 -0.009753 3.775510
1.084000 1.220226 0.000811 0.311348 0.000128 0.378296 0.009140 -7.238620 -0.012442 1.244590
1.109250 0.823748 0.000594 0.176986 0.000018 0.265569 0.003932 -0.690898 0.005189 -5.407110
1.135090 1.074674 0.000801 0.102824 0.000090 0.050236 0.004873 -4.657440 -0.006171 -1.091150
1.161530 0.802410 0.000678 -0.259523 -0.000423 0.355295 0.006189 -1.713290 -0.011136 6.352710
1.188580 0.934573 0.000823 -0.599120 -0.000769 0.530476 0.012670 -7.407030 -0.013370 1.703580
1.216270 0.989936 0.000761 0.303343 0.000008 0.517223 0.009754 -2.818720 -0.004794 -1.111900
1.244600 0.761202 0.000586 0.371669 0.000206 0.324871 0.004555 -0.302651 -0.010051 7.027490
1.273590 0.912105 0.000814 -0.175566 -0.000416 0.393174 0.003024 2.856900 0.011207 -5.026030
1.303250 1.191579 0.001074 -0.405434 -0.000364 -0.020114 -0.006946 7.550170 0.019979 -6.116680
1.333610 1.026984 0.000941 -0.136350 -0.000359 0.379586 0.004192 1.596660 -0.001269 2.019880
1.364670 1.089600 0.000973 0.012668 -0.000203 0.418723 0.003991 1.527640 -0.005444 5.799520
1.396460 0.877633 0.000796 0.187874 0.000403 -0.359531 -0.006214 0.782625 0.001449 0.398223
1.428990 1.102595 0.001061 -0.024280 -0.000001 -0.064570 -0.004920 4.216580 0.016484 -6.273060
1.462270 1.179718 0.001141 -0.082456 -0.000537 0.848653 0.007523 3.850550 -0.000830 5.808930
1.496330 1.126154 0.001165 -0.187472 0.000015 -0.355452 -0.002827 -2.744580 -0.006066 0.389517
1.531190 1.001827 0.000981 0.185334 0.000110 0.176843 0.000819 1.981390 -0.005642 5.464790
1.566850 0.996752 0.001138 -0.494656 -0.000599 0.017487 0.001852 -1.334490 -0.009856 3.933680
1.603350 1.129485 0.001177 0.065563 0.000493 -0.618871 -0.009730 -0.310843 0.000079 -0.856059
1.640700 0.945040 0.001051 -0.016608 0.000063 -0.119143 -0.000969 -0.601116 -0.004390 1.599970
1.678920 1.054088 0.001156 0.168104 0.000083 0.199702 -0.000837 3.132240 0.006962 -0.096313
1.718020 1.047499 0.001215 -0.058825 -0.000097 0.060288 -0.005781 4.838930 0.011388 0.864196
1.758040 0.906713 0.001083 -0.023878 -0.000102 0.102834 0.003741 -1.405320 -0.008374 2.589590
1.798990 1.023245 0.001211 0.064010 0.000095 -0.009154 -0.001617 1.394490 -0.002538 2.847490
1.840890 0.950798 0.001166 0.052206 0.000155 -0.106687 -0.001195 -0.415510 0.001819 -1.425960
1.883770 1.055110 0.001293 0.124345 0.000117 0.023505 -0.000885 1.478840 -0.000255 2.351650
1.927650 1.042115 0.001302 0.147170 0.000401 -0.209615 -0.005706 1.282590 -0.006272 4.337920
1.972550 0.947413 0.001251 -0.027401 -0.000110 0.137483 0.005825 -2.811900 -0.000237 -3.104950
2.018500 0.866324 0.001161 0.065310 0.000442 -0.409633 -0.009448 0.610143 0.005312 -1.230070
2.065520 0.969861 0.001367 -0.119035 -0.000021 -0.142336 -0.002025 -1.135180 -0.003959 0.159540
2.113630 1.061566 0.001506 -0.039451 -0.000233 0.215696 0.003533 0.163113 -0.005776 3.170480
2.162860 1.082520 0.001571 0.010958 -0.000151 0.156682 0.003802 -0.292906 -0.000209 -0.335318
2.213240 0.996002 0.001477 -0.018507 -0.000170 0.150760 0.004751 -1.103560 -0.001392 -0.426138
2.264790 1.085800 0.001631 0.018237 0.000013 0.010863 0.007475 -4.071170 -0.013451 0.079138
2.317550 1.024982 0.001608 -0.078317 -0.000221 0.064772 0.001560 0.108121 -0.008725 3.979790
2.371530 1.011972 0.001611 -0.038460 -0.000146 0.092488 0.003126 -0.389993 0.001150 -1.216050
2.426770 0.999044 0.001560 0.216858 0.000408 -0.003232 -0.000443 -0.046547 -0.001612 0.616740
2.483300 1.026198 0.001626 0.242109 0.000487 -0.020484 -0.001698 0.788368 0.007897 -1.840250
2.541140 1.038519 0.001768 -0.059771 -0.000076 -0.028038 -0.003100 1.292120 0.000534 1.220490
2.600330 1.011851 0.001730 0.044625 0.000032 0.043639 0.000318 0.406004 0.007611 -1.875550
2.660900 0.986782 0.001703 0.166161 0.000415 -0.082489 -0.002160 -0.200511 0.000934 -0.619552
2.722880 1.028118 0.001816 0.130468 0.000220 0.060195 -0.004982 3.384780 0.006205 2.180860
2.786310 0.951348 0.001738 0.078241 0.000336 -0.112646 -0.002864 -0.464129 -0.000582 -0.417773
2.851210 1.045006 0.001974 0.025915 -0.000113 0.123542 0.003341 0.335486 -0.000804 0.608987
2.917620 1.064110 0.002051 0.020917 -0.000128 0.134167 0.001902 0.783714 0.003194 0.137049
2.985580 1.065377 0.002117 0.007234 -0.000086 0.094378 0.000481 1.091760 0.002008 0.478499
3.055120 1.005359 0.002055 -0.044763 -0.000159 0.054157 0.001449 0.345533 -0.005043 1.928840
3.126290 1.001453 0.002080 0.018628 0.000046 0.012806 0.000344 -0.002685 -0.002339 0.618683
3.199110 1.010891 0.002155 0.016447 -0.000021 0.027285 0.004791 -1.649000 -0.004552 -0.483926
3.273620 0.997387 0.002191 -0.028187 -0.000247 0.124314 0.005736 -0.732856 0.000805 -1.041340
3.349880 1.003036 0.002214 0.087862 0.000142 0.047647 0.007181 -2.339840 -0.009016 -0.452111
3.427910 0.968658 0.002265 -0.102609 -0.000129 -0.103254 -0.000693 -1.120890 -0.002345 -0.759164
3.507750 1.022642 0.002376 0.028588 -0.000191 0.178593 0.007468 -0.268933 0.002416 -0.943582
3.589460 1.048939 0.002556 -0.112066 -0.000348 0.030167 0.000834 0.228687 -0.001791 0.793314
3.673070 1.009537 0.002454 0.046958 0.000078 0.035640 0.000608 0.361570 -0.001917 0.942447
3.758620 1.018524 0.002530 0.048963 0.000130 -0.019582 0.001403 -0.851309 -0.001804 -0.545683
3.846170 1.051769 0.002638 0.087935 0.000388 -0.080461 -0.001574 -0.522219 -0.007736 1.089910
3.935760 0.995979 0.002607 0.023415 0.000142 -0.045308 0.000473 -0.735736 -0.002778 -0.456926
4.027440 0.982664 0.002707 -0.124266 -0.000311 -0.017749 -0.002880 0.473704 -0.000170 0.789400
4.121250 1.042646 0.002865 -0.015437 -0.000307 0.145962 0.003634 0.675235 0.006844 -0.669188
4.217240 0.999514 0.002862 -0.127593 -0.000450 0.040989 0.001459 0.022027 0.004139 -0.917999
4.315480 0.998612 0.002869 -0.006631 0.000027 -0.017543 0.001079 -0.695842 -0.001484 -0.523377
4.416000 1.010075 0.003003 -0.054462 -0.000061 -0.057300 -0.004254 0.425684 0.001673 0.211730
4.518860 0.956618 0.002892 -0.003134 -0.000056 0.024442 0.001053 0.056209 0.003270 -0.557534
4.624120 1.041389 0.003154 0.086775 0.000233 0.032906 0.001680 -0.054396 -0.001397 0.248113
4.731830 1.019599 0.003195 0.033796 0.000193 -0.029083 -0.000332 -0.344780 -0.001454 -0.041074
4.842040 0.990666 0.003178 0.027722 0.000340 -0.116511 -0.006928 0.349511 0.003591 -0.289660
4.954830 1.012141 0.003326 0.022703 0.000119 -0.018456 0.002633 -1.005410 -0.006807 0.140380
5.070240 1.019984 0.003418 0.032785 0.000184 -0.019973 0.000517 -0.374595 0.003607 -1.235910
5.188340 0.980512 0.003365 0.047565 0.000248 -0.031815 -0.002052 0.125228 -0.000210 0.267644
5.309200 0.980631 0.003451 0.031237 0.000116 0.002635 0.000150 -0.074027 -0.005793 1.196710
5.432860 1.022734 0.003690 0.019762 0.000173 -0.050594 -0.003516 0.266386 0.001105 0.087120
5.559410 1.013508 0.003722 0.037148 -0.000000 0.057865 0.004517 -0.175147 -0.001201 -0.090015
5.688910 0.993200 0.003777 -0.016714 -0.000287 0.092921 0.003392 0.446486 0.005186 -0.284343
5.821420 0.983088 0.003789 0.052018 0.000082 0.057519 0.002313 0.244562 0.000420 0.166549
5.957020 0.989891 0.003899 0.034471 0.000214 -0.019816 -0.000581 -0.120076 0.001734 -0.494289
6.095770 0.994723 0.004045 -0.005144 -0.000064 0.008376 -0.000815 0.380771 0.002063 0.124610
6.237760 1.008410 0.004168 0.031732 0.000171 -0.012454 0.000798 -0.367362 -0.001633 -0.225760
6.383060 1.011930 0.004286 0.024020 0.000041 0.021243 0.001207 0.035766 -0.003194 0.617521
6.531740 0.994300 0.004295 0.038817 0.000128 0.018251 0.001291 0.086760 -0.000344 0.041895
6.683880 0.994250 0.004473 -0.050156 -0.000408 0.060050 0.003984 -0.014247 0.003624 -0.556186
6.839570 1.006679 0.004565 0.023393 0.000191 -0.025484 -0.002109 0.082291 0.002959 -0.310580
6.998880 1.002283 0.004683 -0.008728 -0.000022 -0.008658 -0.001804 0.203013 -0.002793 0.618407
7.161910 0.996932 0.004744 0.014768 -0.000019 0.034382 -0.000088 0.491713 0.004153 0.113079
7.328730 1.002749 0.004889 0.002911 -0.000045 0.026050 0.002995 -0.202506 -0.000847 -0.231437
7.499440 0.994342 0.004964 0.005031 0.000092 -0.019934 0.001041 -0.532109 -0.003051 -0.237320
7.674120 1.005553 0.005159 -0.024531 -0.000129 -0.009317 0.000977 -0.347781 0.000342 -0.421008
7.852880 1.004300 0.005252 0.001318 -0.000006 0.003087 -0.001399 0.306027 0.002319 0.120202
8.035790 0.985921 0.005264 0.019766 0.000113 -0.006703 0.000763 -0.207805 -0.002386 0.005656
8.222970 0.996125 0.005467 -0.006527 0.000081 -0.037573 -0.002127 -0.165815 -0.002970 0.163833
8.414510 1.001594 0.005609 0.001464 0.000029 -0.009230 -0.003178 0.431952 0.003378 0.186966
8.610510 1.000097 0.005735 0.007142 -0.000108 0.038861 0.000299 0.495594 0.006355 -0.114956
8.811070 1.000506 0.005852 0.019989 0.000147 -0.000777 -0.002129 0.318084 0.006198 -0.343626
9.016310 0.987601 0.005939 0.000172 -0.000147 0.031210 0.001092 0.323303 0.001748 0.221606
9.226330 0.991733 0.006066 0.027127 0.000078 0.027817 0.001686 0.168472 0.000749 0.147281
9.441230 1.000862 0.006260 0.030852 0.000234 -0.000118 0.000128 -0.074545 -0.001267 0.058405
9.661150 0.991266 0.006388 -0.004479 -0.000070 0.006740 0.001006 -0.058939 0.000977 -0.159330
9.886190 1.009579 0.006633 0.012385 0.000013 0.015936 0.002455 -0.119051 -0.001457 0.022870
10.116500 0.996203 0.006696 0.014097 0.000015 0.019366 0.001345 0.094927 -0.001292 0.255155
10.352100 0.989502 0.006853 -0.020589 -0.000238 0.012867 0.002192 -0.089347 -0.000847 -0.057572
10.593200 0.996098 0.007040 -0.005252 -0.000063 -0.001765 -0.002895 0.352209 0.004225 0.035114
10.840000 0.997703 0.007190 0.006803 0.000108 -0.015551 -0.002207 0.083475 -0.002891 0.387850
11.092500 0.992030 0.007330 0.004932 -0.000089 0.022242 -0.001211 0.490624 0.006795 0.040069
11.350900 0.992425 0.007510 -0.003133 -0.000082 0.007483 0.002575 -0.189170 -0.008207 0.424370
11.615300 0.987668 0.007641 0.007906 -0.000044 0.018269 0.000808 0.167620 0.000237 0.223641
11.885800 0.984843 0.007803 0.000267 -0.000028 0.002877 0.000120 0.028242 -0.000004 0.023542
12.162700 0.991356 0.008036 -0.002563 0.000021 -0.008565 -0.003916 0.338449 0.001517 0.313612
12.446000 0.987405 0.008177 0.007054 0.000108 -0.010306 -0.001308 0.006263 -0.003063 0.225269
12.735900 0.989090 0.008408 -0.008964 -0.000214 0.019923 0.002420 0.035882 -0.002681 0.227396
13.032500 0.989737 0.008603 -0.007758 -0.000287 0.034422 0.004597 0.010265 0.000245 -0.007653
13.336100 0.990928 0.008792 0.008875 0.000004 0.009784 0.001601 -0.008947 -0.002089 0.138713
13.646700 0.993015 0.009043 -0.009752 -0.000189 0.009735 0.001325 0.021511 -0.000145 0.035045
13.964600 0.993600 0.009260 -0.011498 -0.000212 0.010252 0.002223 -0.063411 -0.003641 0.154320
14.289900 0.989250 0.009414 0.000636 -0.000144 0.020201 0.002992 0.032265 0.000950 -0.025986
14.622700 0.990112 0.009669 -0.015973 -0.000225 0.004068 0.000242 0.046679 0.002344 -0.096076
14.963300 0.989781 0.009870 -0.003355 -0.000105 0.006680 0.001614 -0.047112 -0.001698 0.040809
15.311900 0.987104 0.010076 -0.005074 -0.000106 0.002877 0.000847 -0.021242 -0.001076 0.029092
15.668500 0.991189 0.010339 -0.000548 -0.000039 0.001687 0.000140 0.024838 -0.002606 0.185249
16.033500 0.987066 0.010540 -0.000755 -0.000161 0.017746 0.000964 0.188385 -0.001149 0.303627
16.407000 0.985719 0.010780 -0.005349 -0.000109 0.002323 0.000686 0.006245 -0.002051 0.123551
16.789200 0.984833 0.011048 -0.015884 -0.000338 0.014291 0.004002 -0.106805 -0.003186 0.017467
17.180200 0.979601 0.011227 -0.008444 -0.000195 0.006296 0.001664 -0.023228 -0.001911 0.066866
17.580400 0.989393 0.011583 -0.001864 -0.000101 0.005268 0.003063 -0.162438 -0.002652 -0.064087
17.989900 0.985338 0.011814 -0.006150 -0.000176 0.006252 0.001175 0.036534 -0.001051 0.092703
18.408900 0.983918 0.012068 -0.004992 -0.000104 0.000150 0.000178 0.002530 -0.001237 0.049330
18.837700 0.985663 0.012363 -0.002035 -0.000071 -0.000419 -0.000281 0.048950 -0.000524 0.055945
19.276500 0.982545 0.012629 -0.009622 -0.000208 0.002364 0.000340 0.035071 0.000845 0.007839
19.725500 0.977796 0.012861 -0.007232 -0.000269 0.012841 0.003408 -0.029782 -0.001602 0.022108
20.185000 0.978182 0.013158 -0.002462 -0.000181 0.009497 0.001189 0.072060 0.000767 0.045959
20.655200 0.977371 0.013470 -0.011590 -0.000383 0.018244 0.003881 0.008053 -0.000994 0.029735
21.136300 0.981509 0.013809 -0.000612 -0.000205 0.015795 0.003525 0.010696 0.001855 -0.074033
21.628600 0.977089 0.014081 -0.003171 -0.000276 0.018095 0.002846 0.100307 0.002179 0.022560
22.132400 0.975433 0.014378 -0.001344 -0.000235 0.016464 0.004219 -0.019166 -0.002290 0.072841
22.647900 0.975134 0.014725 -0.007294 -0.000280 0.009425 0.002572 -0.003372 0.000310 -0.033212
23.175500 0.972073 0.015037 -0.012150 -0.000364 0.009359 0.002711 -0.008280 -0.000691 0.015599
23.715300 0.977671 0.015434 0.000029 -0.000216 0.014625 0.002884 0.058227 0.003206 -0.059734
24.267700 0.971773 0.015748 -0.015470 -0.000522 0.016791 0.003289 0.080311 0.000971 0.049047
24.833000 0.975179 0.016136 -0.005525 -0.000348 0.016228 0.003616 0.055339 -0.000372 0.070011
25.411400 0.968920 0.016436 -0.013683 -0.000475 0.012836 0.003620 0.007837 -0.002883 0.101361
26.003300 0.969592 0.016836 -0.015255 -0.000525 0.013221 0.003266 0.032008 0.000174 0.033134
26.609000 0.969851 0.017226 -0.013290 -0.000545 0.016289 0.006753 -0.092863 -0.002696 -0.039985
27.228800 0.970454 0.017621 -0.009986 -0.000499 0.017467 0.004992 0.015886 -0.000954 0.044646
27.863100 0.968327 0.017978 -0.005986 -0.000437 0.018779 0.007311 -0.088111 -0.003288 -0.011292
28.512100 0.969914 0.018464 -0.016993 -0.000555 0.007540 0.002721 -0.004945 -0.002021 0.053930
29.176200 0.967849 0.018846 -0.014946 -0.000612 0.013624 0.004322 0.016662 0.000001 0.016477
29.855800 0.965723 0.019261 -0.018722 -0.000688 0.012504 0.003965 0.021004 -0.000417 0.028808
30.551200 0.965205 0.019689 -0.016833 -0.000678 0.013428 0.006363 -0.064295 -0.004397 0.035825
31.262900 0.965168 0.020128 -0.012201 -0.000592 0.013797 0.004305 0.032278 -0.000939 0.052862
31.991100 0.963208 0.020583 -0.019428 -0.000792 0.014029 0.006500 -0.046666 -0.005687 0.103560
32.736200 0.963519 0.021047 -0.014845 -0.000648 0.010044 0.003976 0.010829 -0.001237 0.033680
33.498800 0.962044 0.021522 -0.019045 -0.000749 0.007746 0.004026 -0.018095 -0.002512 0.033431
34.279100 0.961708 0.022023 -0.021299 -0.000859 0.011075 0.005800 -0.042750 -0.006133 0.102948
35.077500 0.961155 0.022509 -0.017914 -0.000812 0.012480 0.004795 0.017475 -0.002825 0.084233
35.894600 0.956938 0.022955 -0.022104 -0.001019 0.016529 0.007740 -0.024267 -0.003338 0.036689
36.730700 0.955602 0.023445 -0.020003 -0.000899 0.011319 0.007083 -0.069027 -0.007061 0.078488
37.586200 0.957409 0.024040 -0.021811 -0.000987 0.012154 0.006957 -0.051360 -0.006269 0.079054
38.461700 0.954082 0.024510 -0.021084 -0.001003 0.012463 0.006505 -0.023018 -0.001632 -0.002964
39.357600 0.954503 0.025103 -0.023485 -0.001168 0.016198 0.008902 -0.043391 -0.005807 0.068915
40.274400 0.951346 0.025609 -0.023445 -0.001136 0.012432 0.007531 -0.040459 -0.005899 0.071291
41.212500 0.951002 0.026195 -0.024204 -0.001243 0.015704 0.008939 -0.036929 -0.004413 0.038765
42.172400 0.948690 0.026743 -0.024228 -0.001304 0.017207 0.009345 -0.019364 -0.006375 0.100242
