# s W_0 W_1 W_2 W_3 W_4 W_5 W_6 W_7 W_8
0.668388 1.282319 0.000603 0.699712 0.000195 0.590318 0.004330 -4.154310 0.005912 -10.955200
0.683957 0.789005 0.000371 0.188825 0.000252 -0.353800 -0.002879 2.701690 -0.001354 6.154340
0.699888 0.581391 0.000358 -0.553501 -0.000464 0.267814 0.003522 -4.346950 -0.006906 2.578220
0.716191 1.296036 0.000753 -0.341051 -0.000352 0.250526 0.001900 -3.419870 0.000061 -3.823480
0.732873 0.846867 0.000447 0.067818 0.000208 -0.380960 -0.002621 2.459190 0.001804 0.329578
0.749944 1.410003 0.000730 0.633932 -0.000696 2.786806 0.005068 6.953190 -0.002634 11.200800
0.767412 1.496787 0.000929 -0.649908 -0.000039 -1.105549 -0.005962 3.562390 -0.000263 4.433180
0.785288 0.677220 0.000476 -0.579620 -0.000644 0.481810 0.000422 2.204480 -0.001560 4.664260
0.803579 0.966987 0.000559 0.095017 0.000368 -1.003334 -0.002326 -1.773270 -0.005795 3.845010
0.822297 0.937668 0.000633 -0.613510 -0.000188 -0.520721 -0.004154 3.259210 0.003674 0.055195
0.841451 0.873648 0.000601 -0.317504 0.000328 -1.240525 -0.005354 0.168519 -0.004726 4.582040
0.861051 0.719665 0.000480 0.170022 0.000049 0.153919 0.001252 -1.048500 -0.001544 -0.257560
0.881107 0.975716 0.000672 -0.177188 0.000058 -0.479876 -0.003964 2.968520 0.010368 -6.216090
0.901631 1.100837 0.000717 0.185747 -0.000238 0.762262 0.005020 -2.761500 -0.002659 -0.865214
0.922633 1.093456 0.000653 0.978138 0.000322 1.142308 0.002479 2.135110 0.001692 1.113050
0.944123 1.353662 0.000956 0.161810 -0.000026 0.236602 0.004270 -3.756410 -0.007577 0.319114
0.966115 1.442144 0.001023 0.321858 0.000338 -0.204300 -0.000196 -0.893198 -0.001634 0.631348
0.988619 0.915905 0.000662 0.111871 -0.000061 0.480609 0.004413 -2.261120 -0.000709 -2.771560
1.011650 1.444056 0.001166 -0.273652 -0.000931 1.297701 0.005945 0.441741 0.003366 -2.539160
1.035210 1.082338 0.000875 -0.144883 -0.000670 0.779815 0.005460 -1.431310 0.000052 -2.844340
1.059320 0.921257 0.000781 -0.496664 -0.000390 0.014616 0.000108 -0.112175 -0.003819 2.547070
1.084000 1.107849 0.000868 0.170964 -0.000019 0.436167 0.001136 0.917037 -0.002950 3.356210
1.109250 0.867642 0.000661 0.315874 0.000440 -0.270381 -0.001108 -0.282867 0.001266 -1.191850
1.135090 0.965696 0.000841 -0.106043 0.000274 -0.661379 -0.001738 -1.889930 -0.005358 1.713030
1.161530 0.881465 0.000731 0.183075 0.000552 -0.505154 0.000741 -3.499690 -0.007378 -0.013198
1.188580 0.947343 0.000771 0.230896 0.000371 -0.129467 0.000031 -0.580850 -0.002066 1.053360
1.216270 1.306563 0.001217 0.015193 0.000692 -0.824638 -0.007574 2.065660 0.002171 0.929837
1.244600 1.095643 0.001054 -0.092365 -0.000209 0.155109 0.000372 0.350960 -0.006432 4.756480
1.273590 1.346846 0.001194 0.476825 0.000696 -0.370504 -0.001302 0.318665 -0.005741 3.033730
1.303250 0.953397 0.000829 0.554679 0.000270 0.590755 0.003762 0.053308 0.002177 -1.035690
1.333610 0.953899 0.000927 0.191283 0.000240 -0.160006 -0.000766 -0.049169 -0.001617 1.074320
1.364670 1.039408 0.001041 0.068246 -0.000085 0.365114 0.003085 -0.542746 0.007260 -4.901610
1.396460 1.157574 0.001238 -0.220223 -0.000865 0.832518 0.006325 -0.156515 0.003285 -2.686300
1.428990 1.125656 0.001148 0.285733 -0.000084 0.615322 0.004743 -0.707866 -0.000976 -0.310214
1.462270 0.874266 0.001019 -0.195684 -0.000448 0.174105 0.003812 -1.745890 -0.001598 -1.718110
1.496330 0.885404 0.000999 0.080934 -0.000190 0.390603 0.002033 0.581350 0.010192 -4.188430
1.531190 1.067783 0.001231 -0.079785 0.000030 -0.122725 -0.002543 1.062800 -0.001737 2.299210
1.566850 1.188190 0.001408 0.022076 0.000401 -0.432359 -0.004320 0.776927 0.001960 -0.049045
1.603350 0.989457 0.001158 0.225082 0.000134 0.158751 0.003342 -1.425900 -0.003278 -0.137678
1.640700 1.113233 0.001406 -0.070467 -0.000083 -0.162564 -0.001661 0.551268 -0.000246 0.822868
1.678920 0.926416 0.001160 0.090987 0.000515 -0.389453 -0.005284 1.353240 0.003143 0.367844
1.718020 1.152591 0.001462 0.095751 0.000274 -0.158319 -0.002364 0.933109 0.002113 0.128559
1.758040 1.057852 0.001415 0.002418 0.000249 -0.294812 -0.000120 -1.367560 -0.007097 1.075800
1.798990 1.059173 0.001418 0.120790 0.000363 -0.216200 -0.001852 0.176380 0.000782 -0.246577
1.840890 1.082739 0.001431 0.162430 0.000337 -0.066658 0.001650 -1.285580 -0.006251 1.110230
1.883770 1.042288 0.001457 0.106727 0.000421 -0.205165 -0.000899 -0.573895 -0.002924 0.409796
1.927650 1.014122 0.001384 0.273991 0.000200 0.295238 0.002252 0.266674 -0.001292 0.814551
1.972550 1.013506 0.001521 -0.085960 -0.000135 0.009930 -0.003543 1.776620 0.008800 -1.247560
2.018500 1.024801 0.001484 0.301861 0.000447 0.039500 -0.000584 0.380719 0.003604 -0.691767
2.065520 1.113366 0.001699 0.168075 -0.000239 0.441839 0.005182 -0.402384 -0.000244 -0.610435
2.113630 0.957599 0.001533 -0.018397 -0.000252 0.193460 0.001559 0.182552 -0.001107 0.685489
2.162860 0.923961 0.001458 0.155540 0.000293 0.001753 -0.002527 1.251160 0.005148 -0.285517
2.213240 1.025796 0.001774 -0.230146 -0.000163 -0.280547 -0.003116 0.167384 0.000629 0.045051
2.264790 0.983631 0.001642 0.057996 0.000013 0.137645 0.001101 0.370485 0.002708 -0.699363
2.317550 1.050694 0.001820 0.048797 -0.000208 0.229920 0.002099 0.378621 -0.002160 1.259100
2.371530 1.098513 0.001945 0.056058 -0.000116 0.226568 0.003226 -0.463878 -0.006619 1.493350
2.426770 1.042662 0.001903 0.021509 -0.000260 0.252676 0.003673 -0.521242 -0.001511 -0.158967
2.483300 0.979803 0.001806 0.052828 0.000361 -0.160457 -0.000972 -0.499730 -0.002353 0.122517
2.541140 1.005930 0.001949 -0.055482 -0.000329 0.138099 -0.000836 0.982483 0.010342 -1.831020
2.600330 1.065653 0.002079 -0.002620 -0.000225 0.189395 0.002391 -0.060740 0.003670 -1.127740
2.660900 0.957485 0.001895 0.054044 -0.000020 0.090110 0.000668 0.197457 -0.002095 0.836489
2.722880 1.072763 0.002139 0.148221 0.000545 -0.109259 -0.001481 -0.066901 0.002210 -0.563329
2.786310 1.021947 0.002214 -0.134409 -0.000440 0.073278 0.002305 -0.497023 -0.008087 1.519430
2.851210 1.042985 0.002273 -0.030509 -0.000097 0.010184 0.001037 -0.239569 -0.001849 0.147961
2.917620 1.031889 0.002220 0.088966 0.000541 -0.185997 -0.002401 0.054628 0.002426 -0.697877
2.985580 1.043579 0.002370 -0.052794 -0.000641 0.338439 0.006057 -0.587797 -0.000924 -0.434720
3.055120 1.076946 0.002497 -0.033988 -0.000029 -0.030979 -0.000295 0.067615 -0.002021 0.514109
3.126290 1.027920 0.002414 0.005899 -0.000215 0.137545 0.004319 -0.837368 -0.001821 -0.641828
3.199110 1.052688 0.002606 -0.117086 -0.000083 -0.166989 -0.002661 0.055997 0.001284 -0.278905
3.273620 1.044770 0.002625 -0.084724 -0.000099 -0.047113 -0.000418 -0.093058 0.001437 -0.575881
3.349880 1.020030 0.002548 0.057718 0.000168 -0.003670 0.002574 -0.957873 -0.005771 0.333595
3.427910 1.063936 0.002768 -0.030291 -0.000309 0.111333 0.000848 0.405441 0.001721 0.104241
3.507750 0.963645 0.002588 -0.050058 0.000070 -0.149508 -0.002638 0.121172 -0.002823 0.737702
3.589460 1.004826 0.002662 0.083246 0.000198 0.054421 0.000299 0.088379 0.000762 -0.000459
3.673070 0.980115 0.002723 -0.019997 -0.000044 -0.001879 -0.000024 0.002136 0.001738 -0.412883
3.758620 1.050298 0.002957 0.011381 0.000015 0.004826 0.000977 -0.347026 -0.003288 0.332832
3.846170 1.014423 0.002924 0.008500 0.000309 -0.130360 0.000130 -0.738298 -0.007959 0.666127
3.935760 1.006866 0.002882 0.169502 0.000571 0.002820 0.000394 -0.057231 0.002115 -0.438529
4.027440 1.018383 0.003062 0.048729 0.000128 0.018255 0.000599 -0.057850 -0.000375 -0.012167
4.121250 1.045361 0.003236 -0.010859 -0.000112 0.041191 0.001007 -0.030875 -0.002183 0.288530
4.217240 1.048787 0.003319 0.025875 0.000015 0.015071 0.003400 -0.801179 -0.004837 0.013625
4.315480 1.000988 0.003217 0.053618 -0.000003 0.094845 0.001538 0.165332 0.002474 -0.318457
4.416000 1.037053 0.003412 0.066391 0.000254 -0.014494 -0.000425 -0.021909 0.001233 -0.128388
4.518860 0.977609 0.003302 0.017897 0.000140 -0.023177 0.000008 -0.150343 -0.001031 -0.009019
4.624120 1.045540 0.003645 -0.012484 -0.000099 0.015590 0.000125 0.039905 0.000660 -0.014605
4.731830 1.020320 0.003638 -0.006326 -0.000091 0.009273 0.000225 0.054744 0.000070 0.088689
4.842040 1.037669 0.003773 0.008315 0.000366 -0.119966 -0.002197 -0.110871 0.000481 -0.295065
4.954830 1.033180 0.003796 0.059106 0.000125 0.061220 0.004307 -0.546100 -0.005044 0.033785
5.070240 1.010294 0.003885 -0.047603 -0.000226 -0.000450 0.000909 -0.190404 -0.002356 0.078746
5.188340 0.994963 0.003860 0.021922 0.000083 0.014360 0.000284 0.008584 0.001916 -0.302270
5.309200 0.994529 0.003932 0.058235 0.000235 0.013191 0.000763 -0.104176 -0.001295 0.048514
5.432860 0.992091 0.004111 -0.047619 -0.000180 -0.011656 -0.001844 0.264974 0.002184 0.043605
5.559410 1.000044 0.004140 0.043924 -0.000054 0.096579 0.002591 0.033080 0.003124 -0.463228
5.688910 1.004378 0.004306 -0.004366 0.000065 -0.026999 -0.001801 0.201347 0.001087 0.130674
5.821420 0.986522 0.004409 -0.085803 -0.000498 0.010049 0.001190 -0.150155 -0.001708 0.043081
5.957020 0.992503 0.004450 0.005280 0.000114 -0.032895 -0.002014 0.219080 0.002527 -0.063266
6.095770 1.013693 0.004638 0.024447 0.000090 0.009206 -0.000645 0.159911 0.005667 -0.508386
6.237760 1.017312 0.004710 0.063985 0.000442 -0.027293 -0.001772 0.204024 0.001038 0.119730
6.383060 0.981043 0.004689 0.018500 0.000113 0.001693 0.001751 -0.282602 -0.002949 -0.019008
6.531740 1.016666 0.005006 -0.016700 0.000137 -0.073845 -0.001601 -0.107914 -0.000833 0.014200
6.683880 0.997988 0.004966 0.050803 0.000264 0.018400 0.001483 -0.181265 -0.000687 -0.169292
6.839570 1.010916 0.005191 0.020613 0.000143 -0.001686 -0.000911 0.149204 0.003719 -0.232456
6.998880 1.006790 0.005331 -0.021173 -0.000068 -0.013153 -0.000818 0.042178 0.001561 -0.124864
7.161910 0.989774 0.005307 0.029781 0.000228 -0.009708 -0.001361 0.162338 0.001811 0.019200
7.328730 1.005168 0.005559 -0.008611 0.000133 -0.043464 -0.003273 0.253914 0.001288 0.210785
7.499440 0.980994 0.005551 -0.014906 -0.000209 0.027623 0.000345 0.094647 0.001053 0.002154
7.674120 1.006402 0.005798 0.018919 -0.000027 0.033953 0.000637 0.087287 0.000702 0.027961
7.852880 0.997928 0.005860 0.033383 0.000134 0.027626 0.000398 0.076836 -0.000090 0.124341
8.035790 0.996436 0.005986 0.031443 0.000086 0.033285 0.000978 0.052685 0.001222 -0.103455
8.222970 1.006090 0.006195 0.026421 -0.000034 0.056248 0.001417 0.091040 0.002055 -0.072721
8.414510 1.007240 0.006381 -0.004423 -0.000219 0.047946 0.002194 -0.037668 -0.001735 0.127739
8.610510 0.991128 0.006447 -0.024767 -0.000350 0.041803 0.001717 -0.011286 -0.000593 0.041826
8.811070 0.997464 0.006643 -0.019814 -0.000352 0.049092 0.000762 0.135658 0.000770 0.100787
9.016310 1.004747 0.006822 0.003833 -0.000066 0.016861 0.000565 0.041909 -0.000807 0.108265
9.226330 1.005561 0.007003 -0.008330 -0.000032 -0.012156 -0.001478 0.115829 0.001935 -0.021596
9.441230 1.005024 0.007132 0.008012 -0.000052 0.026734 0.000765 0.051524 0.002711 -0.175023
9.661150 0.984105 0.007136 0.013850 0.000094 0.009942 -0.001402 0.198306 0.002744 0.027131
9.886190 0.986153 0.007335 0.001436 -0.000148 0.038997 0.002181 -0.062835 -0.001175 0.004295
10.116500 0.987889 0.007547 -0.019559 -0.000283 0.023143 0.000656 0.046610 0.000136 0.060291
10.352100 0.988871 0.007725 -0.012161 -0.000194 0.022025 0.000885 0.007937 0.000237 0.015177
10.593200 0.996933 0.007972 -0.014393 -0.000065 -0.013760 -0.000676 0.016711 0.002771 -0.195498
10.840000 0.995208 0.008097 0.017251 0.000119 0.006917 0.000339 -0.006889 0.000567 -0.041118
11.092500 0.999803 0.008305 0.021355 0.000277 -0.007127 0.000373 -0.083974 -0.001826 0.029237
11.350900 0.988364 0.008450 -0.002578 -0.000115 0.018171 0.000801 0.016458 -0.000565 0.048035
11.615300 0.988193 0.008649 -0.008195 -0.000191 0.023041 0.001298 -0.016264 0.001165 -0.090133
11.885800 0.998891 0.008946 -0.005953 -0.000219 0.031613 0.001581 -0.009009 -0.002123 0.140553
12.162700 0.992964 0.009091 0.000231 -0.000028 0.010163 0.000010 0.033094 0.000326 0.021138
12.446000 0.989392 0.009280 -0.007074 -0.000202 0.019195 0.000116 0.086426 0.000907 0.059033
12.735900 0.979437 0.009419 -0.015263 -0.000309 0.022532 0.000600 0.067802 0.003765 -0.139224
13.032500 0.986284 0.009677 -0.001794 -0.000108 0.019813 0.000821 0.021204 -0.000050 0.028805
13.336100 0.987428 0.009899 0.004104 -0.000071 0.017859 -0.000065 0.103684 0.001339 0.041999
13.646700 0.988535 0.010148 -0.000300 -0.000095 0.015037 0.000962 0.002181 -0.001600 0.087911
13.964600 0.989075 0.010419 -0.007008 -0.000042 -0.008616 0.000120 -0.060473 -0.001795 0.033938
14.289900 0.977636 0.010511 -0.000749 -0.000028 0.002728 0.000740 -0.036674 -0.000336 -0.039261
14.622700 0.986091 0.010840 0.006279 -0.000012 0.012419 0.001395 -0.039060 -0.002012 0.051615
14.963300 0.982969 0.011101 -0.010135 -0.000235 0.012749 0.000764 0.008431 -0.000064 0.013781
15.311900 0.982264 0.011327 -0.003512 -0.000096 0.006073 0.000691 -0.013983 -0.000945 0.039346
15.668500 0.985744 0.011631 -0.000714 -0.000249 0.029676 0.002375 -0.012446 -0.002536 0.114610
16.033500 0.981678 0.011873 -0.008559 -0.000074 -0.006684 -0.000256 -0.017107 -0.001420 0.042405
16.407000 0.979714 0.012097 -0.003221 -0.000008 -0.002358 -0.001120 0.069897 0.000062 0.092181
16.789200 0.971302 0.012290 -0.006023 -0.000181 0.013232 0.000438 0.035171 0.001079 -0.007438
17.180200 0.977026 0.012650 -0.006540 -0.000136 0.005269 -0.000066 0.037148 0.000554 0.023366
17.580400 0.975122 0.012921 -0.006772 -0.000260 0.019598 0.001772 -0.004211 -0.002456 0.095003
17.989900 0.976554 0.013258 -0.011025 -0.000297 0.013089 0.000862 0.008244 -0.001405 0.072477
18.408900 0.973079 0.013500 -0.003801 -0.000103 0.002907 0.000507 -0.005137 0.001390 -0.071044
18.837700 0.971457 0.013776 -0.001254 -0.000097 0.009944 0.000695 0.005719 0.000346 0.002460
19.276500 0.966566 0.014056 -0.009099 -0.000403 0.025511 0.002381 -0.007677 0.000388 -0.022944
19.725500 0.969735 0.014403 -0.001451 -0.000194 0.017531 0.002733 -0.064699 -0.003703 0.062685
20.185000 0.968875 0.014751 -0.007835 -0.000272 0.012210 0.001544 -0.015163 -0.001389 0.035076
20.655200 0.968940 0.015078 -0.003493 -0.000220 0.016358 0.001299 0.015313 0.000116 0.012327
21.136300 0.963249 0.015351 -0.007971 -0.000211 0.006613 0.000536 0.006625 -0.000521 0.024153
21.628600 0.967733 0.015773 -0.004379 -0.000163 0.007440 0.000261 0.024109 0.001417 -0.023918
22.132400 0.966127 0.016090 0.001169 -0.000098 0.011179 0.000754 0.022405 -0.000558 0.049036
22.647900 0.962018 0.016434 -0.008738 -0.000274 0.010288 0.001146 -0.006435 -0.000766 0.017554
23.175500 0.962804 0.016823 -0.007331 -0.000315 0.016360 0.001955 -0.012333 -0.001292 0.032614
23.715300 0.962698 0.017175 0.002196 -0.000115 0.015779 0.002217 -0.023250 -0.001674 0.023292
24.267700 0.959747 0.017554 -0.004592 -0.000287 0.015717 0.001953 -0.004995 -0.000424 0.005926
24.833000 0.958999 0.017962 -0.009032 -0.000345 0.014269 0.001020 0.024816 0.000114 0.023686
25.411400 0.958280 0.018367 -0.008965 -0.000448 0.021374 0.002683 -0.010020 -0.001602 0.033388
26.003300 0.956883 0.018759 -0.007076 -0.000231 0.006622 0.001403 -0.026114 -0.001349 0.012573
26.609000 0.954995 0.019136 -0.002443 -0.000276 0.017568 0.002647 -0.019492 -0.001524 0.023025
27.228800 0.954198 0.019597 -0.009389 -0.000399 0.014468 0.001782 -0.002977 -0.000482 0.012004
27.863100 0.950289 0.019945 -0.003477 -0.000291 0.015843 0.002550 -0.025829 -0.001893 0.026379
28.512100 0.949003 0.020420 -0.012449 -0.000560 0.018548 0.002340 0.003679 -0.002683 0.079197
29.176200 0.946239 0.020829 -0.011269 -0.000585 0.021784 0.002933 -0.001731 -0.000875 0.024377
29.855800 0.947403 0.021337 -0.008087 -0.000445 0.016616 0.002326 -0.005038 -0.001021 0.024031
30.551200 0.946608 0.021836 -0.013680 -0.000654 0.019197 0.002536 0.005488 -0.001167 0.041500
31.262900 0.943424 0.022272 -0.014178 -0.000632 0.016869 0.002426 -0.001488 -0.001013 0.021364
31.991100 0.942724 0.022742 -0.007432 -0.000486 0.018571 0.002536 0.006463 -0.001240 0.040579
32.736200 0.939575 0.023212 -0.010595 -0.000545 0.016088 0.002730 -0.014120 -0.001287 0.015553
33.498800 0.938433 0.023732 -0.013158 -0.000628 0.016240 0.003212 -0.026465 -0.003421 0.047238
34.279100 0.936268 0.024243 -0.015147 -0.000829 0.022447 0.003175 0.011285 -0.001311 0.048886
35.077500 0.936197 0.024786 -0.012349 -0.000749 0.022472 0.003906 -0.009780 -0.002042 0.033388
35.894600 0.932644 0.025272 -0.012629 -0.000705 0.018727 0.003099 -0.001685 -0.001622 0.035933
36.730700 0.932159 0.025844 -0.012411 -0.000773 0.021482 0.003524 0.000687 -0.000981 0.026608
37.586200 0.928950 0.026367 -0.013919 -0.000830 0.020222 0.003717 -0.005746 -0.001315 0.022830
38.461700 0.928068 0.026968 -0.015068 -0.000948 0.023829 0.004123 0.001936 -0.000774 0.020628
39.357600 0.925944 0.027543 -0.017375 -0.001094 0.026898 0.005318 -0.017044 -0.002473 0.031364
40.274400 0.924127 0.028111 -0.014349 -0.000957 0.023493 0.005499 -0.031948 -0.004064 0.041200
41.212500 0.922524 0.028748 -0.018891 -0.001077 0.020066 0.003980 -0.007429 -0.002401 0.037889
42.172400 0.918892 0.029286 -0.017190 -0.001102 0.023524 0.004747 -0.006717 -0.001719 0.025418
