# s W_0 W_1 W_2 W_3 W_4
6.309570 0.994063 0.004710 -0.000301 -0.000003 0.000082
6.382630 0.993930 0.004764 -0.000309 -0.000003 0.000085
6.456540 0.993793 0.004818 -0.000316 -0.000003 0.000089
6.531310 0.993654 0.004874 -0.000324 -0.000003 0.000093
6.606930 0.993512 0.004930 -0.000332 -0.000004 0.000098
6.683440 0.993368 0.004986 -0.000340 -0.000004 0.000102
6.760830 0.993220 0.005043 -0.000348 -0.000004 0.000107
6.839120 0.993069 0.005101 -0.000357 -0.000004 0.000112
6.918310 0.992915 0.005160 -0.000365 -0.000004 0.000117
6.998420 0.992757 0.005219 -0.000374 -0.000004 0.000122
7.079460 0.992596 0.005279 -0.000383 -0.000004 0.000128
7.161430 0.992432 0.005339 -0.000393 -0.000005 0.000134
7.244360 0.992263 0.005400 -0.000403 -0.000005 0.000140
7.328250 0.992092 0.005462 -0.000412 -0.000005 0.000146
7.413100 0.991917 0.005525 -0.000423 -0.000005 0.000153
7.498940 0.991738 0.005588 -0.000433 -0.000005 0.000160
7.585780 0.991556 0.005652 -0.000444 -0.000005 0.000167
7.673610 0.991370 0.005716 -0.000455 -0.000006 0.000175
7.762470 0.991180 0.005782 -0.000466 -0.000006 0.000183
7.852360 0.990987 0.005848 -0.000477 -0.000006 0.000191
7.943280 0.990788 0.005915 -0.000489 -0.000006 0.000200
8.035260 0.990586 0.005982 -0.000501 -0.000007 0.000209
8.128310 0.990380 0.006051 -0.000514 -0.000007 0.000218
8.222430 0.990171 0.006120 -0.000527 -0.000007 0.000228
8.317640 0.989957 0.006190 -0.000540 -0.000007 0.000239
8.413950 0.989737 0.006260 -0.000553 -0.000008 0.000249
8.511380 0.989514 0.006332 -0.000567 -0.000008 0.000261
8.609940 0.989286 0.006404 -0.000581 -0.000008 0.000272
8.709640 0.989053 0.006477 -0.000596 -0.000008 0.000285
8.810490 0.988817 0.006551 -0.000611 -0.000009 0.000298
8.912510 0.988575 0.006625 -0.000626 -0.000009 0.000311
9.015710 0.988329 0.006701 -0.000642 -0.000009 0.000325
9.120110 0.988078 0.006777 -0.000658 -0.000010 0.000340
9.225710 0.987821 0.006854 -0.000674 -0.000010 0.000355
9.332540 0.987560 0.006932 -0.000691 -0.000010 0.000371
9.440610 0.987293 0.007011 -0.000709 -0.000011 0.000387
9.549930 0.987022 0.007091 -0.000726 -0.000011 0.000405
9.660510 0.986745 0.007171 -0.000745 -0.000011 0.000423
9.772370 0.986463 0.007253 -0.000764 -0.000012 0.000441
9.885530 0.986175 0.007335 -0.000783 -0.000012 0.000461
10.000000 0.985882 0.007418 -0.000803 -0.000013 0.000482
10.115800 0.985584 0.007503 -0.000823 -0.000013 0.000503
10.232900 0.985280 0.007588 -0.000844 -0.000014 0.000525
10.351400 0.984971 0.007674 -0.000866 -0.000014 0.000549
10.471300 0.984654 0.007761 -0.000888 -0.000015 0.000573
10.592500 0.984334 0.007849 -0.000910 -0.000015 0.000598
10.715200 0.984006 0.007938 -0.000934 -0.000016 0.000624
10.839300 0.983672 0.008027 -0.000958 -0.000016 0.000652
10.964800 0.983333 0.008118 -0.000982 -0.000017 0.000680
11.091700 0.982987 0.008210 -0.001007 -0.000018 0.000710
11.220200 0.982636 0.008303 -0.001033 -0.000018 0.000741
11.350100 0.982277 0.008397 -0.001060 -0.000019 0.000774
11.481500 0.981914 0.008491 -0.001087 -0.000020 0.000808
11.614500 0.981543 0.008587 -0.001115 -0.000020 0.000843
11.749000 0.981165 0.008684 -0.001144 -0.000021 0.000879
11.885000 0.980782 0.008782 -0.001174 -0.000022 0.000917
12.022600 0.980391 0.008881 -0.001204 -0.000022 0.000957
12.161900 0.979994 0.008981 -0.001235 -0.000023 0.000998
12.302700 0.979590 0.009082 -0.001268 -0.000024 0.001041
12.445100 0.979180 0.009184 -0.001301 -0.000025 0.001086
12.589300 0.978764 0.009287 -0.001334 -0.000026 0.001133
12.735000 0.978339 0.009392 -0.001369 -0.000027 0.001181
12.882500 0.977907 0.009497 -0.001405 -0.000028 0.001232
13.031700 0.977470 0.009604 -0.001442 -0.000029 0.001284
13.182600 0.977025 0.009712 -0.001479 -0.000030 0.001339
13.335200 0.976573 0.009821 -0.001518 -0.000031 0.001395
13.489600 0.976114 0.009931 -0.001558 -0.000032 0.001454
13.645800 0.975648 0.010042 -0.001599 -0.000033 0.001516
13.803800 0.975175 0.010154 -0.001641 -0.000034 0.001579
13.963700 0.974694 0.010268 -0.001684 -0.000036 0.001645
14.125400 0.974206 0.010382 -0.001728 -0.000037 0.001714
14.288900 0.973711 0.010498 -0.001774 -0.000038 0.001786
14.454400 0.973210 0.010616 -0.001821 -0.000040 0.001860
14.621800 0.972700 0.010734 -0.001869 -0.000041 0.001937
