0.1 18110.7 1.86886 -0.0046966 2.27912e-08 8.06454e-08 18.1732 0.000992435 -3.06249e-06 2.90604e-10 7.63079e-11 0.012619 6.27284e-09 -2.54088e-09 5.15621e-13 8.02144e-14
0.101158 18110.7 1.8905 -0.004806 2.3592e-08 8.44461e-08 18.1732 0.00100393 -3.13382e-06 3.00816e-10 7.99042e-11 0.012619 6.34548e-09 -2.60007e-09 5.33741e-13 8.39947e-14
0.102329 18110.7 1.91239 -0.00491794 2.4421e-08 8.84259e-08 18.1732 0.00101555 -3.20682e-06 3.11387e-10 8.36699e-11 0.012619 6.41897e-09 -2.66063e-09 5.52497e-13 8.79532e-14
0.103514 18110.7 1.93453 -0.0050325 2.5279e-08 9.25932e-08 18.1732 0.00102731 -3.28152e-06 3.2233e-10 8.76131e-11 0.012619 6.49331e-09 -2.72261e-09 5.71913e-13 9.20983e-14
0.104713 18110.7 1.95693 -0.00514972 2.61672e-08 9.6957e-08 18.1732 0.00103921 -3.35795e-06 3.33657e-10 9.17422e-11 0.012619 6.56852e-09 -2.78602e-09 5.92011e-13 9.64388e-14
0.105925 18110.7 1.97959 -0.00526967 2.70866e-08 1.01526e-07 18.1732 0.00105124 -3.43617e-06 3.45382e-10 9.60658e-11 0.012619 6.64459e-09 -2.85092e-09 6.12815e-13 1.00984e-13
0.107152 18110.7 2.00251 -0.00539241 2.80383e-08 1.06311e-07 18.1732 0.00106341 -3.51621e-06 3.57519e-10 1.00593e-10 0.012619 6.72154e-09 -2.91733e-09 6.3435e-13 1.05743e-13
0.108393 18110.7 2.0257 -0.00551802 2.90234e-08 1.11321e-07 18.1732 0.00107573 -3.59811e-06 3.70083e-10 1.05334e-10 0.012619 6.79939e-09 -2.98528e-09 6.56642e-13 1.10726e-13
0.109648 18110.7 2.04916 -0.00564655 3.00432e-08 1.16568e-07 18.1732 0.00108818 -3.68192e-06 3.83088e-10 1.10298e-10 0.012619 6.87814e-09 -3.05481e-09 6.79717e-13 1.15945e-13
0.110917 18110.7 2.07289 -0.00577807 3.10987e-08 1.22061e-07 18.1732 0.00110078 -3.76768e-06 3.9655e-10 1.15496e-10 0.012619 6.9578e-09 -3.12597e-09 7.03603e-13 1.21409e-13
0.112202 18110.7 2.09689 -0.00591266 3.21914e-08 1.27814e-07 18.1732 0.00111353 -3.85544e-06 4.10485e-10 1.2094e-10 0.012619 7.03838e-09 -3.19878e-09 7.28329e-13 1.27131e-13
0.113501 18110.7 2.12117 -0.00605038 3.33224e-08 1.33838e-07 18.1732 0.00112642 -3.94525e-06 4.2491e-10 1.26639e-10 0.012619 7.1199e-09 -3.27329e-09 7.53923e-13 1.33122e-13
0.114815 18110.7 2.14573 -0.00619131 3.44932e-08 1.40145e-07 18.1732 0.00113947 -4.03714e-06 4.39842e-10 1.32607e-10 0.012619 7.20236e-09 -3.34954e-09 7.80417e-13 1.39396e-13
0.116145 18110.7 2.17058 -0.00633553 3.57051e-08 1.4675e-07 18.1732 0.00115266 -4.13118e-06 4.55299e-10 1.38857e-10 0.012619 7.28578e-09 -3.42756e-09 8.07842e-13 1.45966e-13
0.11749 18110.7 2.19571 -0.0064831 3.69595e-08 1.53666e-07 18.1732 0.00116601 -4.22741e-06 4.71298e-10 1.45401e-10 0.012619 7.37016e-09 -3.5074e-09 8.36231e-13 1.52845e-13
0.11885 18110.7 2.22114 -0.00663411 3.82581e-08 1.60908e-07 18.1732 0.00117951 -4.32588e-06 4.8786e-10 1.52254e-10 0.012619 7.45552e-09 -3.58909e-09 8.65617e-13 1.60048e-13
