# s W_0 W_1 W_2 W_3 W_4
2.398830 0.999055 0.002424 0.000089 0.000000 0.000002
2.426610 0.999032 0.002452 0.000091 0.000000 0.000002
2.454710 0.999009 0.002481 0.000093 0.000000 0.000002
2.483130 0.998987 0.002510 0.000096 0.000000 0.000002
2.511890 0.998964 0.002539 0.000098 0.000000 0.000002
2.540970 0.998940 0.002568 0.000100 0.000000 0.000002
2.570400 0.998915 0.002598 0.000102 0.000000 0.000002
2.600160 0.998889 0.002628 0.000105 0.000000 0.000003
2.630270 0.998864 0.002658 0.000107 0.000000 0.000003
2.660730 0.998838 0.002689 0.000110 0.000000 0.000003
2.691530 0.998811 0.002720 0.000112 0.000000 0.000003
2.722700 0.998783 0.002751 0.000115 0.000000 0.000003
2.754230 0.998755 0.002783 0.000117 0.000000 0.000003
2.786120 0.998726 0.002815 0.000120 0.000000 0.000003
2.818380 0.998697 0.002848 0.000123 0.000000 0.000004
2.851020 0.998667 0.002881 0.000125 0.000000 0.000004
2.884030 0.998636 0.002914 0.000128 0.000000 0.000004
2.917430 0.998605 0.002948 0.000131 0.000000 0.000004
2.951210 0.998572 0.002982 0.000134 0.000001 0.000004
2.985380 0.998540 0.003016 0.000137 0.000001 0.000004
3.019950 0.998506 0.003051 0.000141 0.000001 0.000005
3.054920 0.998470 0.003086 0.000144 0.000001 0.000005
3.090300 0.998435 0.003122 0.000147 0.000001 0.000005
3.126080 0.998399 0.003158 0.000150 0.000001 0.000005
3.162280 0.998363 0.003194 0.000154 0.000001 0.000006
3.198900 0.998324 0.003231 0.000157 0.000001 0.000006
3.235940 0.998285 0.003269 0.000161 0.000001 0.000006
3.273410 0.998247 0.003306 0.000165 0.000001 0.000006
3.311310 0.998206 0.003345 0.000168 0.000001 0.000007
3.349650 0.998165 0.003383 0.000172 0.000001 0.000007
3.388440 0.998122 0.003422 0.000176 0.000001 0.000007
3.427680 0.998078 0.003462 0.000180 0.000001 0.000008
3.467370 0.998034 0.003502 0.000184 0.000001 0.000008
3.507520 0.997989 0.003542 0.000188 0.000001 0.000008
3.548130 0.997942 0.003583 0.000193 0.000001 0.000009
3.589220 0.997896 0.003624 0.000197 0.000001 0.000009
3.630780 0.997846 0.003666 0.000202 0.000001 0.000010
3.672820 0.997797 0.003709 0.000206 0.000001 0.000010
3.715350 0.997747 0.003751 0.000211 0.000001 0.000011
3.758370 0.997695 0.003795 0.000216 0.000001 0.000011
3.801890 0.997641 0.003838 0.000220 0.000001 0.000012
3.845920 0.997587 0.003883 0.000225 0.000001 0.000012
3.890450 0.997532 0.003927 0.000231 0.000001 0.000013
3.935500 0.997475 0.003973 0.000236 0.000001 0.000013
3.981070 0.997417 0.004019 0.000241 0.000001 0.000014
4.027170 0.997358 0.004065 0.000247 0.000001 0.000015
4.073800 0.997297 0.004112 0.000252 0.000001 0.000015
4.120980 0.997235 0.004159 0.000258 0.000001 0.000016
4.168690 0.997173 0.004207 0.000264 0.000001 0.000017
4.216970 0.997107 0.004256 0.000270 0.000001 0.000017
4.265800 0.997041 0.004305 0.000276 0.000002 0.000018
4.315190 0.996973 0.004354 0.000282 0.000002 0.000019
4.365160 0.996904 0.004405 0.000288 0.000002 0.000020
4.415700 0.996833 0.004455 0.000295 0.000002 0.000021
4.466840 0.996761 0.004507 0.000301 0.000002 0.000022
4.518560 0.996686 0.004559 0.000308 0.000002 0.000023
4.570880 0.996611 0.004611 0.000315 0.000002 0.000024
4.623810 0.996533 0.004664 0.000322 0.000002 0.000025
4.677350 0.996454 0.004718 0.000329 0.000002 0.000026
4.731510 0.996373 0.004772 0.000336 0.000002 0.000027
4.786300 0.996291 0.004827 0.000344 0.000002 0.000029
4.841720 0.996206 0.004883 0.000351 0.000002 0.000030
4.897790 0.996120 0.004939 0.000359 0.000002 0.000031
4.954500 0.996030 0.004996 0.000367 0.000002 0.000033
5.011870 0.995940 0.005053 0.000375 0.000002 0.000034
5.069910 0.995848 0.005112 0.000384 0.000003 0.000036
5.128610 0.995755 0.005170 0.000392 0.000003 0.000038
5.188000 0.995657 0.005230 0.000401 0.000003 0.000040
5.248070 0.995559 0.005290 0.000410 0.000003 0.000041
5.308840 0.995457 0.005351 0.000419 0.000003 0.000043
5.370320 0.995355 0.005412 0.000428 0.000003 0.000045
5.432500 0.995249 0.005475 0.000437 0.000003 0.000047
5.495410 0.995142 0.005537 0.000447 0.000003 0.000050
5.559040 0.995033 0.005601 0.000457 0.000003 0.000052
5.623410 0.994920 0.005666 0.000467 0.000003 0.000054
5.688530 0.994805 0.005731 0.000477 0.000004 0.000057
5.754400 0.994688 0.005796 0.000487 0.000004 0.000059
5.821030 0.994567 0.005863 0.000498 0.000004 0.000062
5.888440 0.994446 0.005930 0.000509 0.000004 0.000065
5.956620 0.994320 0.005998 0.000520 0.000004 0.000068
6.025600 0.994192 0.006067 0.000531 0.000004 0.000071
6.095370 0.994061 0.006137 0.000542 0.000004 0.000074
6.165950 0.993928 0.006207 0.000554 0.000004 0.000078
6.237350 0.993792 0.006279 0.000566 0.000005 0.000081
6.309570 0.993652 0.006351 0.000578 0.000005 0.000085
6.382630 0.993510 0.006423 0.000591 0.000005 0.000089
6.456540 0.993364 0.006497 0.000603 0.000005 0.000093
6.531310 0.993216 0.006571 0.000616 0.000005 0.000097
6.606930 0.993064 0.006647 0.000629 0.000005 0.000102
6.683440 0.992909 0.006723 0.000643 0.000006 0.000107
6.760830 0.992750 0.006800 0.000656 0.000006 0.000112
6.839120 0.992589 0.006878 0.000670 0.000006 0.000117
6.918310 0.992423 0.006957 0.000684 0.000006 0.000122
6.998420 0.992255 0.007036 0.000699 0.000006 0.000128
7.079460 0.992084 0.007117 0.000713 0.000007 0.000133
7.161430 0.991907 0.007198 0.000728 0.000007 0.000139
7.244360 0.991728 0.007280 0.000744 0.000007 0.000146
7.328250 0.991544 0.007364 0.000759 0.000007 0.000153
7.413100 0.991358 0.007448 0.000775 0.000007 0.000159
7.498940 0.991167 0.007533 0.000791 0.000008 0.000167
7.585780 0.990971 0.007619 0.000807 0.000008 0.000174
7.673610 0.990772 0.007706 0.000824 0.000008 0.000182
7.762470 0.990569 0.007794 0.000841 0.000008 0.000191
7.852360 0.990361 0.007883 0.000858 0.000009 0.000199
7.943280 0.990151 0.007973 0.000876 0.000009 0.000208
8.035260 0.989934 0.008064 0.000893 0.000009 0.000218
8.128310 0.989713 0.008156 0.000912 0.000010 0.000228
8.222430 0.989488 0.008249 0.000930 0.000010 0.000238
8.317640 0.989259 0.008343 0.000949 0.000010 0.000249
8.413950 0.989025 0.008438 0.000968 0.000011 0.000260
8.511380 0.988786 0.008534 0.000987 0.000011 0.000272
8.609940 0.988543 0.008631 0.001007 0.000011 0.000284
8.709640 0.988294 0.008729 0.001027 0.000012 0.000297
8.810490 0.988041 0.008829 0.001047 0.000012 0.000310
8.912510 0.987782 0.008929 0.001067 0.000012 0.000324
9.015710 0.987518 0.009030 0.001088 0.000013 0.000339
9.120110 0.987249 0.009133 0.001109 0.000013 0.000354
9.225710 0.986975 0.009237 0.001131 0.000014 0.000370
9.332540 0.986696 0.009342 0.001153 0.000014 0.000386
9.440610 0.986410 0.009448 0.001175 0.000014 0.000403
9.549930 0.986120 0.009555 0.001197 0.000015 0.000421
9.660510 0.985824 0.009663 0.001220 0.000015 0.000440
9.772370 0.985522 0.009773 0.001243 0.000016 0.000460
9.885530 0.985214 0.009883 0.001266 0.000016 0.000480
10.000000 0.984900 0.009995 0.001290 0.000017 0.000502
10.115800 0.984581 0.010108 0.001314 0.000017 0.000524
10.232900 0.984255 0.010223 0.001338 0.000018 0.000547
10.351400 0.983924 0.010338 0.001362 0.000018 0.000571
10.471300 0.983586 0.010455 0.001387 0.000019 0.000596
10.592500 0.983242 0.010573 0.001412 0.000019 0.000623
10.715200 0.982892 0.010693 0.001438 0.000020 0.000650
10.839300 0.982534 0.010813 0.001463 0.000021 0.000679
10.964800 0.982172 0.010935 0.001489 0.000021 0.000708
11.091700 0.981801 0.011059 0.001515 0.000022 0.000739
11.220200 0.981425 0.011183 0.001541 0.000022 0.000772
11.350100 0.981041 0.011309 0.001568 0.000023 0.000805
11.481500 0.980652 0.011436 0.001595 0.000024 0.000840
11.614500 0.980254 0.011565 0.001622 0.000024 0.000877
11.749000 0.979851 0.011695 0.001649 0.000025 0.000915
11.885000 0.979439 0.011826 0.001676 0.000026 0.000955
12.022600 0.979022 0.011959 0.001704 0.000027 0.000996
12.161900 0.978597 0.012093 0.001732 0.000027 0.001039
12.302700 0.978164 0.012229 0.001759 0.000028 0.001083
12.445100 0.977724 0.012366 0.001787 0.000029 0.001130
12.589300 0.977278 0.012504 0.001816 0.000030 0.001178
12.735000 0.976824 0.012644 0.001844 0.000030 0.001229
12.882500 0.976361 0.012786 0.001872 0.000031 0.001281
13.031700 0.975893 0.012929 0.001900 0.000032 0.001335
13.182600 0.975416 0.013073 0.001929 0.000033 0.001392
13.335200 0.974932 0.013219 0.001957 0.000034 0.001451
13.489600 0.974440 0.013367 0.001985 0.000035 0.001512
13.645800 0.973940 0.013516 0.002014 0.000036 0.001576
13.803800 0.973433 0.013666 0.002042 0.000036 0.001642
13.963700 0.972918 0.013818 0.002070 0.000037 0.001710
14.125400 0.972395 0.013972 0.002098 0.000038 0.001782
14.288900 0.971865 0.014127 0.002126 0.000039 0.001856
14.454400 0.971326 0.014284 0.002154 0.000040 0.001933
14.621800 0.970780 0.014443 0.002182 0.000041 0.002012
14.791100 0.970227 0.014603 0.002209 0.000042 0.002095
14.962400 0.969665 0.014765 0.002236 0.000043 0.002181
15.135600 0.969096 0.014928 0.002262 0.000044 0.002270
15.310900 0.968519 0.015093 0.002289 0.000045 0.002363
15.488200 0.967934 0.015260 0.002315 0.000046 0.002459
15.667500 0.967341 0.015429 0.002340 0.000047 0.002558
15.848900 0.966741 0.015599 0.002365 0.000048 0.002661
16.032500 0.966133 0.015771 0.002390 0.000049 0.002768
16.218100 0.965517 0.015945 0.002414 0.000051 0.002879
16.405900 0.964894 0.016121 0.002437 0.000052 0.002994
16.595900 0.964263 0.016298 0.002459 0.000053 0.003112
16.788000 0.963625 0.016477 0.002481 0.000054 0.003235
16.982400 0.962978 0.016658 0.002502 0.000055 0.003362
17.179100 0.962326 0.016841 0.002522 0.000056 0.003494
17.378000 0.961665 0.017026 0.002542 0.000057 0.003630
17.579200 0.960998 0.017212 0.002560 0.000058 0.003770
17.782800 0.960323 0.017401 0.002577 0.000059 0.003915
17.988700 0.959641 0.017591 0.002594 0.000060 0.004066
18.197000 0.958952 0.017783 0.002609 0.000061 0.004221
18.407700 0.958257 0.017977 0.002622 0.000062 0.004381
18.620900 0.957555 0.018173 0.002635 0.000063 0.004546
18.836500 0.956846 0.018371 0.002646 0.000064 0.004716
19.054600 0.956132 0.018571 0.002656 0.000065 0.004892
19.275200 0.955410 0.018774 0.002664 0.000066 0.005074
19.498400 0.954683 0.018978 0.002671 0.000066 0.005260
19.724200 0.953950 0.019184 0.002676 0.000067 0.005453
19.952600 0.953209 0.019392 0.002679 0.000068 0.005651
20.183700 0.952465 0.019602 0.002681 0.000069 0.005855
20.417400 0.951715 0.019814 0.002680 0.000069 0.006065
20.653800 0.950959 0.020029 0.002678 0.000070 0.006281
20.893000 0.950198 0.020245 0.002674 0.000071 0.006503
