# s W_0 W_1 W_2 W_3 W_4 W_5 W_6 W_7 W_8
0.668388 1.443141 0.000706 0.214442 0.000348 -0.591397 -0.001643 -4.663360 0.000522 -11.158600
0.683957 0.570432 0.000293 -0.029167 -0.000091 0.270733 0.005575 -3.950820 -0.002466 -3.264940
0.699888 1.035908 0.000510 0.163384 0.000128 0.015852 -0.000058 -0.898106 -0.004943 6.339090
0.716191 1.147204 0.000572 0.266314 -0.000179 0.928588 0.003117 11.290500 0.008520 5.012130
0.732873 1.253516 0.000694 -0.098048 0.000096 -0.507284 0.003012 -12.007300 -0.009025 -6.015190
0.749944 1.027576 0.000627 -0.243997 -0.000523 0.733094 0.006633 -0.461693 0.000883 0.715996
0.767412 0.851167 0.000527 -0.256104 0.000030 -0.584631 -0.003346 -3.452000 -0.011644 7.671240
0.785288 0.830578 0.000425 0.498384 0.000222 0.451034 0.005634 -2.093300 -0.006414 2.467470
0.803579 1.084118 0.000586 0.600635 0.000566 -0.327529 -0.007415 5.563600 0.009073 -0.253370
0.822297 0.925366 0.000623 -0.440067 -0.000304 0.083062 -0.002036 2.158370 0.001296 2.477970
0.841451 1.020367 0.000638 0.216000 -0.000017 0.313599 0.009748 -8.153670 -0.001426 -9.944610
0.861051 1.086531 0.000736 -0.256538 0.000089 -0.558400 -0.004337 -2.322270 -0.007252 2.443950
0.881107 1.221640 0.000713 0.798497 0.000415 0.553798 0.002345 4.254570 0.006829 -0.113326
0.901631 0.840195 0.000535 0.228455 0.000082 0.227411 -0.003362 7.011500 0.012368 -1.953770
0.922633 1.278639 0.000871 0.189736 0.000310 -0.378042 -0.006573 3.010420 0.003188 -0.227011
0.944123 1.337246 0.000972 -0.091075 -0.000021 -0.036848 -0.001192 1.980080 0.027496 -20.884400
0.966115 1.171473 0.000870 -0.143848 -0.000107 0.062941 -0.002433 2.291820 0.014383 -7.939040
0.988619 0.983887 0.000665 0.463552 0.000284 0.236635 0.001952 1.359690 -0.003905 4.320850
1.011650 1.189010 0.000946 -0.323330 -0.000477 0.355946 0.002632 2.149930 0.009361 -3.895660
1.035210 1.008918 0.000742 0.198638 0.000362 -0.329274 -0.005475 1.379690 0.006811 -3.879550
1.059320 1.166439 0.000923 0.067455 -0.000130 0.393660 0.010474 -5.868050 -0.006814 -2.331230
1.084000 1.075251 0.000839 0.224064 0.000321 -0.217677 0.001617 -4.154830 0.003059 -7.874760
1.109250 1.054378 0.000918 -0.300400 -0.000572 0.516647 0.010852 -4.633140 -0.001118 -5.377740
1.135090 1.176736 0.001036 -0.128674 0.000064 -0.354474 -0.005433 0.245300 0.006134 -4.206390
1.161530 0.930263 0.000796 0.020963 0.000347 -0.567000 -0.009187 1.292630 0.002834 -0.128294
1.188580 1.068747 0.000967 -0.103927 -0.000027 -0.075155 -0.006973 4.446230 0.014901 -3.571930
1.216270 1.026534 0.000903 0.250724 0.000517 -0.402639 -0.006265 -0.804045 -0.001283 0.085810
1.244600 1.011996 0.000901 0.239443 0.000078 0.298673 0.003640 0.736016 0.005663 -2.370480
1.273590 1.012910 0.000974 0.034147 -0.000141 0.289417 0.007342 -2.028040 -0.007564 1.539360
1.303250 1.081090 0.001074 -0.069069 -0.000007 -0.049783 -0.001094 -0.026956 0.002580 -0.908902
1.333610 0.978345 0.000965 0.057771 0.000312 -0.342184 -0.003654 -1.328340 0.003777 -4.211970
1.364670 1.147681 0.001185 -0.079489 -0.000018 -0.084146 -0.001392 -0.277581 -0.003516 2.572220
1.396460 1.137314 0.001213 -0.081691 -0.000379 0.371948 0.003996 2.638940 0.006897 -0.592247
1.428990 0.941647 0.001050 -0.124811 0.000007 -0.255702 0.003613 -6.336890 -0.021222 3.352910
1.462270 1.184382 0.001339 -0.140634 -0.000073 -0.167581 -0.007722 3.495970 0.011554 -1.231720
1.496330 1.063305 0.001200 -0.016117 -0.000208 0.209590 0.002740 0.819615 -0.001040 2.191540
1.531190 0.999027 0.001098 0.193299 0.000374 -0.082943 0.001659 -2.086200 -0.001797 -1.782800
1.566850 0.980499 0.001112 0.179903 0.000090 0.184059 0.003227 0.574305 0.002503 -0.847518
1.603350 1.053782 0.001282 0.002641 0.000152 -0.198067 -0.005547 1.206350 0.001244 0.370120
1.640700 1.032462 0.001264 -0.010475 -0.000221 0.295759 0.003468 1.887610 -0.003091 4.181210
1.678920 1.085747 0.001427 -0.227641 -0.000250 -0.131696 -0.001796 -0.240651 0.005734 -3.601550
1.718020 0.951246 0.001210 0.043280 -0.000026 0.147560 -0.001490 2.720920 0.007433 0.437502
1.758040 1.022711 0.001335 0.080311 -0.000052 0.182347 0.001981 1.417370 0.000795 1.372900
1.798990 0.974905 0.001281 0.188458 0.000269 0.014871 -0.001002 0.420552 0.000566 0.776520
1.840890 0.989910 0.001389 -0.013617 -0.000162 0.157799 -0.005542 5.016980 0.013281 0.941212
1.883770 1.052223 0.001453 0.142580 0.000597 -0.409820 -0.005892 -2.386370 -0.004115 -1.250430
1.927650 1.051478 0.001507 0.081019 0.000203 -0.067003 0.000229 -1.221100 -0.000127 -1.118510
1.972550 0.964248 0.001461 -0.153361 -0.000217 -0.080506 -0.001021 0.031151 -0.004198 1.131450
2.018500 0.995651 0.001533 -0.078264 -0.000163 0.068050 0.000461 0.416367 -0.013267 5.690090
2.065520 1.026027 0.001558 0.106780 0.000209 -0.004061 0.004772 -3.100980 -0.012838 1.365530
2.113630 1.054815 0.001684 -0.016471 0.000030 -0.076949 -0.004620 1.778810 0.007851 -0.633488
2.162860 0.990249 0.001563 0.150887 0.000362 -0.064852 0.003760 -2.856060 -0.010760 0.381470
2.213240 1.053126 0.001766 -0.036889 -0.000056 0.016520 -0.000054 -0.140956 0.002237 -1.076660
2.264790 0.987268 0.001690 -0.054998 -0.000246 0.138373 0.003883 0.002854 0.003966 -1.532510
2.317550 1.022840 0.001801 -0.040180 0.000053 -0.108822 -0.002350 -0.257493 -0.000816 -0.397463
2.371530 0.994072 0.001751 0.063053 0.000023 0.113721 0.004701 -0.627124 -0.001777 -0.353176
2.426770 1.031628 0.001859 0.033918 -0.000031 0.071390 -0.001900 1.705310 0.008036 -0.227776
2.483300 1.026246 0.001920 -0.024344 -0.000315 0.189850 0.004968 0.593024 0.003320 -0.385852
2.541140 0.962089 0.001829 0.019436 -0.000008 0.068150 -0.002481 1.915540 0.008013 -0.239818
2.600330 1.006961 0.001895 0.204587 0.000337 0.094005 0.000786 1.167200 0.001264 1.234000
2.660900 1.045153 0.002062 0.076007 0.000115 0.066486 -0.000779 1.365330 0.006546 -0.228451
2.722880 0.999196 0.002011 0.091280 0.000137 0.062325 0.003449 -0.439110 -0.004670 0.724132
2.786310 1.000497 0.002094 0.002761 -0.000028 0.019480 -0.000134 0.529443 -0.001402 1.025650
2.851210 1.073235 0.002306 -0.008694 0.000041 -0.042195 -0.003199 0.444925 0.004002 -0.452929
2.917620 1.026583 0.002232 0.042719 0.000168 -0.031504 -0.001409 0.107874 -0.005000 1.373570
2.985580 1.000954 0.002250 -0.004533 -0.000064 0.036135 0.000773 0.142941 0.010093 -2.302630
3.055120 1.031727 0.002362 0.002246 -0.000167 0.136447 0.004824 -0.061892 -0.002847 0.695524
3.126290 1.022085 0.002413 -0.037891 -0.000114 0.024486 0.001105 -0.273453 0.002756 -0.710708
3.199110 1.028569 0.002458 0.020170 0.000120 -0.031358 -0.001126 0.123221 -0.002767 0.646292
3.273620 1.030049 0.002519 0.025519 -0.000055 0.098217 0.002715 0.384203 -0.002647 1.092180
3.349880 0.999524 0.002493 0.044416 0.000176 -0.002951 0.001730 -0.899105 -0.004300 -0.155503
3.427910 1.019096 0.002653 -0.043251 0.000017 -0.089026 -0.005391 0.350749 0.002427 -0.005889
3.507750 1.015472 0.002658 0.042333 0.000291 -0.086789 -0.004571 0.292249 0.000434 0.161364
3.589460 1.032313 0.002750 0.071006 0.000195 0.009340 0.000099 0.103086 -0.000979 0.386011
3.673070 1.014002 0.002823 -0.024606 -0.000089 -0.007180 0.001660 -0.578504 -0.004058 0.111449
3.758620 1.010497 0.002847 0.019728 0.000096 -0.004493 -0.004513 1.357220 0.010995 -0.639900
3.846170 1.013724 0.002904 0.049003 0.000199 -0.010249 0.000279 -0.264323 -0.000582 -0.218498
3.935760 1.029384 0.003030 0.028545 0.000201 -0.043816 -0.003070 0.292128 -0.001252 0.486250
4.027440 1.009672 0.003032 0.039393 0.000133 0.015942 0.000787 -0.021540 0.005269 -0.985885
4.121250 0.999931 0.003102 0.002739 0.000189 -0.097099 -0.004060 -0.257145 -0.003686 0.321580
4.217240 1.016633 0.003211 0.023151 0.000137 -0.025456 0.000599 -0.518923 -0.002153 -0.344867
4.315480 0.986863 0.003233 -0.036554 -0.000283 0.055223 0.001888 0.473908 0.002896 0.044736
4.416000 1.001957 0.003328 0.012428 0.000169 -0.044135 -0.003122 0.074208 0.004091 -0.572766
4.518860 1.013346 0.003445 0.002368 0.000036 -0.009082 -0.000190 -0.127302 -0.000691 -0.067783
4.624120 1.007935 0.003534 -0.040293 -0.000091 -0.042985 -0.002289 -0.045358 0.003027 -0.578008
4.731830 1.002533 0.003544 0.033893 -0.000022 0.069395 0.002927 0.314666 0.004212 -0.176337
4.842040 1.000825 0.003605 0.054218 0.000171 0.017169 0.003564 -0.578927 -0.004001 -0.100421
4.954830 1.002135 0.003745 -0.009657 -0.000172 0.046097 0.004523 -0.266649 -0.007137 0.797266
5.070240 1.009563 0.003841 0.013074 0.000087 -0.008309 -0.002769 0.501338 0.003449 0.111967
5.188340 1.006971 0.003923 0.009041 0.000121 -0.031667 -0.002946 0.216640 0.004953 -0.561138
5.309200 1.016782 0.004028 0.045711 0.000116 0.039299 -0.000473 0.593922 0.003130 0.316501
5.432860 0.989640 0.004058 -0.019601 -0.000030 -0.010164 -0.001651 0.193064 0.000460 0.147775
5.559410 1.001351 0.004203 -0.013853 -0.000055 -0.011284 -0.001122 0.120181 0.003294 -0.352000
5.688910 1.015333 0.004329 0.026136 0.000098 0.010572 0.000235 0.154602 0.000865 0.021050
5.821420 0.998431 0.004352 0.024864 0.000057 0.025149 0.001863 0.019048 -0.002227 0.313240
5.957020 0.997885 0.004453 0.017340 0.000086 -0.001974 0.001154 -0.180309 -0.002789 0.131563
6.095770 1.013128 0.004623 0.026985 0.000049 0.030119 0.004878 -0.465605 -0.003709 -0.177302
6.237760 1.005422 0.004729 -0.014866 -0.000197 0.036776 0.003223 -0.029041 -0.004821 0.565153
6.383060 0.992577 0.004754 0.018456 0.000086 0.005401 0.000159 0.078692 -0.000231 0.088154
6.531740 0.992389 0.004921 -0.045182 -0.000228 -0.005320 -0.002364 0.260807 0.002815 0.041841
6.683880 1.002036 0.005026 0.003119 -0.000040 0.016670 0.000702 0.120936 0.002386 -0.148488
6.839570 0.998650 0.005155 -0.015019 -0.000128 0.011382 0.004422 -0.581817 -0.005197 -0.196682
6.998880 0.993288 0.005231 0.006700 0.000067 -0.007681 -0.000416 -0.059655 -0.004761 0.450528
7.161910 0.993953 0.005339 0.013925 0.000162 -0.019521 -0.001474 -0.077536 0.001379 -0.266589
7.328730 0.990906 0.005473 -0.004185 -0.000041 0.002440 0.000138 0.037352 0.000391 0.015221
7.499440 0.996783 0.005618 0.008363 -0.000003 0.013166 0.001369 0.008667 -0.001573 0.149672
7.674120 0.992887 0.005728 0.003143 0.000087 -0.014505 -0.000667 -0.116678 -0.001124 -0.038820
7.852880 0.992024 0.005858 0.005107 -0.000014 0.016473 0.001527 -0.018900 -0.000054 -0.034655
8.035790 1.005998 0.006091 -0.008398 -0.000108 0.013461 0.000823 0.119777 -0.002949 0.406370
8.222970 0.993447 0.006134 0.009788 0.000017 0.011010 0.000805 0.078506 -0.000116 0.130889
8.414510 0.990961 0.006253 0.016385 0.000147 -0.003466 0.000157 -0.095592 -0.002979 0.180865
8.610510 0.993566 0.006445 0.000427 -0.000007 0.002931 0.000427 -0.030411 0.001231 -0.178140
8.811070 0.991847 0.006591 -0.011597 -0.000164 0.013604 0.001779 0.011964 0.000444 -0.062185
9.016310 0.990258 0.006719 0.001115 0.000032 -0.001895 0.001617 -0.192556 -0.001644 -0.166913
9.226330 1.003059 0.006963 0.000375 -0.000098 0.021897 0.000462 0.254045 0.003947 -0.044005
9.441230 0.996148 0.007055 0.016364 0.000067 0.014287 -0.000196 0.233834 0.000599 0.239981
9.661150 0.987797 0.007172 0.006277 0.000025 0.009482 0.002886 -0.228062 -0.005400 0.158056
9.886190 0.993556 0.007393 -0.000500 -0.000022 0.004824 0.002364 -0.230285 -0.001733 -0.157259
10.116500 0.987791 0.007529 -0.009122 -0.000184 0.019943 0.001981 0.077143 -0.001352 0.213311
10.352100 0.995879 0.007760 0.000478 -0.000110 0.021064 -0.000178 0.326325 0.005171 0.028443
10.593200 0.993953 0.007930 -0.004858 -0.000061 0.005472 -0.000849 0.162434 0.001375 0.104406
10.840000 0.995760 0.008117 0.002199 0.000010 0.002383 -0.001684 0.224131 0.003964 -0.016525
11.092500 0.990435 0.008281 -0.007777 -0.000145 0.014179 0.003193 -0.133028 -0.005749 0.215926
11.350900 0.987340 0.008448 -0.008585 -0.000185 0.015956 0.002510 0.004616 -0.000922 0.067519
11.615300 0.992000 0.008689 -0.008289 -0.000285 0.031780 0.001324 0.342528 0.006153 0.042549
11.885800 0.990984 0.008875 -0.006161 -0.000076 0.004759 0.000255 0.037303 0.000527 0.011293
12.162700 0.988266 0.009049 -0.003384 -0.000053 0.004051 0.000050 0.049752 0.001124 -0.023253
12.446000 0.988697 0.009289 -0.014140 -0.000297 0.021824 0.001986 0.151837 0.002243 0.038909
12.735900 0.987459 0.009465 -0.002776 -0.000027 0.002480 0.000350 -0.001104 -0.001577 0.125989
13.032500 0.986790 0.009707 -0.014500 -0.000141 -0.003122 -0.001430 0.083488 -0.000112 0.101946
13.336100 0.988353 0.009932 -0.005859 -0.000211 0.021278 0.002139 0.118032 0.004473 -0.114139
13.646700 0.980749 0.010068 -0.000554 -0.000128 0.017637 0.001606 0.132307 0.003220 -0.019965
13.964600 0.986325 0.010381 -0.010288 -0.000173 0.007213 0.000832 0.032329 -0.002132 0.170890
14.289900 0.986177 0.010610 -0.003841 -0.000019 0.000101 0.000092 -0.034681 -0.000797 0.010920
14.622700 0.984033 0.010848 -0.008093 -0.000166 0.009518 0.003195 -0.119906 -0.003322 0.013948
14.963300 0.980652 0.011052 -0.003946 -0.000144 0.012369 0.002297 -0.001036 0.000327 -0.021175
15.311900 0.982086 0.011334 -0.007981 -0.000123 0.002577 0.001075 -0.022550 -0.002919 0.115752
15.668500 0.979562 0.011544 0.001470 -0.000050 0.010265 0.002079 -0.009280 -0.000393 0.015094
16.033500 0.977643 0.011818 -0.008200 -0.000215 0.011939 0.002612 -0.012698 -0.003172 0.139869
16.407000 0.982382 0.012158 -0.012404 -0.000272 0.012384 0.004903 -0.162262 -0.007933 0.164878
16.789200 0.979886 0.012417 -0.011484 -0.000232 0.007585 0.001506 0.009883 -0.002278 0.108865
17.180200 0.978580 0.012671 -0.006706 -0.000200 0.012131 0.004349 -0.109872 -0.002904 -0.012367
17.580400 0.976091 0.012921 -0.002534 -0.000092 0.005984 0.001610 -0.022939 -0.000947 0.019723
17.989900 0.977591 0.013280 -0.016622 -0.000379 0.013082 0.003236 -0.006463 -0.001409 0.050657
18.408900 0.977239 0.013563 -0.009332 -0.000199 0.006880 0.001289 0.008759 0.002433 -0.086381
18.837700 0.975623 0.013879 -0.016023 -0.000281 0.002420 -0.000807 0.078589 0.002075 0.012087
19.276500 0.976141 0.014173 -0.004852 -0.000144 0.007079 0.003489 -0.090424 -0.001189 -0.078434
19.725500 0.974191 0.014504 -0.015929 -0.000396 0.012723 0.002310 0.039748 -0.001452 0.121242
20.185000 0.972790 0.014819 -0.012999 -0.000385 0.014719 0.003147 0.035273 -0.000789 0.071728
20.655200 0.972274 0.015155 -0.013549 -0.000394 0.014552 0.005970 -0.126450 -0.004003 0.000379
21.136300 0.970693 0.015483 -0.012421 -0.000389 0.014058 0.004884 -0.045977 -0.003805 0.089195
21.628600 0.969866 0.015823 -0.010788 -0.000325 0.010828 0.004992 -0.102119 -0.003964 0.010438
22.132400 0.971444 0.016216 -0.010681 -0.000361 0.014319 0.005334 -0.075032 -0.006209 0.128859
22.647900 0.968704 0.016568 -0.016247 -0.000459 0.012018 0.005698 -0.107720 -0.004854 0.036980
23.175500 0.968594 0.016951 -0.016633 -0.000484 0.013357 0.004807 -0.052184 -0.003352 0.048440
23.715300 0.966773 0.017305 -0.014157 -0.000450 0.013917 0.003505 0.024724 -0.000298 0.042503
24.267700 0.966140 0.017697 -0.015689 -0.000470 0.011583 0.003516 0.003639 -0.000756 0.025631
24.833000 0.966180 0.018118 -0.016167 -0.000491 0.011432 0.004635 -0.044539 -0.002925 0.033153
25.411400 0.967144 0.018555 -0.015381 -0.000474 0.010961 0.003514 -0.003005 -0.002781 0.084600
26.003300 0.963774 0.018934 -0.018469 -0.000593 0.013446 0.005247 -0.045141 -0.005179 0.109169
26.609000 0.962360 0.019333 -0.014764 -0.000491 0.011080 0.005490 -0.065137 -0.005124 0.067171
27.228800 0.962279 0.019800 -0.018670 -0.000658 0.015550 0.006793 -0.059241 -0.002395 -0.013480
27.863100 0.961630 0.020244 -0.018466 -0.000665 0.015708 0.005101 0.015340 -0.001225 0.057864
28.512100 0.960411 0.020697 -0.019494 -0.000673 0.013732 0.006310 -0.051573 -0.003506 0.029940
29.176200 0.959827 0.021160 -0.019265 -0.000714 0.014845 0.005621 -0.000535 -0.003132 0.082883
29.855800 0.958418 0.021621 -0.018403 -0.000678 0.013642 0.004774 0.012462 -0.000755 0.032861
30.551200 0.956334 0.022091 -0.021563 -0.000793 0.014397 0.006133 -0.021206 -0.003270 0.056773
31.262900 0.955399 0.022590 -0.022901 -0.000866 0.015247 0.006636 -0.028833 -0.004240 0.076019
31.991100 0.954006 0.023084 -0.022870 -0.000851 0.013074 0.005723 -0.019984 -0.004508 0.085892
32.736200 0.951418 0.023573 -0.025364 -0.000941 0.012861 0.006429 -0.045510 -0.004066 0.046734
33.498800 0.952022 0.024127 -0.024437 -0.001017 0.017988 0.007368 -0.001371 -0.004085 0.099115
34.279100 0.950383 0.024657 -0.025910 -0.001069 0.016945 0.008889 -0.050604 -0.007619 0.109577
35.077500 0.949453 0.025208 -0.025915 -0.001080 0.016200 0.007965 -0.028916 -0.003705 0.050070
35.894600 0.948537 0.025777 -0.027788 -0.001157 0.015665 0.007644 -0.020299 -0.003153 0.048108
36.730700 0.948153 0.026367 -0.027189 -0.001194 0.017380 0.009909 -0.061381 -0.005664 0.045266
37.586200 0.946282 0.026931 -0.027622 -0.001214 0.016186 0.009423 -0.057433 -0.007116 0.075476
38.461700 0.944304 0.027503 -0.027443 -0.001288 0.018799 0.010130 -0.036393 -0.004835 0.059196
39.357600 0.943656 0.028136 -0.029816 -0.001375 0.017460 0.009729 -0.034459 -0.004699 0.056237
40.274400 0.941875 0.028740 -0.030195 -0.001424 0.017520 0.009400 -0.017746 -0.003785 0.058334
41.212500 0.940671 0.029390 -0.033071 -0.001587 0.018694 0.012562 -0.081601 -0.008476 0.061139
